pressure_axis,pair_id,variants,condition_count,physical_execution_count,dataset_profile_id,template_id,variant_execution_counts,pair_context_contract_valid,result_equivalence_status,structurally_complete_stressed_mitigated_pair,planned_counterfactual_pair
regional_finalization,pair-27a648a6b9e6e7db0ec4e5e7,"mitigated,stressed",2,6,pilot-balanced-v1,gac_fdw_single_edge_regional_user_value_topk,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
regional_finalization,pair-30469fe7900b22fcab0a28ec,"mitigated,stressed",2,6,pilot-balanced-v1,gac_fdw_single_edge_regional_user_value_topk,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
regional_finalization,pair-32d9cebbebe7c8504cf6201a,"mitigated,stressed",2,6,pilot-balanced-v1,gac_fdw_single_edge_regional_user_value_topk,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
regional_finalization,pair-3520ec0ba37d9b626c3a963a,"mitigated,stressed",2,6,raw-small-balanced-v1,gac_fdw_single_edge_regional_user_value_topk,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
regional_finalization,pair-36cd274640462cd95335fa47,"mitigated,stressed",2,6,raw-small-balanced-v1,gac_fdw_single_edge_regional_user_value_topk,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
regional_finalization,pair-3d42461717e5c92e7a487d94,"mitigated,stressed",2,6,raw-small-balanced-v1,gac_fdw_tenant_point_rollup,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
regional_finalization,pair-4727b2609d68cabe127a6295,"intermediate,mitigated,stressed",3,9,raw-small-balanced-v1,gac_fdw_tenant_point_rollup,"{""intermediate"":3,""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
regional_finalization,pair-47cdedcc22a4a5475bf66b50,"mitigated,stressed",2,6,raw-small-balanced-v1,gac_fdw_tenant_point_rollup,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
regional_finalization,pair-4810e32f66c86169269e31e6,"mitigated,stressed",2,6,pilot-balanced-v1,gac_fdw_single_edge_regional_user_value_topk,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
regional_finalization,pair-4c18b7d1401101a77c4c1916,"mitigated,stressed",2,6,raw-small-balanced-v1,gac_fdw_tenant_point_rollup,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
regional_finalization,pair-4e19a9606b60adb6c65bd11a,"intermediate,mitigated,stressed",3,9,raw-small-balanced-v1,gac_fdw_single_edge_regional_user_value_topk,"{""intermediate"":3,""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
regional_finalization,pair-55f38c4df01ed2c7a9694a4a,"mitigated,stressed",2,6,raw-large-balanced-v1,gac_fdw_tenant_point_rollup,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
regional_finalization,pair-57541adb13357f12a7a628f6,"mitigated,stressed",2,6,raw-large-balanced-v1,gac_fdw_single_edge_regional_user_value_topk,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
regional_finalization,pair-5aeb76f66ae2a3daa120a7a3,"mitigated,stressed",2,6,raw-large-balanced-v1,gac_fdw_single_edge_regional_user_value_topk,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
regional_finalization,pair-5b79bacd6e816216846f9596,"mitigated,stressed",2,6,pilot-balanced-v1,gac_fdw_tenant_point_rollup,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
regional_finalization,pair-601b13e3b5e0070a1b912a22,"mitigated,stressed",2,6,raw-small-balanced-v1,gac_fdw_tenant_point_rollup,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
regional_finalization,pair-60380343d7dca140b5944479,"mitigated,stressed",2,6,pilot-balanced-v1,gac_fdw_tenant_point_rollup,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
regional_finalization,pair-678796a90e0f4c4d37d35f85,"mitigated,stressed",2,6,pilot-balanced-v1,gac_fdw_single_edge_regional_user_value_topk,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
regional_finalization,pair-6bc57226eaa74ccbc4bdcb16,"mitigated,stressed",2,6,raw-large-balanced-v1,gac_fdw_single_edge_regional_user_value_topk,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
regional_finalization,pair-6f423cfb53e073b925a96992,"mitigated,stressed",2,6,raw-small-balanced-v1,gac_fdw_single_edge_regional_user_value_topk,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
regional_finalization,pair-76e247bbe22a5528911b3e4e,"mitigated,stressed",2,6,pilot-balanced-v1,gac_fdw_single_edge_regional_user_value_topk,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
regional_finalization,pair-77576eec6aca4d115d7c4b11,"mitigated,stressed",2,6,pilot-balanced-v1,gac_fdw_single_edge_regional_user_value_topk,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
regional_finalization,pair-837e532614b534d8a7a23150,"mitigated,stressed",2,6,raw-small-balanced-v1,gac_fdw_tenant_point_rollup,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
regional_finalization,pair-84e62dd991c784b3233f23ba,"mitigated,stressed",2,6,raw-large-balanced-v1,gac_fdw_tenant_point_rollup,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
regional_finalization,pair-868f0b195ce6973df5928fe9,"mitigated,stressed",2,6,pilot-balanced-v1,gac_fdw_single_edge_regional_user_value_topk,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
regional_finalization,pair-8c3a8c8ed6d31e78ee8f258f,"mitigated,stressed",2,6,raw-small-balanced-v1,gac_fdw_single_edge_regional_user_value_topk,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
regional_finalization,pair-8f6cc2d45abb36de26be8872,"mitigated,stressed",2,6,raw-small-balanced-v1,gac_fdw_single_edge_regional_user_value_topk,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
regional_finalization,pair-956ca8ab6d416a76e12c75fa,"mitigated,stressed",2,6,raw-small-balanced-v1,gac_fdw_single_edge_regional_user_value_topk,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
regional_finalization,pair-973dd55de7a2ad22b6077ec5,"mitigated,stressed",2,6,raw-large-balanced-v1,gac_fdw_single_edge_regional_user_value_topk,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
regional_finalization,pair-99d546d76b0b78eeb4377ae1,"mitigated,stressed",2,6,pilot-balanced-v1,gac_fdw_single_edge_regional_user_value_topk,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
regional_finalization,pair-9a5c861f1a10d163384cb1e0,"mitigated,stressed",2,6,raw-large-balanced-v1,gac_fdw_single_edge_regional_user_value_topk,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
regional_finalization,pair-9a81edb22c149e68d9446ca3,"mitigated,stressed",2,6,pilot-balanced-v1,gac_fdw_single_edge_regional_user_value_topk,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
regional_finalization,pair-a63b89388a8b7bccb0cccb5a,"mitigated,stressed",2,6,raw-large-balanced-v1,gac_fdw_single_edge_regional_user_value_topk,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
regional_finalization,pair-abbe88459990ef0f50b2b1cf,"mitigated,stressed",2,6,raw-large-balanced-v1,gac_fdw_tenant_point_rollup,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
regional_finalization,pair-b3882eb192ae7ed6b15083dc,"mitigated,stressed",2,6,raw-large-balanced-v1,gac_fdw_single_edge_regional_user_value_topk,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
regional_finalization,pair-b5b69c43d81484e2773a4662,"mitigated,stressed",2,6,pilot-balanced-v1,gac_fdw_tenant_point_rollup,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
regional_finalization,pair-b9cbe4b3ea2f6a49de4f7c13,"mitigated,stressed",2,6,raw-small-balanced-v1,gac_fdw_single_edge_regional_user_value_topk,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
regional_finalization,pair-c1a860c6788b76c275fe7a5a,"mitigated,stressed",2,6,raw-small-balanced-v1,gac_fdw_single_edge_regional_user_value_topk,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
regional_finalization,pair-c23c24701dc29082542ea112,"mitigated,stressed",2,6,pilot-balanced-v1,gac_fdw_single_edge_regional_user_value_topk,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
regional_finalization,pair-c82da6af9d21a8211f1a5df8,"mitigated,stressed",2,6,raw-large-balanced-v1,gac_fdw_single_edge_regional_user_value_topk,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
regional_finalization,pair-c9215bdf4154f1ec701fa97a,"mitigated,stressed",2,6,raw-small-balanced-v1,gac_fdw_single_edge_regional_user_value_topk,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
regional_finalization,pair-cf98fee41507b5ed0288780b,"mitigated,stressed",2,6,raw-large-balanced-v1,gac_fdw_tenant_point_rollup,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
regional_finalization,pair-d12f1ad5c74fceb11ae051ac,"mitigated,stressed",2,6,raw-large-balanced-v1,gac_fdw_tenant_point_rollup,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
regional_finalization,pair-d42e02bb14e9662026d9bfa9,"intermediate,mitigated,stressed",3,9,pilot-balanced-v1,gac_fdw_single_edge_regional_user_value_topk,"{""intermediate"":3,""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
regional_finalization,pair-d530399a8641b5060c2fdd24,"mitigated,stressed",2,6,raw-large-balanced-v1,gac_fdw_single_edge_regional_user_value_topk,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
regional_finalization,pair-d6f52c1af74bb81143b59713,"mitigated,stressed",2,6,raw-large-balanced-v1,gac_fdw_tenant_point_rollup,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
regional_finalization,pair-e2e0da4d042c7132594d9f36,"mitigated,stressed",2,6,pilot-balanced-v1,gac_fdw_single_edge_regional_user_value_topk,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
regional_finalization,pair-e34e76480024c0820e9fa352,"mitigated,stressed",2,6,raw-small-balanced-v1,gac_fdw_single_edge_regional_user_value_topk,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
regional_finalization,pair-e3e88d6498599b1470a0cf8d,"mitigated,stressed",2,6,raw-large-balanced-v1,gac_fdw_single_edge_regional_user_value_topk,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
regional_finalization,pair-e5e64cfabee46242387829a8,"intermediate,mitigated,stressed",3,9,raw-large-balanced-v1,gac_fdw_single_edge_regional_user_value_topk,"{""intermediate"":3,""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
regional_finalization,pair-ea7c4c83dc24df6ad24579dd,"mitigated,stressed",2,6,raw-large-balanced-v1,gac_fdw_single_edge_regional_user_value_topk,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
regional_finalization,pair-eab3de9829df6c2287a60f57,"mitigated,stressed",2,6,pilot-balanced-v1,gac_fdw_tenant_point_rollup,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
regional_finalization,pair-f267192c12e141e69890a0fb,"mitigated,stressed",2,6,raw-small-balanced-v1,gac_fdw_single_edge_regional_user_value_topk,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
regional_finalization,pair-f6831a228c5073f541d85247,"mitigated,stressed",2,6,pilot-balanced-v1,gac_fdw_single_edge_regional_user_value_topk,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
regional_finalization,pair-f772a4951d609057d7d365eb,"mitigated,stressed",2,6,raw-large-balanced-v1,gac_fdw_single_edge_regional_user_value_topk,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-000d8e2b25401f9bb157953d,"intermediate,mitigated,stressed",3,9,raw-small-balanced-v1,gac_fdw_multiregion_raw_region_rollup,"{""intermediate"":3,""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-012337b2ca9c0564ea74a5ca,"intermediate,mitigated,stressed",3,9,raw-small-balanced-v1,gac_fdw_multiregion_global_user_join,"{""intermediate"":3,""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-01dfaddf04d9ed608a513ddd,"intermediate,mitigated,stressed",3,9,raw-large-balanced-v1,gac_fdw_multiregion_event_filter_summary,"{""intermediate"":3,""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-034a52b9c43b9e5e341c5530,"mitigated,stressed",2,6,raw-large-balanced-v1,gac_etl_top_tenants,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-09dea66f82d5ff9211fbea2b,"intermediate,mitigated,stressed",3,9,raw-small-balanced-v1,gac_fdw_multiregion_global_user_join,"{""intermediate"":3,""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-0a4c8a22dbd86e99537cc16e,"mitigated,stressed",2,6,raw-large-balanced-v1,gac_fdw_multiregion_event_filter_summary,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-0e161ee68fae5047c7b8299a,"mitigated,stressed",2,6,raw-large-balanced-v1,gac_fdw_multiregion_top_tenants_raw_finalize,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-108be5906ce8d26e5b0c9b4e,"mitigated,stressed",2,6,raw-small-balanced-v1,gac_etl_top_tenants,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-10d02ef735c08ce376cd8798,"intermediate,mitigated,stressed",3,9,raw-large-balanced-v1,gac_fdw_multiregion_event_raw_wide_sample,"{""intermediate"":3,""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-10dfcc74c89294c690c15763,"mitigated,stressed",2,6,raw-small-balanced-v1,gac_etl_top_tenants,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-122d782337ae4873e933f430,"mitigated,stressed",2,6,raw-large-balanced-v1,gac_fdw_multiregion_raw_region_rollup,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-167b038e4f0769f2c4800f9a,"mitigated,stressed",2,6,raw-small-balanced-v1,gac_fdw_multiregion_top_tenants_raw_finalize,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-19702371edb21c3a2e1a0424,"intermediate,mitigated,stressed",3,9,raw-large-balanced-v1,gac_fdw_multiregion_global_user_join,"{""intermediate"":3,""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-1b5d80fb57ed1585e68f9300,"mitigated,stressed",2,6,raw-large-balanced-v1,gac_etl_top_tenants,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-1bc45e1ceed1832fbf79f71f,"mitigated,stressed",2,6,raw-small-balanced-v1,gac_etl_top_tenants,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-1cc77a8cf2f3e3aa50a738f4,"intermediate,mitigated,stressed",3,9,raw-small-balanced-v1,gac_fdw_multiregion_event_raw_wide_sample,"{""intermediate"":3,""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-28593056bb5131a9a90d5ec1,"mitigated,stressed",2,6,pilot-balanced-v1,gac_fdw_multiregion_top_tenants_raw_finalize,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-293bae51ea5ca75f1f158b7e,"mitigated,stressed",2,6,raw-large-balanced-v1,gac_fdw_multiregion_raw_region_rollup,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-2b5aa4b8f1538ca3f12bf40b,"mitigated,stressed",2,6,pilot-balanced-v1,gac_etl_top_tenants,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-2b82d581e7ef25cbd5d09f19,"intermediate,mitigated,stressed",3,9,raw-large-balanced-v1,gac_fdw_multiregion_global_user_join,"{""intermediate"":3,""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-36ca898fc2abb496fd5a93c1,"intermediate,mitigated,stressed",3,9,raw-small-balanced-v1,gac_fdw_multiregion_global_user_join,"{""intermediate"":3,""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-377c7f258e7f4056c185c7fb,"mitigated,stressed",2,6,pilot-balanced-v1,gac_fdw_multiregion_event_filter_summary,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-4173d72a6e05a5753ca9d48d,"intermediate,mitigated,stressed",3,9,raw-large-balanced-v1,gac_fdw_multiregion_raw_region_rollup,"{""intermediate"":3,""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-45f3e252daadb61d7017ab37,"intermediate,mitigated,stressed",3,9,raw-large-balanced-v1,gac_fdw_multiregion_raw_region_rollup,"{""intermediate"":3,""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-46f786515ac044f971c38c83,"intermediate,mitigated,stressed",3,9,raw-large-balanced-v1,gac_fdw_multiregion_event_filter_summary,"{""intermediate"":3,""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-48004c85db8c01df709602ae,"mitigated,stressed",2,6,raw-small-balanced-v1,gac_fdw_multiregion_global_user_join,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-4ad40154797754cc94eaa2b0,"mitigated,stressed",2,6,pilot-balanced-v1,gac_fdw_multiregion_raw_region_rollup,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-4af113035c259249526aff4e,"intermediate,mitigated,stressed",3,9,raw-small-balanced-v1,gac_fdw_multiregion_event_filter_summary,"{""intermediate"":3,""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-4fd5155d998d5279e2d43fa2,"mitigated,stressed",2,6,raw-small-balanced-v1,gac_fdw_multiregion_event_filter_summary,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-5332e6166d3e722023b99817,"mitigated,stressed",2,6,pilot-balanced-v1,gac_etl_top_tenants,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-543a59047b573127a26cf720,"mitigated,stressed",2,6,raw-large-balanced-v1,gac_etl_top_tenants,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-54841009767aea4e17b0ffca,"mitigated,stressed",2,6,raw-large-balanced-v1,gac_fdw_multiregion_global_user_join,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-5700ec77b7931a2b4f9a653b,"mitigated,stressed",2,6,raw-large-balanced-v1,gac_fdw_multiregion_top_tenants_raw_finalize,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-5ad6a515f131ea40646afc36,"mitigated,stressed",2,6,pilot-balanced-v1,gac_etl_top_tenants,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-66c9f9013ec152e0a0b767c9,"mitigated,stressed",2,6,raw-large-balanced-v1,gac_fdw_multiregion_event_raw_wide_sample,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-67257a57ca7bbbf5ef5b5236,"mitigated,stressed",2,6,pilot-balanced-v1,gac_fdw_multiregion_global_user_join,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-68a988c786359a10476fd1df,"mitigated,stressed",2,6,raw-small-balanced-v1,gac_fdw_multiregion_event_filter_summary,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-6bcbbfa73cc50f6c422d795c,"mitigated,stressed",2,6,raw-small-balanced-v1,gac_fdw_multiregion_raw_region_rollup,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-71be2e45a5bff7588df3d5c8,"mitigated,stressed",2,6,raw-large-balanced-v1,gac_fdw_multiregion_event_raw_wide_sample,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-7bb564eb7d2da9f47a10f413,"mitigated,stressed",2,6,raw-small-balanced-v1,gac_etl_top_tenants,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-7d08d3df8077891c7519db94,"mitigated,stressed",2,6,pilot-balanced-v1,gac_etl_top_tenants,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-8046e8fec0dad373d9cb5ab4,"mitigated,stressed",2,6,raw-large-balanced-v1,gac_etl_top_tenants,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-82374c32f4a33e2eacbd4cff,"intermediate,mitigated,stressed",3,9,raw-large-balanced-v1,gac_fdw_multiregion_event_raw_wide_sample,"{""intermediate"":3,""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-8310b26d94bee7813f034331,"mitigated,stressed",2,6,pilot-balanced-v1,gac_etl_top_tenants,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-882529f63310bc3684d3c704,"mitigated,stressed",2,6,raw-small-balanced-v1,gac_fdw_multiregion_raw_region_rollup,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-8b95404b1472d8a21b2da5dc,"mitigated,stressed",2,6,raw-large-balanced-v1,gac_fdw_multiregion_global_user_join,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-90733aed58f88e553284f5e9,"mitigated,stressed",2,6,raw-small-balanced-v1,gac_fdw_multiregion_global_user_join,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-94dfdce2605a6daad866e65b,"mitigated,stressed",2,6,raw-small-balanced-v1,gac_fdw_multiregion_top_tenants_raw_finalize,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-9974f0abf0655dca8cbb3c3e,"intermediate,mitigated,stressed",3,9,raw-large-balanced-v1,gac_fdw_multiregion_raw_region_rollup,"{""intermediate"":3,""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-9c1f9c2f66a6bd986bf54244,"mitigated,stressed",2,6,pilot-balanced-v1,gac_fdw_multiregion_raw_region_rollup,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-a4a8187b03c0cd4993fa52f9,"intermediate,mitigated,stressed",3,9,raw-small-balanced-v1,gac_fdw_multiregion_event_filter_summary,"{""intermediate"":3,""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-a4e9539f45b5fb1ae2ffa131,"mitigated,stressed",2,6,raw-small-balanced-v1,gac_fdw_multiregion_event_raw_wide_sample,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-a8d69e8a035c0204123b40b2,"intermediate,mitigated,stressed",3,9,raw-small-balanced-v1,gac_fdw_multiregion_raw_region_rollup,"{""intermediate"":3,""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-a94749fb094f251feb01a7e9,"mitigated,stressed",2,6,raw-large-balanced-v1,gac_fdw_multiregion_event_filter_summary,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-a99495e0059126a8096fc0e9,"mitigated,stressed",2,6,pilot-balanced-v1,gac_fdw_multiregion_event_filter_summary,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-b2f3ce40131ea550019b9011,"mitigated,stressed",2,6,pilot-balanced-v1,gac_fdw_multiregion_global_user_join,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-b4d20e18a646f686cd6e6c03,"mitigated,stressed",2,6,raw-large-balanced-v1,gac_etl_top_tenants,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-c1a162696e676f7c1164acdd,"mitigated,stressed",2,6,pilot-balanced-v1,gac_etl_top_tenants,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-c26c260bdcbcd33f040098a9,"intermediate,mitigated,stressed",3,9,raw-large-balanced-v1,gac_fdw_multiregion_global_user_join,"{""intermediate"":3,""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-c3c74063b6a5d33391da13b9,"mitigated,stressed",2,6,raw-small-balanced-v1,gac_etl_top_tenants,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-c617c8e736bf0563a632feac,"intermediate,mitigated,stressed",3,9,raw-small-balanced-v1,gac_fdw_multiregion_event_raw_wide_sample,"{""intermediate"":3,""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-c947714dd1fa88de85b5ae3f,"mitigated,stressed",2,6,raw-large-balanced-v1,gac_etl_top_tenants,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-caa6465018fee3edb604e9a0,"mitigated,stressed",2,6,raw-large-balanced-v1,gac_etl_top_tenants,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-cde94caab333e84d92fe5512,"intermediate,mitigated,stressed",3,9,raw-large-balanced-v1,gac_fdw_multiregion_event_filter_summary,"{""intermediate"":3,""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-cea90d6adc638ef5fa395d3b,"mitigated,stressed",2,6,raw-small-balanced-v1,gac_etl_top_tenants,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-d1ab43b18fca091f918a3a35,"mitigated,stressed",2,6,raw-small-balanced-v1,gac_etl_top_tenants,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-d4fe6a5c93d2bb85ea04eab3,"intermediate,mitigated,stressed",3,9,raw-small-balanced-v1,gac_fdw_multiregion_raw_region_rollup,"{""intermediate"":3,""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-d74bd4ff84e49b1871931cea,"mitigated,stressed",2,6,pilot-balanced-v1,gac_fdw_multiregion_event_raw_wide_sample,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-da05b25faa929db50d995501,"mitigated,stressed",2,6,pilot-balanced-v1,gac_fdw_multiregion_event_raw_wide_sample,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-dd58a3c3bf4afc9aa8b881f3,"mitigated,stressed",2,6,pilot-balanced-v1,gac_etl_top_tenants,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-e5ce143aca9ea4f4be89f5fd,"intermediate,mitigated,stressed",3,9,raw-large-balanced-v1,gac_fdw_multiregion_event_raw_wide_sample,"{""intermediate"":3,""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-e7258b50f776cc6580bdedc4,"intermediate,mitigated,stressed",3,9,raw-small-balanced-v1,gac_fdw_multiregion_event_raw_wide_sample,"{""intermediate"":3,""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-e9e64b6d10b8433ee8412e6b,"mitigated,stressed",2,6,pilot-balanced-v1,gac_fdw_multiregion_top_tenants_raw_finalize,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-ed4c38b74eb4925fbdb933fa,"mitigated,stressed",2,6,raw-small-balanced-v1,gac_fdw_multiregion_event_raw_wide_sample,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
remote_path,pair-f5720e6ee2ce16263e24e248,"intermediate,mitigated,stressed",3,9,raw-small-balanced-v1,gac_fdw_multiregion_event_filter_summary,"{""intermediate"":3,""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
repartition_join,pair-0488c33d70bb0d8731b5a0d7,"mitigated,stressed",2,6,pilot-balanced-wide-global-dim-v1,gac_fdw_tenant_point_rollup,"{""mitigated"":3,""stressed"":3}",True,pending_execution,True,True
