query_run_id,foreign_scan_time_to_root_ratio,remote_to_final_rows_ratio,regional_input_to_wan_rows_ratio,global_group_merge_ratio,spill_present,spill_bytes_to_wan_bytes_ratio,temp_blocks_per_final_row,hash_batch_excess,remote_region_rows_isf_normalized,worker_task_scan_rows_isf_normalized,worker_scan_rows_cv_normalized,task_count_to_shard_count_ratio,active_task_share,citus_repartition_observed_v2,worker_task_seq_scan_share,root_rows_estimate_error_log,foreign_scan_rows_estimate_error_log,aggregate_rows_estimate_error_log,remote_root_rows_estimate_error_log
20260727T124424Z-stats-ceb-full-no-refit-v1__stats-ce--eeb4621fdf19--_no_refit__stats_ceb_multiregion_count__query_id-77,0.3858590852884888,0.38586284191890446,0.9410499933402904,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0059031271246652,0.0008993954801593,0.5298923194957792,0.38586284191890446,0.0,0.3333333333333333,0.5,0.5,0.5,0.5
20260727T124443Z-stats-ceb-full-no-refit-v1__stats-ce--447eaf57f536--_no_refit__stats_ceb_multiregion_count__query_id-78,0.364469547933452,0.9527578369444557,0.3132234876076792,0.9527578369444557,1.0,0.8342291000887618,0.9336211015898699,0.0,0.0,0.0060408888416494,0.0016085466747731,0.5298923194957792,0.38586284191890446,0.0,0.3333333333333333,0.5,0.9541082264935861,0.5,0.07206466339431633
20260727T124504Z-stats-ceb-full-no-refit-v1__stats-ce--13f9ab609c86--_no_refit__stats_ceb_multiregion_count__query_id-79,0.18999203002766973,0.9520809695173603,0.3931592979569316,0.9520809695173603,1.0,0.836701044264983,0.9361266090191328,0.0,0.0,0.0599679699568779,0.1148749968111621,0.5298923194957792,0.38586284191890446,0.0,0.7538461538461538,0.5,0.9555766625604012,0.5,0.971868445084104
20260727T124534Z-stats-ceb-full-no-refit-v1__stats-ce--32c1d4057729--_no_refit__stats_ceb_multiregion_count__query_id-80,0.3858617969012954,0.38586284191890446,0.38586284191890446,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5298923194957792,0.38586284191890446,1.0,0.0,0.5,0.5,0.5,0.5
20260727T124605Z-stats-ceb-full-no-refit-v1__stats-ce--ef81c83fd74c--_no_refit__stats_ceb_multiregion_count__query_id-81,0.3858615730815966,0.38586284191890446,0.38586284191890446,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5298923194957792,0.38586284191890446,1.0,0.0,0.5,0.5,0.5,0.5
20260727T124637Z-stats-ceb-full-no-refit-v1__stats-ce--c4f2117cdeca--_no_refit__stats_ceb_multiregion_count__query_id-82,0.3858618184721702,0.38586284191890446,0.38586284191890446,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5298923194957792,0.38586284191890446,1.0,0.0,0.5,0.5,0.5,0.5
20260727T124708Z-stats-ceb-full-no-refit-v1__stats-ce--fd67457a2e36--_no_refit__stats_ceb_multiregion_count__query_id-83,0.33369683366610375,0.950469736132409,0.43931660968564595,0.950469736132409,1.0,0.7050210926828291,0.911901863323718,0.0,0.0,0.0024407413325746,0.0017870228274782,0.5298923194957792,0.38586284191890446,0.0,0.0,0.5,0.9621475352112079,0.5,0.7664613461098057
20260727T124728Z-stats-ceb-full-no-refit-v1__stats-ce--348f5142df9f--_no_refit__stats_ceb_multiregion_count__query_id-84,0.3858617284459442,0.38586284191890446,0.38586284191890446,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5298923194957792,0.38586284191890446,1.0,0.0,0.5,0.5,0.5,0.5
20260727T124759Z-stats-ceb-full-no-refit-v1__stats-ce--fc3567017f16--_no_refit__stats_ceb_multiregion_count__query_id-85,0.28243492750078314,0.9515349493296629,0.3892837580086585,0.9515349493296629,1.0,0.7593728218049468,0.9169838291978566,0.0,0.0,0.0037117094800028,0.0008328192178474,0.5298923194957792,0.38586284191890446,0.0,0.3333333333333333,0.5,0.9523388576837614,0.5,0.7770878987225545
20260727T124822Z-stats-ceb-full-no-refit-v1__stats-ce--984caf793334--_no_refit__stats_ceb_multiregion_count__query_id-86,0.3858418185062392,0.38586284191890446,0.951958760928064,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0012014351924246,0.0008939683055094,0.5298923194957792,0.38586284191890446,0.0,0.015625,0.5,0.5,0.5,0.5
20260727T124837Z-stats-ceb-full-no-refit-v1__stats-ce--3ad4fbb43134--_no_refit__stats_ceb_multiregion_count__query_id-87,0.3457017754975549,0.9487343664222315,0.4276885676776557,0.9487343664222315,1.0,0.6773497819572524,0.9046882659855806,0.0,0.0,0.1927147798507187,0.2366694594490641,0.5298923194957792,0.38586284191890446,0.0,1.0,0.5,0.9658525034901155,0.5,0.9714752436146874
20260727T124854Z-stats-ceb-full-no-refit-v1__stats-ce--3971c61af94f--_no_refit__stats_ceb_multiregion_count__query_id-88,0.38585620782499724,0.38586284191890446,0.9527839193767901,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0165792155308472,4.308992861229275e-05,0.5298923194957792,0.38586284191890446,0.0,0.4791666666666667,0.5,0.5,0.5,0.5
20260727T124911Z-stats-ceb-full-no-refit-v1__stats-ce--2b40205a1d4d--_no_refit__stats_ceb_multiregion_count__query_id-90,0.3570247952215078,0.9483265547627941,0.4449880298694613,0.9483265547627941,1.0,0.808927241502935,0.925652288824769,0.38586284191890446,0.0,0.0078631636897989,0.0025828563508579,0.5298923194957792,0.38586284191890446,0.0,0.6666666666666666,0.5,0.9677542868339217,0.5,0.14119976493142955
20260727T124930Z-stats-ceb-full-no-refit-v1__stats-ce--057f0d8a3b25--_no_refit__stats_ceb_multiregion_count__query_id-91,0.2990106039013147,0.9510179529708194,0.38586284191890446,0.9510179529708194,1.0,0.7068296526102155,0.9117343301151243,0.0,0.0,0.0391892862903222,0.0519758265434936,0.5298923194957792,0.38586284191890446,0.0,1.0,0.5,0.9466155463792438,0.5,0.9700535764410487
20260727T124950Z-stats-ceb-full-no-refit-v1__stats-ce--689eb9dd8414--_no_refit__stats_ceb_multiregion_count__query_id-92,0.3858454257617105,0.38586284191890446,0.9555451465438686,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0001182501097571,0.0005031820856395,0.5298923194957792,0.38586284191890446,0.0,0.6666666666666666,0.5,0.5,0.5,0.5
20260727T125006Z-stats-ceb-full-no-refit-v1__stats-ce--2ba6c6518311--_no_refit__stats_ceb_multiregion_count__query_id-93,0.36998366309068925,0.9564797539005515,0.011546384385425785,0.9564797539005515,1.0,0.8737476616306035,0.94959407008358,0.9087845498131958,0.0,0.0,0.0,0.09048650725422959,0.04709251569337577,1.0,1.0,0.5,0.9691414589362434,0.5,0.9700727157531627
20260727T125059Z-stats-ceb-full-no-refit-v1__stats-ce--987611190541--_no_refit__stats_ceb_multiregion_count__query_id-94,0.3529436772650425,0.9512613649364597,0.38586284191890446,0.9512613649364597,1.0,0.8876060747599569,0.9364552866264222,0.0,0.0,0.0348211637427834,0.0477491656899997,0.5298923194957792,0.38586284191890446,0.0,1.0,0.5,0.9335383531804793,0.5,0.969961622619955
20260727T125118Z-stats-ceb-full-no-refit-v1__stats-ce--fd3faaa10393--_no_refit__stats_ceb_multiregion_count__query_id-95,0.3134746585373775,0.9536379777204232,0.38586284191890446,0.9536379777204232,1.0,0.8650650564650746,0.9407852012442034,0.0,0.0,0.0025381231083315,0.0014592095116342,0.5298923194957792,0.38586284191890446,0.0,0.25,0.5,0.9458087713541177,0.5,0.7772165134133977
20260727T125142Z-stats-ceb-full-no-refit-v1__stats-ce--852f591d0b8d--_no_refit__stats_ceb_multiregion_count__query_id-96,0.3858514770101628,0.38586284191890446,0.9531148020775094,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0011535982735003,0.0134458345390404,0.5298923194957792,0.38586284191890446,0.0,0.3359375,0.5,0.5,0.5,0.5
20260727T125158Z-stats-ceb-full-no-refit-v1__stats-ce--42450d7b2c45--_no_refit__stats_ceb_multiregion_count__query_id-97,0.38586227180809657,0.38586284191890446,0.38586284191890446,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5298923194957792,0.38586284191890446,1.0,0.0,0.5,0.5,0.5,0.5
20260727T125243Z-stats-ceb-full-no-refit-v1__stats-ce--c7456aa7194e--_no_refit__stats_ceb_multiregion_count__query_id-98,0.15540665487471922,0.9515517673167605,0.40596727060995963,0.9515517673167605,1.0,0.8987055927806245,0.9438443301726174,0.8211676224349476,0.0,0.0053932102680354,0.0009960722702661,0.5298923194957792,0.38586284191890446,0.0,0.5,0.5,0.9574588363810224,0.5,0.7771205799211922
20260727T125315Z-stats-ceb-full-no-refit-v1__stats-ce--892b0264a82c--_no_refit__stats_ceb_multiregion_count__query_id-99,0.3802362256964359,0.9598632593270995,0.006875052925397354,0.9598632593270995,1.0,0.6873132606487805,0.9401335898626417,0.0,0.0,0.2273498661548563,0.2750209642977163,0.4675317881543251,0.32014257801821333,1.0,1.0,0.5,0.9695908512235674,0.5,0.9700018166248328
20260727T125449Z-stats-ceb-full-no-refit-v1__stats-ce--64b7a3f53030--no_refit__stats_ceb_multiregion_count__query_id-100,0.3858492771008368,0.38586284191890446,0.9558806975069465,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0003747972456261,0.0002794677281507,0.5298923194957792,0.38586284191890446,0.0,0.75,0.5,0.5,0.5,0.5
20260727T125505Z-stats-ceb-full-no-refit-v1__stats-ce--380f8e37fae8--no_refit__stats_ceb_multiregion_count__query_id-101,0.3858519853900687,0.38586284191890446,0.9559377897593014,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0003618819944773,0.0002055553131802,0.5298923194957792,0.38586284191890446,0.0,1.0,0.5,0.5,0.5,0.5
20260727T125521Z-stats-ceb-full-no-refit-v1__stats-ce--f24af4e7f9c9--no_refit__stats_ceb_multiregion_count__query_id-102,0.3499561235072009,0.9531234173951987,0.2382122385984591,0.9531234173951987,1.0,0.8498093125945743,0.9370246285241745,0.6021699719043225,0.0,0.0078173399766539,0.001223542987613,0.5298923194957792,0.38586284191890446,0.0,0.5,0.5,0.9567962209949852,0.5,0.8118073304961545
20260727T125543Z-stats-ceb-full-no-refit-v1__stats-ce--ea7b4617c3ff--no_refit__stats_ceb_multiregion_count__query_id-103,0.38586204424138015,0.38586284191890446,0.38586284191890446,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5298923194957792,0.38586284191890446,1.0,0.0,0.5,0.5,0.5,0.5
20260727T130133Z-stats-ceb-full-no-refit-v1__stats-ce--84d00162b479--no_refit__stats_ceb_multiregion_count__query_id-107,0.38586268116440237,0.38586284191890446,0.38586284191890446,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5298923194957792,0.38586284191890446,1.0,0.0,0.5,0.5,0.5,0.5
20260727T130341Z-stats-ceb-full-no-refit-v1__stats-ce--d1b347af3b71--no_refit__stats_ceb_multiregion_count__query_id-109,0.3858403232991942,0.38586284191890446,0.948066524541983,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0171526038072524,0.0089500895391877,0.5298923194957792,0.38586284191890446,0.0,0.16875,0.5,0.5,0.5,0.5
20260727T130356Z-stats-ceb-full-no-refit-v1__stats-ce--1abc04aa22a1--no_refit__stats_ceb_multiregion_count__query_id-110,0.36408098120181354,0.9643104017412721,0.006539535891486378,0.9643104017412721,1.0,0.7182778442721581,0.9507046370549058,0.8211676224349476,0.0,0.0050309062218462,0.0008685290993437,0.5068177364157732,0.36062113437207455,1.0,0.4285714285714285,0.5,0.9628139928337622,0.5,0.9497653298381596
20260727T130424Z-stats-ceb-full-no-refit-v1__stats-ce--3b5e49bb29a5--no_refit__stats_ceb_multiregion_count__query_id-111,0.3345858838713884,0.9519549299295583,0.3917151685272158,0.9519549299295583,1.0,0.861333289607648,0.9382699500341565,0.0,0.0,0.0049332741388763,0.0049304604666463,0.5298923194957792,0.38586284191890446,0.0,0.275,0.5,0.9458021359346509,0.5,0.7771205799211922
20260727T130446Z-stats-ceb-full-no-refit-v1__stats-ce--e64c0470e55f--no_refit__stats_ceb_multiregion_count__query_id-112,0.35135248027779165,0.9518514587377856,0.31722134609854263,0.9518514587377856,1.0,0.8272395716417476,0.9363987647403723,0.6021699719043225,0.0,0.0107758605438444,0.030060420271487,0.5298923194957792,0.38586284191890446,0.0,0.0875,0.5,0.9607330234649215,0.5,0.7664613461098057
20260727T130507Z-stats-ceb-full-no-refit-v1__stats-ce--3efb33ba5e98--no_refit__stats_ceb_multiregion_count__query_id-113,0.012760477670285738,0.9522161349089773,0.38586284191890446,0.9522161349089773,1.0,0.9348202005437322,0.9586253191413429,0.0,0.0,0.0598752552733826,0.1140834660648389,0.5298923194957792,0.38586284191890446,0.0,0.5151515151515151,0.5,0.939305044454192,0.5,0.9718742889487613
20260727T130916Z-stats-ceb-full-no-refit-v1__stats-ce--f9e8950598b1--no_refit__stats_ceb_multiregion_count__query_id-115,0.1377150996756032,0.9508544098743478,0.44876055796746755,0.9508544098743478,1.0,0.8863641729609846,0.9431576019774605,0.38586284191890446,0.0,0.0633471287635864,0.0800258380891089,0.5298923194957792,0.38586284191890446,0.0,0.3402061855670103,0.5,0.9656366496069415,0.5,0.971813416714522
20260727T130948Z-stats-ceb-full-no-refit-v1__stats-ce--7067f463b57a--no_refit__stats_ceb_multiregion_count__query_id-116,0.38586192611715414,0.38586284191890446,0.38586284191890446,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5298923194957792,0.38586284191890446,1.0,0.0,0.5,0.5,0.5,0.5
20260727T131023Z-stats-ceb-full-no-refit-v1__stats-ce--bb01246ce148--no_refit__stats_ceb_multiregion_count__query_id-117,0.37631796362054665,0.9540293731959089,0.5143922180360029,0.9540293731959089,1.0,0.6857336259674531,0.9260169951652961,0.0,0.0,0.0031193341216235,0.0005109330063394,0.5298923194957792,0.38586284191890446,0.0,1.0,0.5,0.9665757834723017,0.5,0.8684037418122781
20260727T131047Z-stats-ceb-full-no-refit-v1__stats-ce--3e4025774092--no_refit__stats_ceb_multiregion_count__query_id-118,0.38585385990284526,0.38586284191890446,0.955962553223187,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0004247431602987,0.0005151708586042,0.5298923194957792,0.38586284191890446,0.0,1.0,0.5,0.5,0.5,0.5
20260727T131103Z-stats-ceb-full-no-refit-v1__stats-ce--a308b1d82662--no_refit__stats_ceb_multiregion_count__query_id-119,0.385861958187808,0.38586284191890446,0.38586284191890446,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5298923194957792,0.38586284191890446,1.0,0.0,0.5,0.5,0.5,0.5
20260727T131136Z-stats-ceb-full-no-refit-v1__stats-ce--127cd0e50e0b--no_refit__stats_ceb_multiregion_count__query_id-121,0.3858619296065628,0.38586284191890446,0.38586284191890446,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5298923194957792,0.38586284191890446,1.0,0.0,0.5,0.5,0.5,0.5
20260727T131207Z-stats-ceb-full-no-refit-v1__stats-ce--c931fe3227bd--no_refit__stats_ceb_multiregion_count__query_id-123,0.034237995088563025,0.9510750955106064,0.38586284191890446,0.9510750955106064,1.0,0.9324539052834272,0.9567598295412811,0.0,0.0,0.0845311456621402,0.1572309438164314,0.5298923194957792,0.38586284191890446,0.0,0.5151515151515151,0.5,0.9345557785215801,0.5,0.9718742889487613
20260727T131327Z-stats-ceb-full-no-refit-v1__stats-ce--f8ea0a3d067d--no_refit__stats_ceb_multiregion_count__query_id-124,0.3473049644568123,0.9550243066059495,0.23028429460022143,0.9550243066059495,1.0,0.8335145284388847,0.9425962161574939,0.7796328488428405,0.0,0.0013403432222459,0.0017691973604948,0.5298923194957792,0.38586284191890446,0.0,0.25,0.5,0.9668055696299291,0.5,0.8717221061591696
20260727T131357Z-stats-ceb-full-no-refit-v1__stats-ce--8c4afd677aa9--no_refit__stats_ceb_multiregion_count__query_id-125,0.38586180776948087,0.38586284191890446,0.38586284191890446,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5298923194957792,0.38586284191890446,1.0,0.0,0.5,0.5,0.5,0.5
20260727T131430Z-stats-ceb-full-no-refit-v1__stats-ce--25359a07acac--no_refit__stats_ceb_multiregion_count__query_id-127,0.3858490131015323,0.38586284191890446,0.9367684238306375,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0020323282677603,0.0024943243179966,0.5298923194957792,0.38586284191890446,0.0,0.4,0.5,0.5,0.5,0.5
20260727T131445Z-stats-ceb-full-no-refit-v1__stats-ce--8a66e3514ef9--no_refit__stats_ceb_multiregion_count__query_id-128,0.3858481009664267,0.38586284191890446,0.9363683982652022,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0020611259228489,0.0011824735625089,0.5298923194957792,0.38586284191890446,0.0,0.4,0.5,0.5,0.5,0.5
20260727T131500Z-stats-ceb-full-no-refit-v1__stats-ce--0b203d14eb3f--no_refit__stats_ceb_multiregion_count__query_id-129,0.35443259639872793,0.9520197980291691,0.449349562928362,0.9520197980291691,1.0,0.8306502764744306,0.9320997366667759,0.38586284191890446,0.0,0.0025428050360653,0.0143528775707783,0.5298923194957792,0.38586284191890446,0.0,0.775,0.5,0.9550528877854476,0.5,0.7664613461098057
20260727T131521Z-stats-ceb-full-no-refit-v1__stats-ce--2315e0472c88--no_refit__stats_ceb_multiregion_count__query_id-130,0.38586224450703777,0.38586284191890446,0.38586284191890446,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5298923194957792,0.38586284191890446,1.0,0.0,0.5,0.5,0.5,0.5
20260727T131605Z-stats-ceb-full-no-refit-v1__stats-ce--521a6a556a0f--no_refit__stats_ceb_multiregion_count__query_id-131,0.38586243379849006,0.38586284191890446,0.38586284191890446,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5298923194957792,0.38586284191890446,1.0,0.0,0.5,0.5,0.5,0.5
20260727T131659Z-stats-ceb-full-no-refit-v1__stats-ce--8a1a9579cea7--no_refit__stats_ceb_multiregion_count__query_id-133,0.34601590999421505,0.9528552328140109,0.25717834747591295,0.9528552328140109,1.0,0.8791536267494691,0.9456763775635817,0.8988110550874787,0.0,0.0881815785056374,0.1157100256236684,0.4675317881543251,0.32014257801821333,1.0,0.0153846153846153,0.5,0.9647365689765224,0.5,0.9718065685843769
20260727T131741Z-stats-ceb-full-no-refit-v1__stats-ce--90f8401b547e--no_refit__stats_ceb_multiregion_count__query_id-134,0.3858622923715107,0.38586284191890446,0.38586284191890446,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5298923194957792,0.38586284191890446,1.0,0.0,0.5,0.5,0.5,0.5
20260727T131825Z-stats-ceb-full-no-refit-v1__stats-ce--f9de1e665444--no_refit__stats_ceb_multiregion_count__query_id-136,0.3858625846305793,0.38586284191890446,0.38586284191890446,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5298923194957792,0.38586284191890446,1.0,0.0,0.5,0.5,0.5,0.5
20260727T131940Z-stats-ceb-full-no-refit-v1__stats-ce--c2c0f5e0d091--no_refit__stats_ceb_multiregion_count__query_id-137,0.3858618833622877,0.38586284191890446,0.38586284191890446,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5298923194957792,0.38586284191890446,1.0,0.0,0.5,0.5,0.5,0.5
20260727T132012Z-stats-ceb-full-no-refit-v1__stats-ce--e848245a93b8--no_refit__stats_ceb_multiregion_count__query_id-138,0.20355747493189538,0.9511740444020828,0.43824212477741953,0.9511740444020828,1.0,0.9250819837494831,0.9503045381114746,0.0,0.0,0.0621177755526541,0.1198199503615098,0.5298923194957792,0.38586284191890446,0.0,1.0,0.5,0.9335383531804793,0.5,0.9718541716381939
20260727T132037Z-stats-ceb-full-no-refit-v1__stats-ce--df5c5c659377--no_refit__stats_ceb_multiregion_count__query_id-139,0.37603121382871946,0.9597743581988095,0.144104471951593,0.9597743581988095,1.0,0.7201100207547635,0.9414660242804374,0.38586284191890446,0.0,0.0077447835328246,0.0002927310680841,0.5298923194957792,0.38586284191890446,0.0,0.6666666666666666,0.5,0.9724468606691128,0.5,0.9263560384224359
20260727T132200Z-stats-ceb-full-no-refit-v1__stats-ce--15cc6ad9a739--no_refit__stats_ceb_multiregion_count__query_id-140,0.3858627007883914,0.38586284191890446,0.38586284191890446,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5298923194957792,0.38586284191890446,1.0,0.0,0.5,0.5,0.5,0.5
20260727T132401Z-stats-ceb-full-no-refit-v1__stats-ce--a82d36999fed--no_refit__stats_ceb_multiregion_count__query_id-141,0.08223149710858121,0.9572950129865807,0.02571427775238982,0.9572950129865807,1.0,0.8621456580977018,0.9458787139197127,0.0,0.0,0.1096336484267518,0.0,0.15674558488282095,0.08450880914411854,1.0,0.5,0.5,0.9639456117284795,0.5,0.9718742889487613
20260727T132906Z-stats-ceb-full-no-refit-v1__stats-ce--f6c5964c7097--no_refit__stats_ceb_multiregion_count__query_id-142,0.38586270367875986,0.38586284191890446,0.38586284191890446,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5298923194957792,0.38586284191890446,1.0,0.0,0.5,0.5,0.5,0.5
20260727T133119Z-stats-ceb-full-no-refit-v1__stats-ce--7289a6252abd--no_refit__stats_ceb_multiregion_count__query_id-143,0.3858626287524068,0.38586284191890446,0.38586284191890446,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5298923194957792,0.38586284191890446,1.0,0.0,0.5,0.5,0.5,0.5
20260727T133249Z-stats-ceb-full-no-refit-v1__stats-ce--38b46bc207e5--no_refit__stats_ceb_multiregion_count__query_id-144,0.2116407339190841,0.9536960338979312,0.39845874324072206,0.9536960338979312,1.0,0.910391455167062,0.9521052207567389,0.38586284191890446,0.0,0.0580935304024623,0.0699309919076581,0.5298923194957792,0.38586284191890446,0.0,0.5076923076923077,0.5,0.9596956554084246,0.5,0.9713345784823182
20260727T133321Z-stats-ceb-full-no-refit-v1__stats-ce--884fb2f9b52f--no_refit__stats_ceb_multiregion_count__query_id-145,0.385848725240662,0.38586284191890446,0.9417169783432263,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0011326797064332,0.0014157906291434,0.5298923194957792,0.38586284191890446,0.0,0.3333333333333333,0.5,0.5,0.5,0.5
20260727T133337Z-stats-ceb-full-no-refit-v1__stats-ce--5eec9cca207b--no_refit__stats_ceb_multiregion_count__query_id-146,0.3548959099174207,0.9521226877733725,0.32674172566431875,0.9521226877733725,1.0,0.7925005289302083,0.933572572473847,0.38586284191890446,0.0,0.0384761185711685,0.0438388629958449,0.5298923194957792,0.38586284191890446,0.0,0.6086956521739131,0.5,0.9518480049532967,0.5,0.9700727157531627
