query_run_id,foreign_scan_time_to_root_ratio,remote_to_final_rows_ratio,regional_input_to_wan_rows_ratio,global_group_merge_ratio,spill_present,spill_bytes_to_wan_bytes_ratio,temp_blocks_per_final_row,hash_batch_excess,remote_region_rows_isf_normalized,worker_task_scan_rows_isf_normalized,worker_scan_rows_cv_normalized,task_count_to_shard_count_ratio,active_task_share,citus_repartition_observed_v2,worker_task_seq_scan_share,root_rows_estimate_error_log,foreign_scan_rows_estimate_error_log,aggregate_rows_estimate_error_log,remote_root_rows_estimate_error_log
20260727T124424Z-stats-ceb-full-no-refit-v1__stats-ce--eeb4621fdf19--_no_refit__stats_ceb_multiregion_count__query_id-77,0.2227758467605718,0.22277801565215352,0.5433154669759123,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0034081720344860352,0.0005192662225779047,0.2649461597478896,0.19293142095945223,0.0,0.16666666666666666,0.25,0.25,0.25,0.25
20260727T124443Z-stats-ceb-full-no-refit-v1__stats-ce--447eaf57f536--_no_refit__stats_ceb_multiregion_count__query_id-78,0.21042659161079974,0.5500749936324072,0.18083966488680703,0.9527578369444557,0.5,0.4171145500443809,0.46681055079493494,0.0,0.0,0.0034877087988708882,0.0009286948556843269,0.2649461597478896,0.19293142095945223,0.0,0.16666666666666666,0.25,0.47705411324679303,0.25,0.036032331697158165
20260727T124504Z-stats-ceb-full-no-refit-v1__stats-ce--13f9ab609c86--_no_refit__stats_ceb_multiregion_count__query_id-79,0.1096919496803586,0.5496842040411679,0.22699062650983878,0.9520809695173603,0.5,0.4183505221324915,0.4680633045095664,0.0,0.0,0.03462252359735885,0.06632311033208185,0.2649461597478896,0.19293142095945223,0.0,0.3769230769230769,0.25,0.4777883312802006,0.25,0.485934222542052
20260727T124534Z-stats-ceb-full-no-refit-v1__stats-ce--32c1d4057729--_no_refit__stats_ceb_multiregion_count__query_id-80,0.22277741231095563,0.22277801565215352,0.22277801565215352,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2649461597478896,0.19293142095945223,0.5,0.0,0.25,0.25,0.25,0.25
20260727T124605Z-stats-ceb-full-no-refit-v1__stats-ce--ef81c83fd74c--_no_refit__stats_ceb_multiregion_count__query_id-81,0.22277728308859227,0.22277801565215352,0.22277801565215352,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2649461597478896,0.19293142095945223,0.5,0.0,0.25,0.25,0.25,0.25
20260727T124637Z-stats-ceb-full-no-refit-v1__stats-ce--c4f2117cdeca--_no_refit__stats_ceb_multiregion_count__query_id-82,0.222777424764906,0.22277801565215352,0.22277801565215352,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2649461597478896,0.19293142095945223,0.5,0.0,0.25,0.25,0.25,0.25
20260727T124708Z-stats-ceb-full-no-refit-v1__stats-ce--fd67457a2e36--_no_refit__stats_ceb_multiregion_count__query_id-83,0.1926599567448508,0.548753958012639,0.2536395628614815,0.950469736132409,0.5,0.35251054634141454,0.455950931661859,0.0,0.0,0.0014091626653841914,0.0010317381104925452,0.2649461597478896,0.19293142095945223,0.0,0.0,0.25,0.48107376760560394,0.25,0.3832306730549028
20260727T124728Z-stats-ceb-full-no-refit-v1__stats-ce--348f5142df9f--_no_refit__stats_ceb_multiregion_count__query_id-84,0.22277737278824017,0.22277801565215352,0.22277801565215352,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2649461597478896,0.19293142095945223,0.5,0.0,0.25,0.25,0.25,0.25
20260727T124759Z-stats-ceb-full-no-refit-v1__stats-ce--fc3567017f16--_no_refit__stats_ceb_multiregion_count__query_id-85,0.1630638814211296,0.5493689591388179,0.22475308247744816,0.9515349493296629,0.5,0.3796864109024734,0.4584919145989283,0.0,0.0,0.0021429564674333027,0.00048082839961049003,0.2649461597478896,0.19293142095945223,0.0,0.16666666666666666,0.25,0.4761694288418807,0.25,0.38854394936127723
20260727T124822Z-stats-ceb-full-no-refit-v1__stats-ce--984caf793334--_no_refit__stats_ceb_multiregion_count__query_id-86,0.22276587777919196,0.22277801565215352,0.5496136468792404,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0006936489317602327,0.0005161328418328457,0.2649461597478896,0.19293142095945223,0.0,0.0078125,0.25,0.25,0.25,0.25
20260727T124837Z-stats-ceb-full-no-refit-v1__stats-ce--3ad4fbb43134--_no_refit__stats_ceb_multiregion_count__query_id-87,0.19959101314284491,0.5477520418433245,0.24692610967802,0.9487343664222315,0.5,0.3386748909786262,0.4523441329927903,0.0,0.0,0.11126393002363191,0.1366411761218804,0.2649461597478896,0.19293142095945223,0.0,0.5,0.25,0.48292625174505777,0.25,0.4857376218073437
20260727T124854Z-stats-ceb-full-no-refit-v1__stats-ce--3971c61af94f--_no_refit__stats_ceb_multiregion_count__query_id-88,0.22277418545625038,0.22277801565215352,0.5500900523317365,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.009572014549687457,2.4877981883668978e-05,0.2649461597478896,0.19293142095945223,0.0,0.23958333333333334,0.25,0.25,0.25,0.25
20260727T124911Z-stats-ceb-full-no-refit-v1__stats-ce--2b40205a1d4d--_no_refit__stats_ceb_multiregion_count__query_id-90,0.2061283616285086,0.5475165916719696,0.25691395883129475,0.9483265547627941,0.5,0.4044636207514675,0.4628261444123845,0.19293142095945223,0.0,0.004539799672987487,0.0014912128094459434,0.2649461597478896,0.19293142095945223,0.0,0.3333333333333333,0.25,0.48387714341696086,0.25,0.07059988246571477
20260727T124930Z-stats-ceb-full-no-refit-v1__stats-ce--057f0d8a3b25--_no_refit__stats_ceb_multiregion_count__query_id-91,0.17263385265297662,0.5490704711518695,0.22277801565215352,0.9510179529708194,0.5,0.35341482630510773,0.45586716505756214,0.0,0.0,0.022625944989066837,0.03000825744623933,0.2649461597478896,0.19293142095945223,0.0,0.5,0.25,0.4733077731896219,0.25,0.48502678822052436
20260727T124950Z-stats-ceb-full-no-refit-v1__stats-ce--689eb9dd8414--_no_refit__stats_ceb_multiregion_count__query_id-92,0.22276796042910935,0.22277801565215352,0.5516842475799429,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,6.827173269996449e-05,0.00029051231259536267,0.2649461597478896,0.19293142095945223,0.0,0.3333333333333333,0.25,0.25,0.25,0.25
20260727T125006Z-stats-ceb-full-no-refit-v1__stats-ce--2ba6c6518311--_no_refit__stats_ceb_multiregion_count__query_id-93,0.21361016748117329,0.5522238433889105,0.0066663081330924695,0.9564797539005515,0.5,0.43687383081530173,0.47479703504179,0.4543922749065979,0.0,0.0,0.0,0.045243253627114795,0.023546257846687884,0.5,0.5,0.25,0.4845707294681217,0.25,0.48503635787658134
20260727T125059Z-stats-ceb-full-no-refit-v1__stats-ce--987611190541--_no_refit__stats_ceb_multiregion_count__query_id-94,0.20377212707774872,0.5492110051157559,0.22277801565215352,0.9512613649364597,0.5,0.44380303737997845,0.4682276433132111,0.0,0.0,0.020104008260392034,0.027567993664701373,0.2649461597478896,0.19293142095945223,0.0,0.5,0.25,0.46676917659023964,0.25,0.4849808113099775
20260727T125118Z-stats-ceb-full-no-refit-v1__stats-ce--fd3faaa10393--_no_refit__stats_ceb_multiregion_count__query_id-95,0.18098467849068095,0.5505831431463367,0.22277801565215352,0.9536379777204232,0.5,0.4325325282325373,0.4703926006221017,0.0,0.0,0.0014653860598316012,0.0008424750043460679,0.2649461597478896,0.19293142095945223,0.0,0.125,0.25,0.47290438567705884,0.25,0.38860825670669885
20260727T125142Z-stats-ceb-full-no-refit-v1__stats-ce--852f591d0b8d--_no_refit__stats_ceb_multiregion_count__query_id-96,0.22277145411903224,0.22277801565215352,0.550281087548067,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0006660302737420858,0.0077629561905941434,0.2649461597478896,0.19293142095945223,0.0,0.16796875,0.25,0.25,0.25,0.25
20260727T125158Z-stats-ceb-full-no-refit-v1__stats-ce--42450d7b2c45--_no_refit__stats_ceb_multiregion_count__query_id-97,0.22277768649852514,0.22277801565215352,0.22277801565215352,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2649461597478896,0.19293142095945223,0.5,0.0,0.25,0.25,0.25,0.25
20260727T125243Z-stats-ceb-full-no-refit-v1__stats-ce--c7456aa7194e--_no_refit__stats_ceb_multiregion_count__query_id-98,0.08972407402577842,0.5493786690081959,0.23438531296883788,0.9515517673167605,0.5,0.4493527963903122,0.4719221650863087,0.4105838112174738,0.0,0.0031137714000464924,0.0005750825933704546,0.2649461597478896,0.19293142095945223,0.0,0.25,0.25,0.4787294181905112,0.25,0.3885602899605961
20260727T125315Z-stats-ceb-full-no-refit-v1__stats-ce--892b0264a82c--_no_refit__stats_ceb_multiregion_count__query_id-99,0.21952948726148458,0.5541773111577325,0.003969313657171087,0.9598632593270995,0.5,0.34365663032439026,0.47006679493132086,0.0,0.0,0.1312605064247317,0.15878342777007698,0.23376589407716256,0.16007128900910667,0.5,0.5,0.25,0.4847954256117837,0.25,0.4850009083124164
20260727T125449Z-stats-ceb-full-no-refit-v1__stats-ce--64b7a3f53030--no_refit__stats_ceb_multiregion_count__query_id-100,0.22277018400079066,0.22277801565215352,0.5518779780188029,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.00021638929065375914,0.0001613507680776198,0.2649461597478896,0.19293142095945223,0.0,0.375,0.25,0.25,0.25,0.25
20260727T125505Z-stats-ceb-full-no-refit-v1__stats-ce--380f8e37fae8--no_refit__stats_ceb_multiregion_count__query_id-101,0.22277174763230775,0.22277801565215352,0.5519109402460687,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.00020893266692634783,0.00011867741539794631,0.2649461597478896,0.19293142095945223,0.0,0.5,0.25,0.25,0.25,0.25
20260727T125521Z-stats-ceb-full-no-refit-v1__stats-ce--f24af4e7f9c9--no_refit__stats_ceb_multiregion_count__query_id-102,0.2020472621114404,0.550286061604054,0.13753190007908375,0.9531234173951987,0.5,0.42490465629728713,0.4685123142620872,0.30108498595216127,0.0,0.004513343339867953,0.0007064128732634446,0.2649461597478896,0.19293142095945223,0.0,0.25,0.25,0.4783981104974926,0.25,0.40590366524807725
20260727T125543Z-stats-ceb-full-no-refit-v1__stats-ce--ea7b4617c3ff--no_refit__stats_ceb_multiregion_count__query_id-103,0.22277755511282016,0.22277801565215352,0.22277801565215352,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2649461597478896,0.19293142095945223,0.5,0.0,0.25,0.25,0.25,0.25
20260727T130133Z-stats-ceb-full-no-refit-v1__stats-ce--84d00162b479--no_refit__stats_ceb_multiregion_count__query_id-107,0.22277792284049847,0.22277801565215352,0.22277801565215352,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2649461597478896,0.19293142095945223,0.5,0.0,0.25,0.25,0.25,0.25
20260727T130341Z-stats-ceb-full-no-refit-v1__stats-ce--d1b347af3b71--no_refit__stats_ceb_multiregion_count__query_id-109,0.22276501452100203,0.22277801565215352,0.547366463153987,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.009903060425420173,0.005167336604721273,0.2649461597478896,0.19293142095945223,0.0,0.084375,0.25,0.25,0.25,0.25
20260727T130356Z-stats-ceb-full-no-refit-v1__stats-ce--1abc04aa22a1--no_refit__stats_ceb_multiregion_count__query_id-110,0.21020225250369015,0.5567448700276797,0.00377560280732488,0.9643104017412721,0.5,0.35913892213607906,0.4753523185274529,0.4105838112174738,0.0,0.0029045950614506673,0.0005014455093051085,0.2534088682078866,0.18031056718603727,0.5,0.21428571428571425,0.25,0.4814069964168811,0.25,0.4748826649190798
20260727T130424Z-stats-ceb-full-no-refit-v1__stats-ce--3b5e49bb29a5--no_refit__stats_ceb_multiregion_count__query_id-111,0.19317325012019498,0.5496114350512219,0.2261568579948477,0.9519549299295583,0.5,0.430666644803824,0.46913497501707824,0.0,0.0,0.0028482271520664515,0.0028466026776470493,0.2649461597478896,0.19293142095945223,0.0,0.1375,0.25,0.47290106796732545,0.25,0.3885602899605961
20260727T130446Z-stats-ceb-full-no-refit-v1__stats-ce--e64c0470e55f--no_refit__stats_ceb_multiregion_count__query_id-112,0.20285344906882571,0.5495516959307986,0.18314782956268905,0.9518514587377856,0.5,0.4136197858208738,0.46819938237018616,0.30108498595216127,0.0,0.006221445985738433,0.017355391735696304,0.2649461597478896,0.19293142095945223,0.0,0.04375,0.25,0.48036651173246075,0.25,0.3832306730549028
20260727T130507Z-stats-ceb-full-no-refit-v1__stats-ce--3efb33ba5e98--no_refit__stats_ceb_multiregion_count__query_id-113,0.00736726521792768,0.5497622418164031,0.22277801565215352,0.9522161349089773,0.5,0.4674101002718661,0.47931265957067143,0.0,0.0,0.03456899474988501,0.0658661198426203,0.2649461597478896,0.19293142095945223,0.0,0.25757575757575757,0.25,0.469652522227096,0.25,0.48593714447438063
20260727T130916Z-stats-ceb-full-no-refit-v1__stats-ce--f9e8950598b1--no_refit__stats_ceb_multiregion_count__query_id-115,0.07950984986918566,0.5489760495010975,0.2590920289442041,0.9508544098743478,0.5,0.4431820864804923,0.47157880098873023,0.19293142095945223,0.0,0.036573481844046504,0.046202939162872436,0.2649461597478896,0.19293142095945223,0.0,0.17010309278350516,0.25,0.48281832480347076,0.25,0.485906708357261
20260727T130948Z-stats-ceb-full-no-refit-v1__stats-ce--7067f463b57a--no_refit__stats_ceb_multiregion_count__query_id-116,0.22277748691376645,0.22277801565215352,0.22277801565215352,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2649461597478896,0.19293142095945223,0.5,0.0,0.25,0.25,0.25,0.25
20260727T131023Z-stats-ceb-full-no-refit-v1__stats-ce--bb01246ce148--no_refit__stats_ceb_multiregion_count__query_id-117,0.21726727759721443,0.550809115429468,0.29698448555213497,0.9540293731959089,0.5,0.34286681298372657,0.46300849758264806,0.0,0.0,0.0018009483948117128,0.0002949873087479174,0.2649461597478896,0.19293142095945223,0.0,0.5,0.25,0.48328789173615083,0.25,0.43420187090613904
20260727T131047Z-stats-ceb-full-no-refit-v1__stats-ce--3e4025774092--no_refit__stats_ceb_multiregion_count__query_id-118,0.2227728298827639,0.22277801565215352,0.551925237438609,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0002452255779349068,0.0002974340338937856,0.2649461597478896,0.19293142095945223,0.0,0.5,0.25,0.25,0.25,0.25
20260727T131103Z-stats-ceb-full-no-refit-v1__stats-ce--a308b1d82662--no_refit__stats_ceb_multiregion_count__query_id-119,0.2227775054297671,0.22277801565215352,0.22277801565215352,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2649461597478896,0.19293142095945223,0.5,0.0,0.25,0.25,0.25,0.25
20260727T131136Z-stats-ceb-full-no-refit-v1__stats-ce--127cd0e50e0b--no_refit__stats_ceb_multiregion_count__query_id-121,0.22277748892837748,0.22277801565215352,0.22277801565215352,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2649461597478896,0.19293142095945223,0.5,0.0,0.25,0.25,0.25,0.25
20260727T131207Z-stats-ceb-full-no-refit-v1__stats-ce--c931fe3227bd--no_refit__stats_ceb_multiregion_count__query_id-123,0.01976731568089495,0.5491034624125978,0.22277801565215352,0.9510750955106064,0.5,0.4662269526417136,0.47837991477064057,0.0,0.0,0.04880407970294412,0.09077732773735561,0.2649461597478896,0.19293142095945223,0.0,0.25757575757575757,0.25,0.46727788926079006,0.25,0.48593714447438063
20260727T131327Z-stats-ceb-full-no-refit-v1__stats-ce--f8ea0a3d067d--no_refit__stats_ceb_multiregion_count__query_id-124,0.20051661472003401,0.5513835405015807,0.13295469947758093,0.9550243066059495,0.5,0.41675726421944237,0.47129810807874695,0.3898164244214202,0.0,0.0007738475201701609,0.0010214465723312482,0.2649461597478896,0.19293142095945223,0.0,0.125,0.25,0.48340278481496457,0.25,0.4358610530795848
20260727T131357Z-stats-ceb-full-no-refit-v1__stats-ce--8c4afd677aa9--no_refit__stats_ceb_multiregion_count__query_id-125,0.22277741858570543,0.22277801565215352,0.22277801565215352,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2649461597478896,0.19293142095945223,0.5,0.0,0.25,0.25,0.25,0.25
20260727T131430Z-stats-ceb-full-no-refit-v1__stats-ce--25359a07acac--no_refit__stats_ceb_multiregion_count__query_id-127,0.22277003158072115,0.22277801565215352,0.54084350166696,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.001173365272473095,0.0014400988164415668,0.2649461597478896,0.19293142095945223,0.0,0.2,0.25,0.25,0.25,0.25
20260727T131445Z-stats-ceb-full-no-refit-v1__stats-ce--8a66e3514ef9--no_refit__stats_ceb_multiregion_count__query_id-128,0.2227695049592724,0.22277801565215352,0.5406125467990733,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0011899916063905286,0.0006827014296241293,0.2649461597478896,0.19293142095945223,0.0,0.2,0.25,0.25,0.25,0.25
20260727T131500Z-stats-ceb-full-no-refit-v1__stats-ce--0b203d14eb3f--no_refit__stats_ceb_multiregion_count__query_id-129,0.20463175494038358,0.549648886665994,0.2594320911169305,0.9520197980291691,0.5,0.4153251382372153,0.46604986833338796,0.19293142095945223,0.0,0.0014680891720690373,0.008286637729134594,0.2649461597478896,0.19293142095945223,0.0,0.3875,0.25,0.4775264438927238,0.25,0.3832306730549028
20260727T131521Z-stats-ceb-full-no-refit-v1__stats-ce--2315e0472c88--no_refit__stats_ceb_multiregion_count__query_id-130,0.2227776707362515,0.22277801565215352,0.22277801565215352,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2649461597478896,0.19293142095945223,0.5,0.0,0.25,0.25,0.25,0.25
20260727T131605Z-stats-ceb-full-no-refit-v1__stats-ce--521a6a556a0f--no_refit__stats_ceb_multiregion_count__query_id-131,0.22277778002372242,0.22277801565215352,0.22277801565215352,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2649461597478896,0.19293142095945223,0.5,0.0,0.25,0.25,0.25,0.25
20260727T131659Z-stats-ceb-full-no-refit-v1__stats-ce--8a1a9579cea7--no_refit__stats_ceb_multiregion_count__query_id-133,0.1997723787790534,0.5501312251639128,0.14848198814496147,0.9528552328140109,0.5,0.43957681337473453,0.47283818878179085,0.44940552754373936,0.0,0.05091165808779588,0.06680521444176346,0.23376589407716256,0.16007128900910667,0.5,0.00769230769230765,0.25,0.4823682844882612,0.25,0.48590328429218843
20260727T131741Z-stats-ceb-full-no-refit-v1__stats-ce--90f8401b547e--no_refit__stats_ceb_multiregion_count__query_id-134,0.22277769837081782,0.22277801565215352,0.22277801565215352,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2649461597478896,0.19293142095945223,0.5,0.0,0.25,0.25,0.25,0.25
20260727T131825Z-stats-ceb-full-no-refit-v1__stats-ce--f9de1e665444--no_refit__stats_ceb_multiregion_count__query_id-136,0.22277786710666975,0.22277801565215352,0.22277801565215352,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2649461597478896,0.19293142095945223,0.5,0.0,0.25,0.25,0.25,0.25
20260727T131940Z-stats-ceb-full-no-refit-v1__stats-ce--c2c0f5e0d091--no_refit__stats_ceb_multiregion_count__query_id-137,0.2227774622292328,0.22277801565215352,0.22277801565215352,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2649461597478896,0.19293142095945223,0.5,0.0,0.25,0.25,0.25,0.25
20260727T132012Z-stats-ceb-full-no-refit-v1__stats-ce--e848245a93b8--no_refit__stats_ceb_multiregion_count__query_id-138,0.11752396294749032,0.5491605905817276,0.2530192087104768,0.9511740444020828,0.5,0.46254099187474157,0.4751522690557373,0.0,0.0,0.035863714436785606,0.06917808059550529,0.2649461597478896,0.19293142095945223,0.0,0.5,0.25,0.46676917659023964,0.25,0.48592708581909694
20260727T132037Z-stats-ceb-full-no-refit-v1__stats-ce--df5c5c659377--no_refit__stats_ceb_multiregion_count__query_id-139,0.21710172252771293,0.554125984067383,0.08319875567268112,0.9597743581988095,0.5,0.36005501037738175,0.4707330121402187,0.19293142095945223,0.0,0.004471452857491664,0.00016900836095852184,0.2649461597478896,0.19293142095945223,0.0,0.3333333333333333,0.25,0.4862234303345564,0.25,0.46317801921121793
20260727T132200Z-stats-ceb-full-no-refit-v1__stats-ce--15cc6ad9a739--no_refit__stats_ceb_multiregion_count__query_id-140,0.22277793417041383,0.22277801565215352,0.22277801565215352,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2649461597478896,0.19293142095945223,0.5,0.0,0.25,0.25,0.25,0.25
20260727T132401Z-stats-ceb-full-no-refit-v1__stats-ce--a82d36999fed--no_refit__stats_ceb_multiregion_count__query_id-141,0.0474763769915053,0.5526945334416887,0.01484614518235907,0.9572950129865807,0.5,0.4310728290488509,0.47293935695985634,0.0,0.0,0.06329701643142595,0.0,0.07837279244141047,0.04225440457205927,0.5,0.25,0.25,0.48197280586423974,0.25,0.48593714447438063
20260727T132906Z-stats-ceb-full-no-refit-v1__stats-ce--f6c5964c7097--no_refit__stats_ceb_multiregion_count__query_id-142,0.22277793583916883,0.22277801565215352,0.22277801565215352,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2649461597478896,0.19293142095945223,0.5,0.0,0.25,0.25,0.25,0.25
20260727T133119Z-stats-ceb-full-no-refit-v1__stats-ce--7289a6252abd--no_refit__stats_ceb_multiregion_count__query_id-143,0.22277789258041872,0.22277801565215352,0.22277801565215352,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2649461597478896,0.19293142095945223,0.5,0.0,0.25,0.25,0.25,0.25
20260727T133249Z-stats-ceb-full-no-refit-v1__stats-ce--38b46bc207e5--no_refit__stats_ceb_multiregion_count__query_id-144,0.12219083469967319,0.5506166618960491,0.23005026267099088,0.9536960338979312,0.5,0.455195727583531,0.47605261037836943,0.19293142095945223,0.0,0.03354031541603732,0.04037467700258395,0.2649461597478896,0.19293142095945223,0.0,0.25384615384615383,0.25,0.4798478277042123,0.25,0.4856672892411591
20260727T133321Z-stats-ceb-full-no-refit-v1__stats-ce--884fb2f9b52f--no_refit__stats_ceb_multiregion_count__query_id-145,0.22276986538417018,0.22277801565215352,0.5437005509469027,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0006539529334148344,0.0008174071008520917,0.2649461597478896,0.19293142095945223,0.0,0.16666666666666666,0.25,0.25,0.25,0.25
20260727T133337Z-stats-ceb-full-no-refit-v1__stats-ce--5eec9cca207b--no_refit__stats_ceb_multiregion_count__query_id-146,0.20489924912512006,0.5497082900875067,0.1886444232677773,0.9521226877733725,0.5,0.39625026446510414,0.4667862862369235,0.19293142095945223,0.0,0.022214197414436095,0.02531037935161818,0.2649461597478896,0.19293142095945223,0.0,0.30434782608695654,0.25,0.47592400247664834,0.25,0.48503635787658134
