representation,pair_type,left_episode_id,right_episode_id,left_round_id,right_round_id,left_query_id,right_query_id,same_query_id,representation_distance_l2,action_response_distance_l1,action_response_distance_l2,left_best_action,right_best_action,best_action_equal,action_rank_disagreement,action_response_spearman
R1_sql_structural,N2-N3,n2_control::q05_event_deviation,phase_a::q08_tenant_avg,n2_control,phase_a,q05_event_deviation,q08_tenant_avg,False,0.5323908921828753,2.873275211101003,2.4865143329834916,regional_topk_candidates,regional_topk_candidates,True,0.0,1.0
R1_sql_structural,N2-N3,n2_control::q05_event_deviation,phase_a::q09_tenant_max,n2_control,phase_a,q05_event_deviation,q09_tenant_max,False,0.5323908921828753,1.9474213811267285,1.358114235568499,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R1_sql_structural,N2-N3,n2_control::q05_event_deviation,phase_a::q10_tenant_min,n2_control,phase_a,q05_event_deviation,q10_tenant_min,False,0.5323908921828753,2.4126046921249644,2.2130829139610726,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R1_sql_structural,N2-N3,n2_control::q05_event_deviation,phase_a::q11_tenant_high_count,n2_control,phase_a,q05_event_deviation,q11_tenant_high_count,False,0.5506705409265713,0.44527627071428594,0.27060938080142233,regional_topk_candidates,regional_topk_candidates,True,0.0,1.0
R1_sql_structural,N2-N3,n2_control::q05_event_deviation,phase_a::q12_tenant_user_sum,n2_control,phase_a,q05_event_deviation,q12_tenant_user_sum,False,0.562021322671116,2.383954197405259,1.618468008477125,regional_topk_candidates,regional_topk_candidates,True,0.0,1.0
R1_sql_structural,N2-N3,n2_control::q05_event_deviation,phase_a::q13_tenant_user_count,n2_control,phase_a,q05_event_deviation,q13_tenant_user_count,False,0.562021322671116,3.3020891432582076,2.5178794969611404,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R1_sql_structural,N2-N3,n2_control::q05_event_deviation,phase_a::q14_tenant_day_sum,n2_control,phase_a,q05_event_deviation,q14_tenant_day_sum,False,0.562021322671116,1.8787343027977732,1.5136857821923015,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R1_sql_structural,N2-N3,n2_control::q05_event_deviation,phase_a::q15_tenant_day_count,n2_control,phase_a,q05_event_deviation,q15_tenant_day_count,False,0.562021322671116,3.01988380748177,2.0330708432660223,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R1_sql_structural,N2-N3,n2_control::q05_event_deviation,phase_b::q01_event_value_desc,n2_control,phase_b,q05_event_deviation,q01_event_value_desc,False,0.16250815213227618,3.2505687967172627,2.2248889398904925,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R1_sql_structural,N2-N3,n2_control::q05_event_deviation,phase_b::q02_event_value_asc,n2_control,phase_b,q05_event_deviation,q02_event_value_asc,False,0.16250815213227618,2.076591199285777,1.7146595266670894,regional_topk_candidates,mitigate_remote_path_bundle,False,0.6666666666666666,-0.5
R1_sql_structural,N2-N3,n2_control::q05_event_deviation,phase_b::q03_event_recent,n2_control,phase_b,q05_event_deviation,q03_event_recent,False,0.18104160058611674,2.6433139450406227,1.927481502476817,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R1_sql_structural,N2-N3,n2_control::q05_event_deviation,phase_b::q04_event_oldest,n2_control,phase_b,q05_event_deviation,q04_event_oldest,False,0.18104160058611674,4.000253160580033,2.75848208885154,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R1_sql_structural,N2-N3,n2_control::q05_event_deviation,phase_b::q05_event_deviation,n2_control,phase_b,q05_event_deviation,q05_event_deviation,True,0.16250815213227618,0.4487661445114312,0.40546812842389846,regional_topk_candidates,regional_topk_candidates,True,0.0,1.0
R1_sql_structural,N2-N3,n2_control::q05_event_deviation,phase_b::q06_tenant_sum,n2_control,phase_b,q05_event_deviation,q06_tenant_sum,False,0.5323908921828753,2.3799106741746847,1.6311771798129033,regional_topk_candidates,regional_topk_candidates,True,0.0,1.0
R1_sql_structural,N2-N3,n2_control::q05_event_deviation,phase_b::q07_tenant_count,n2_control,phase_b,q05_event_deviation,q07_tenant_count,False,0.5323908921828753,6.502412513840232,4.577775592481149,regional_topk_candidates,regional_topk_candidates,True,0.0,1.0
R1_sql_structural,N2-N3,n2_control::q05_event_deviation,phase_b::q08_tenant_avg,n2_control,phase_b,q05_event_deviation,q08_tenant_avg,False,0.5323908921828753,2.820671599734597,2.4179666753465017,regional_topk_candidates,regional_topk_candidates,True,0.0,1.0
R1_sql_structural,N2-N3,n2_control::q05_event_deviation,phase_b::q09_tenant_max,n2_control,phase_b,q05_event_deviation,q09_tenant_max,False,0.5323908921828753,2.078320257278233,1.385277924452382,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R1_sql_structural,N2-N3,n2_control::q05_event_deviation,phase_b::q10_tenant_min,n2_control,phase_b,q05_event_deviation,q10_tenant_min,False,0.5323908921828753,2.4258264084177363,2.188232585579451,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R1_sql_structural,N2-N3,n2_control::q05_event_deviation,phase_b::q11_tenant_high_count,n2_control,phase_b,q05_event_deviation,q11_tenant_high_count,False,0.5506705409265713,0.1441879045747767,0.10076134419475716,regional_topk_candidates,regional_topk_candidates,True,0.0,1.0
R1_sql_structural,N2-N3,n2_control::q05_event_deviation,phase_b::q12_tenant_user_sum,n2_control,phase_b,q05_event_deviation,q12_tenant_user_sum,False,0.562021322671116,2.548225787190459,1.7382124088873563,regional_topk_candidates,regional_topk_candidates,True,0.0,1.0
R1_sql_structural,N2-N3,n2_control::q05_event_deviation,phase_b::q13_tenant_user_count,n2_control,phase_b,q05_event_deviation,q13_tenant_user_count,False,0.562021322671116,3.0216815881368095,2.3180318386827365,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R1_sql_structural,N2-N3,n2_control::q05_event_deviation,phase_b::q14_tenant_day_sum,n2_control,phase_b,q05_event_deviation,q14_tenant_day_sum,False,0.562021322671116,1.707100425167027,1.4539249222106643,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R1_sql_structural,N2-N3,n2_control::q05_event_deviation,phase_b::q15_tenant_day_count,n2_control,phase_b,q05_event_deviation,q15_tenant_day_count,False,0.562021322671116,3.070244748324057,2.104079674782524,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R1_sql_structural,N2-N2,n2_control::q06_tenant_sum,n2_control::q07_tenant_count,n2_control,n2_control,q06_tenant_sum,q07_tenant_count,False,0.0,4.484818751930115,3.2879367966292343,regional_topk_candidates,regional_topk_candidates,True,0.0,1.0
R1_sql_structural,N2-N2,n2_control::q06_tenant_sum,n2_control::q08_tenant_avg,n2_control,n2_control,q06_tenant_sum,q08_tenant_avg,False,0.0,2.7870146836492458,1.9402973803867023,regional_topk_candidates,regional_topk_candidates,True,0.0,1.0
R1_sql_structural,N2-N2,n2_control::q06_tenant_sum,n2_control::q09_tenant_max,n2_control,n2_control,q06_tenant_sum,q09_tenant_max,False,0.0,2.940000537062717,2.3195133551088754,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R1_sql_structural,N2-N2,n2_control::q06_tenant_sum,n2_control::q10_tenant_min,n2_control,n2_control,q06_tenant_sum,q10_tenant_min,False,0.0,1.8439283308177221,1.3192646896716156,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R1_sql_structural,N2-N2,n2_control::q06_tenant_sum,n2_control::q11_tenant_high_count,n2_control,n2_control,q06_tenant_sum,q11_tenant_high_count,False,0.09589402415059367,2.394092962030736,1.6355964383265718,regional_topk_candidates,regional_topk_candidates,True,0.0,1.0
R1_sql_structural,N2-N2,n2_control::q06_tenant_sum,n2_control::q12_tenant_user_sum,n2_control,n2_control,q06_tenant_sum,q12_tenant_user_sum,False,0.08581440545453282,0.03813642380193895,0.026821954576036956,regional_topk_candidates,regional_topk_candidates,True,0.0,1.0
R1_sql_structural,N2-N2,n2_control::q06_tenant_sum,n2_control::q13_tenant_user_count,n2_control,n2_control,q06_tenant_sum,q13_tenant_user_count,False,0.08581440545453282,1.1378313822691686,0.9739124866302711,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R1_sql_structural,N2-N2,n2_control::q06_tenant_sum,n2_control::q14_tenant_day_sum,n2_control,n2_control,q06_tenant_sum,q14_tenant_day_sum,False,0.08581440545453282,4.070532368002013,3.0329429625348197,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R1_sql_structural,N2-N2,n2_control::q06_tenant_sum,n2_control::q15_tenant_day_count,n2_control,n2_control,q06_tenant_sum,q15_tenant_day_count,False,0.08581440545453282,2.7751179266667227,2.772894768364497,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R1_sql_structural,N2-N3,n2_control::q06_tenant_sum,phase_a::q01_event_value_desc,n2_control,phase_a,q06_tenant_sum,q01_event_value_desc,False,0.5238486003598459,3.1621946928803144,3.068813299608867,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R1_sql_structural,N2-N3,n2_control::q06_tenant_sum,phase_a::q02_event_value_asc,n2_control,phase_a,q06_tenant_sum,q02_event_value_asc,False,0.5238486003598459,4.687163104777458,3.3722949278044,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R1_sql_structural,N2-N3,n2_control::q06_tenant_sum,phase_a::q03_event_recent,n2_control,phase_a,q06_tenant_sum,q03_event_recent,False,0.5298910432648447,3.6617983880844522,3.1225998248578715,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R1_sql_structural,N2-N3,n2_control::q06_tenant_sum,phase_a::q04_event_oldest,n2_control,phase_a,q06_tenant_sum,q04_event_oldest,False,0.5298910432648447,3.750564031013949,3.1387634861419533,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R1_sql_structural,N2-N3,n2_control::q06_tenant_sum,phase_a::q05_event_deviation,n2_control,phase_a,q06_tenant_sum,q05_event_deviation,False,0.5238486003598459,3.2950283008905057,2.3104309424323786,regional_topk_candidates,regional_topk_candidates,True,0.0,1.0
R1_sql_structural,N2-N3,n2_control::q06_tenant_sum,phase_a::q06_tenant_sum,n2_control,phase_a,q06_tenant_sum,q06_tenant_sum,True,0.16075913981495854,0.32221895514507637,0.28496474122396387,regional_topk_candidates,regional_topk_candidates,True,0.0,1.0
R1_sql_structural,N2-N3,n2_control::q06_tenant_sum,phase_a::q07_tenant_count,n2_control,phase_a,q06_tenant_sum,q07_tenant_count,False,0.16075913981495854,3.9745632243828366,2.846492403354553,regional_topk_candidates,regional_topk_candidates,True,0.0,1.0
R1_sql_structural,N2-N3,n2_control::q06_tenant_sum,phase_a::q08_tenant_avg,n2_control,phase_a,q06_tenant_sum,q08_tenant_avg,False,0.16075913981495854,2.348159998232508,1.6456233614196485,regional_topk_candidates,regional_topk_candidates,True,0.0,1.0
R1_sql_structural,N2-N3,n2_control::q06_tenant_sum,phase_a::q09_tenant_max,n2_control,phase_a,q06_tenant_sum,q09_tenant_max,False,0.16075913981495854,3.2234791560658316,2.565869683299462,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R1_sql_structural,N2-N3,n2_control::q06_tenant_sum,phase_a::q10_tenant_min,n2_control,phase_a,q06_tenant_sum,q10_tenant_min,False,0.16075913981495854,2.1772870497045855,1.610748479244524,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R1_sql_structural,N2-N3,n2_control::q06_tenant_sum,phase_a::q11_tenant_high_count,n2_control,phase_a,q06_tenant_sum,q11_tenant_high_count,False,0.21363867533555347,2.744451356465907,1.9018033264567271,regional_topk_candidates,regional_topk_candidates,True,0.0,1.0
R1_sql_structural,N2-N3,n2_control::q06_tenant_sum,phase_a::q12_tenant_user_sum,n2_control,phase_a,q06_tenant_sum,q12_tenant_user_sum,False,0.1822295618651385,0.5527130122350425,0.41070409024837,regional_topk_candidates,regional_topk_candidates,True,0.0,1.0
R1_sql_structural,N2-N3,n2_control::q06_tenant_sum,phase_a::q13_tenant_user_count,n2_control,phase_a,q06_tenant_sum,q13_tenant_user_count,False,0.1822295618651385,1.5232545488372642,1.0908763746097963,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R1_sql_structural,N2-N3,n2_control::q06_tenant_sum,phase_a::q14_tenant_day_sum,n2_control,phase_a,q06_tenant_sum,q14_tenant_day_sum,False,0.1822295618651385,4.167616440768198,3.093929186218474,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R1_sql_structural,N2-N3,n2_control::q06_tenant_sum,phase_a::q15_tenant_day_count,n2_control,phase_a,q06_tenant_sum,q15_tenant_day_count,False,0.1822295618651385,2.863324648298151,2.7829598822529937,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R1_sql_structural,N2-N3,n2_control::q06_tenant_sum,phase_b::q01_event_value_desc,n2_control,phase_b,q06_tenant_sum,q01_event_value_desc,False,0.5238486003598459,3.1209171611763367,3.055085208739245,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R1_sql_structural,N2-N3,n2_control::q06_tenant_sum,phase_b::q02_event_value_asc,n2_control,phase_b,q06_tenant_sum,q02_event_value_asc,False,0.5238486003598459,4.757072967349333,3.367483132210289,regional_topk_candidates,mitigate_remote_path_bundle,False,0.6666666666666666,-0.5
R1_sql_structural,N2-N3,n2_control::q06_tenant_sum,phase_b::q03_event_recent,n2_control,phase_b,q06_tenant_sum,q03_event_recent,False,0.5298910432648447,3.7717597202586046,3.157661413511752,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R1_sql_structural,N2-N3,n2_control::q06_tenant_sum,phase_b::q04_event_oldest,n2_control,phase_b,q06_tenant_sum,q04_event_oldest,False,0.5298910432648447,3.758831287231506,3.1194274192780043,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R1_sql_structural,N2-N3,n2_control::q06_tenant_sum,phase_b::q05_event_deviation,n2_control,phase_b,q06_tenant_sum,q05_event_deviation,False,0.5238486003598459,3.3397576289944104,2.2958961343753472,regional_topk_candidates,regional_topk_candidates,True,0.0,1.0
R1_sql_structural,N2-N3,n2_control::q06_tenant_sum,phase_b::q06_tenant_sum,n2_control,phase_b,q06_tenant_sum,q06_tenant_sum,True,0.16075913981495854,0.529515158435965,0.38512330232151387,regional_topk_candidates,regional_topk_candidates,True,0.0,1.0
R1_sql_structural,N2-N3,n2_control::q06_tenant_sum,phase_b::q07_tenant_count,n2_control,phase_b,q06_tenant_sum,q07_tenant_count,False,0.16075913981495854,3.5929866812295828,2.673662218251726,regional_topk_candidates,regional_topk_candidates,True,0.0,1.0
R1_sql_structural,N2-N3,n2_control::q06_tenant_sum,phase_b::q08_tenant_avg,n2_control,phase_b,q06_tenant_sum,q08_tenant_avg,False,0.16075913981495854,2.3638435197909535,1.6260033230656301,regional_topk_candidates,regional_topk_candidates,True,0.0,1.0
R1_sql_structural,N2-N3,n2_control::q06_tenant_sum,phase_b::q09_tenant_max,n2_control,phase_b,q06_tenant_sum,q09_tenant_max,False,0.16075913981495854,3.054674214423788,2.4924647042198247,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R1_sql_structural,N2-N3,n2_control::q06_tenant_sum,phase_b::q10_tenant_min,n2_control,phase_b,q06_tenant_sum,q10_tenant_min,False,0.16075913981495854,2.18440453506921,1.5931190066085343,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R1_sql_structural,N2-N3,n2_control::q06_tenant_sum,phase_b::q11_tenant_high_count,n2_control,phase_b,q06_tenant_sum,q11_tenant_high_count,False,0.21363867533555347,2.86587486584001,1.9363604673169847,regional_topk_candidates,regional_topk_candidates,True,0.0,1.0
R1_sql_structural,N2-N3,n2_control::q06_tenant_sum,phase_b::q12_tenant_user_sum,n2_control,phase_b,q06_tenant_sum,q12_tenant_user_sum,False,0.1822295618651385,0.427484769114856,0.37858911774591375,regional_topk_candidates,regional_topk_candidates,True,0.0,1.0
R1_sql_structural,N2-N3,n2_control::q06_tenant_sum,phase_b::q13_tenant_user_count,n2_control,phase_b,q06_tenant_sum,q13_tenant_user_count,False,0.1822295618651385,1.379336936277193,0.9785238502059466,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R1_sql_structural,N2-N3,n2_control::q06_tenant_sum,phase_b::q14_tenant_day_sum,n2_control,phase_b,q06_tenant_sum,q14_tenant_day_sum,False,0.1822295618651385,4.261125989469899,3.105683174014714,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R1_sql_structural,N2-N3,n2_control::q06_tenant_sum,phase_b::q15_tenant_day_count,n2_control,phase_b,q06_tenant_sum,q15_tenant_day_count,False,0.1822295618651385,2.857283607297271,2.76261246282899,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R1_sql_structural,N2-N2,n2_control::q07_tenant_count,n2_control::q08_tenant_avg,n2_control,n2_control,q07_tenant_count,q08_tenant_avg,False,0.0,4.359998199347347,3.2295367913923516,regional_topk_candidates,regional_topk_candidates,True,0.0,1.0
R1_sql_structural,N2-N2,n2_control::q07_tenant_count,n2_control::q09_tenant_max,n2_control,n2_control,q07_tenant_count,q09_tenant_max,False,0.0,7.412016274564383,5.570888833049436,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R1_sql_structural,N2-N2,n2_control::q07_tenant_count,n2_control::q10_tenant_min,n2_control,n2_control,q07_tenant_count,q10_tenant_min,False,0.0,4.779623149563701,4.022949600630552,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R1_sql_structural,N2-N2,n2_control::q07_tenant_count,n2_control::q11_tenant_high_count,n2_control,n2_control,q07_tenant_count,q11_tenant_high_count,False,0.09589402415059367,6.866108699532402,4.86506847783574,regional_topk_candidates,regional_topk_candidates,True,0.0,1.0
R1_sql_structural,N2-N2,n2_control::q07_tenant_count,n2_control::q12_tenant_user_sum,n2_control,n2_control,q07_tenant_count,q12_tenant_user_sum,False,0.08581440545453282,4.510152161303605,3.306124421226794,regional_topk_candidates,regional_topk_candidates,True,0.0,1.0
R1_sql_structural,N2-N2,n2_control::q07_tenant_count,n2_control::q13_tenant_user_count,n2_control,n2_control,q07_tenant_count,q13_tenant_user_count,False,0.08581440545453282,3.6911190040550403,3.10181658603534,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R1_sql_structural,N2-N2,n2_control::q07_tenant_count,n2_control::q14_tenant_day_sum,n2_control,n2_control,q07_tenant_count,q14_tenant_day_sum,False,0.08581440545453282,8.542548105503677,6.314717435973526,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R1_sql_structural,N2-N2,n2_control::q07_tenant_count,n2_control::q15_tenant_day_count,n2_control,n2_control,q07_tenant_count,q15_tenant_day_count,False,0.08581440545453282,7.25548930098897,5.863540508497612,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R1_sql_structural,N2-N3,n2_control::q07_tenant_count,phase_a::q01_event_value_desc,n2_control,phase_a,q07_tenant_count,q01_event_value_desc,False,0.5238486003598459,7.492093721035371,6.12988536182088,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R1_sql_structural,N2-N3,n2_control::q07_tenant_count,phase_a::q02_event_value_asc,n2_control,phase_a,q07_tenant_count,q02_event_value_asc,False,0.5238486003598459,9.171981856707575,6.657301729458782,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R1_sql_structural,N2-N3,n2_control::q07_tenant_count,phase_a::q03_event_recent,n2_control,phase_a,q07_tenant_count,q03_event_recent,False,0.5298910432648447,8.137282477412372,6.32736011067961,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R1_sql_structural,N2-N3,n2_control::q07_tenant_count,phase_a::q04_event_oldest,n2_control,phase_a,q07_tenant_count,q04_event_oldest,False,0.5298910432648447,7.017743811898631,6.027928226973375,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R1_sql_structural,N2-N3,n2_control::q07_tenant_count,phase_a::q05_event_deviation,n2_control,phase_a,q07_tenant_count,q05_event_deviation,False,0.5238486003598459,7.7670440383921715,5.571549540663852,regional_topk_candidates,regional_topk_candidates,True,0.0,1.0
R1_sql_structural,N2-N3,n2_control::q07_tenant_count,phase_a::q06_tenant_sum,n2_control,phase_a,q07_tenant_count,q06_tenant_sum,False,0.16075913981495854,4.8070377070751915,3.5471061472273693,regional_topk_candidates,regional_topk_candidates,True,0.0,1.0
R1_sql_structural,N2-N3,n2_control::q07_tenant_count,phase_a::q07_tenant_count,n2_control,phase_a,q07_tenant_count,q07_tenant_count,True,0.16075913981495854,0.5548496423310275,0.5328825336763378,regional_topk_candidates,regional_topk_candidates,True,0.0,1.0
R1_sql_structural,N2-N3,n2_control::q07_tenant_count,phase_a::q08_tenant_avg,n2_control,phase_a,q07_tenant_count,q08_tenant_avg,False,0.16075913981495854,4.551814499282614,3.296656441946202,regional_topk_candidates,regional_topk_candidates,True,0.0,1.0
R1_sql_structural,N2-N3,n2_control::q07_tenant_count,phase_a::q09_tenant_max,n2_control,phase_a,q07_tenant_count,q09_tenant_max,False,0.16075913981495854,7.708297907995947,5.814908437813126,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R1_sql_structural,N2-N3,n2_control::q07_tenant_count,phase_a::q10_tenant_min,n2_control,phase_a,q07_tenant_count,q10_tenant_min,False,0.16075913981495854,5.167359753754839,4.37811214174786,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R1_sql_structural,N2-N3,n2_control::q07_tenant_count,phase_a::q11_tenant_high_count,n2_control,phase_a,q07_tenant_count,q11_tenant_high_count,False,0.21363867533555347,7.216467093967573,5.1602488146005845,regional_topk_candidates,regional_topk_candidates,True,0.0,1.0
R1_sql_structural,N2-N3,n2_control::q07_tenant_count,phase_a::q12_tenant_user_sum,n2_control,phase_a,q07_tenant_count,q12_tenant_user_sum,False,0.1822295618651385,5.024728749736708,3.696303607940622,regional_topk_candidates,regional_topk_candidates,True,0.0,1.0
R1_sql_structural,N2-N3,n2_control::q07_tenant_count,phase_a::q13_tenant_user_count,n2_control,phase_a,q07_tenant_count,q13_tenant_user_count,False,0.1822295618651385,4.129997218960202,3.4969807924003318,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R1_sql_structural,N2-N3,n2_control::q07_tenant_count,phase_a::q14_tenant_day_sum,n2_control,phase_a,q07_tenant_count,q14_tenant_day_sum,False,0.1822295618651385,8.639632178269864,6.3745617517105,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R1_sql_structural,N2-N3,n2_control::q07_tenant_count,phase_a::q15_tenant_day_count,n2_control,phase_a,q07_tenant_count,q15_tenant_day_count,False,0.1822295618651385,7.3353403857998165,5.884975007208159,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R1_sql_structural,N2-N3,n2_control::q07_tenant_count,phase_b::q01_event_value_desc,n2_control,phase_b,q07_tenant_count,q01_event_value_desc,False,0.5238486003598459,7.5929328986780025,6.15018978226634,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R1_sql_structural,N2-N3,n2_control::q07_tenant_count,phase_b::q02_event_value_asc,n2_control,phase_b,q07_tenant_count,q02_event_value_asc,False,0.5238486003598459,9.229088704850998,6.648047137439923,regional_topk_candidates,mitigate_remote_path_bundle,False,0.6666666666666666,-0.5
R1_sql_structural,N2-N3,n2_control::q07_tenant_count,phase_b::q03_event_recent,n2_control,phase_b,q07_tenant_count,q03_event_recent,False,0.5298910432648447,8.25657847218872,6.372800863649543,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R1_sql_structural,N2-N3,n2_control::q07_tenant_count,phase_b::q04_event_oldest,n2_control,phase_b,q07_tenant_count,q04_event_oldest,False,0.5298910432648447,6.823741039705401,5.973430288666375,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R1_sql_structural,N2-N3,n2_control::q07_tenant_count,phase_b::q05_event_deviation,n2_control,phase_b,q07_tenant_count,q05_event_deviation,False,0.5238486003598459,7.824576380924526,5.55607934098842,regional_topk_candidates,regional_topk_candidates,True,0.0,1.0
R1_sql_structural,N2-N3,n2_control::q07_tenant_count,phase_b::q06_tenant_sum,n2_control,phase_b,q07_tenant_count,q06_tenant_sum,False,0.16075913981495854,5.01433391036608,3.6719880239857345,regional_topk_candidates,regional_topk_candidates,True,0.0,1.0
R1_sql_structural,N2-N3,n2_control::q07_tenant_count,phase_b::q07_tenant_count,n2_control,phase_b,q07_tenant_count,q07_tenant_count,True,0.16075913981495854,0.8918320707005323,0.630472474413419,regional_topk_candidates,regional_topk_candidates,True,0.0,1.0
R1_sql_structural,N2-N3,n2_control::q07_tenant_count,phase_b::q08_tenant_avg,n2_control,phase_b,q07_tenant_count,q08_tenant_avg,False,0.16075913981495854,4.705264801797233,3.362731400531822,regional_topk_candidates,regional_topk_candidates,True,0.0,1.0
R1_sql_structural,N2-N3,n2_control::q07_tenant_count,phase_b::q09_tenant_max,n2_control,phase_b,q07_tenant_count,q09_tenant_max,False,0.16075913981495854,7.526689951925454,5.730113228482373,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R1_sql_structural,N2-N3,n2_control::q07_tenant_count,phase_b::q10_tenant_min,n2_control,phase_b,q07_tenant_count,q10_tenant_min,False,0.16075913981495854,5.216789754224234,4.3776186283800635,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R1_sql_structural,N2-N3,n2_control::q07_tenant_count,phase_b::q11_tenant_high_count,n2_control,phase_b,q07_tenant_count,q11_tenant_high_count,False,0.21363867533555347,7.350693617770125,5.142337074766973,regional_topk_candidates,regional_topk_candidates,True,0.0,1.0
R1_sql_structural,N2-N3,n2_control::q07_tenant_count,phase_b::q12_tenant_user_sum,n2_control,phase_b,q07_tenant_count,q12_tenant_user_sum,False,0.1822295618651385,4.899500506616522,3.628866070747668,regional_topk_candidates,regional_topk_candidates,True,0.0,1.0
R1_sql_structural,N2-N3,n2_control::q07_tenant_count,phase_b::q13_tenant_user_count,n2_control,phase_b,q07_tenant_count,q13_tenant_user_count,False,0.1822295618651385,4.372562996403955,3.604287619856067,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R1_sql_structural,N2-N3,n2_control::q07_tenant_count,phase_b::q14_tenant_day_sum,n2_control,phase_b,q07_tenant_count,q14_tenant_day_sum,False,0.1822295618651385,8.733141726971565,6.3911439245814785,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R1_sql_structural,N2-N3,n2_control::q07_tenant_count,phase_b::q15_tenant_day_count,n2_control,phase_b,q07_tenant_count,q15_tenant_day_count,False,0.1822295618651385,7.178731655440844,5.830939319791996,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
R1_sql_structural,N2-N2,n2_control::q08_tenant_avg,n2_control::q09_tenant_max,n2_control,n2_control,q08_tenant_avg,q09_tenant_max,False,0.0,4.335009998269634,3.731457265285085,regional_topk_candidates,mitigate_remote_path_bundle,False,0.3333333333333333,0.5
