evaluation,representation,episode_id,query_id,action,actual_gain_log2,actual_rank,predicted_gain_log2,predicted_rank,selected_action
E3,R1_sql_structural,phase_a::q06_tenant_sum,q06_tenant_sum,increase_gac_work_mem,-0.0238620420495818,3,0.03882332590365384,3,False
E3,R1_sql_structural,phase_a::q06_tenant_sum,q06_tenant_sum,regional_topk_candidates,2.821164486706143,1,3.0389370191331584,1,False
E3,R1_sql_structural,phase_a::q06_tenant_sum,q06_tenant_sum,mitigate_remote_path_bundle,2.6553790583534225,2,2.4734019775089164,2,False
E3,R1_sql_structural,phase_a::q07_tenant_count,q07_tenant_count,increase_gac_work_mem,0.0049862844799271,3,0.03760304682744702,3,False
E3,R1_sql_structural,phase_a::q07_tenant_count,q07_tenant_count,regional_topk_candidates,5.436925828120192,1,2.4928650418784306,1,False
E3,R1_sql_structural,phase_a::q07_tenant_count,q07_tenant_count,mitigate_remote_path_bundle,4.307551569937777,2,2.165781429649068,2,False
E3,R1_sql_structural,phase_a::q08_tenant_avg,q08_tenant_avg,increase_gac_work_mem,0.0164352607878019,3,0.029561739722305153,3,False
E3,R1_sql_structural,phase_a::q08_tenant_avg,q08_tenant_avg,regional_topk_candidates,4.238999815175139,1,2.762624875513654,1,False
E3,R1_sql_structural,phase_a::q08_tenant_avg,q08_tenant_avg,mitigate_remote_path_bundle,1.4833147606824726,2,2.719099335863867,2,False
E3,R1_sql_structural,phase_a::q09_tenant_max,q09_tenant_max,increase_gac_work_mem,-0.0524153771348137,3,0.02619640564989187,3,False
E3,R1_sql_structural,phase_a::q09_tenant_max,q09_tenant_max,regional_topk_candidates,0.6400798650273416,2,3.4633309024324355,1,False
E3,R1_sql_structural,phase_a::q09_tenant_max,q09_tenant_max,mitigate_remote_path_bundle,1.9637568141967003,1,2.5968149935792453,2,False
E3,R1_sql_structural,phase_a::q10_tenant_min,q10_tenant_min,increase_gac_work_mem,-0.0084409248119222,3,0.03844936455734383,3,False
E3,R1_sql_structural,phase_a::q10_tenant_min,q10_tenant_min,regional_topk_candidates,1.6779572866487773,2,3.2427836064125244,1,False
E3,R1_sql_structural,phase_a::q10_tenant_min,q10_tenant_min,mitigate_remote_path_bundle,3.4228430944934805,1,2.326126060564432,2,False
E3,R1_sql_structural,phase_a::q11_tenant_high_count,q11_tenant_high_count,increase_gac_work_mem,0.0546963761698885,3,0.019248992995889284,3,False
E3,R1_sql_structural,phase_a::q11_tenant_high_count,q11_tenant_high_count,regional_topk_candidates,1.690751505551262,1,3.308512270475843,1,False
E3,R1_sql_structural,phase_a::q11_tenant_high_count,q11_tenant_high_count,mitigate_remote_path_bundle,1.405171591003476,2,2.7654757564903565,2,False
E3,R1_sql_structural,phase_a::q12_tenant_user_sum,q12_tenant_user_sum,increase_gac_work_mem,0.0082318791669775,3,0.02651081560269361,3,False
E3,R1_sql_structural,phase_a::q12_tenant_user_sum,q12_tenant_user_sum,regional_topk_candidates,2.727611389541516,1,1.7152128424353406,2,False
E3,R1_sql_structural,phase_a::q12_tenant_user_sum,q12_tenant_user_sum,mitigate_remote_path_bundle,2.513585554241176,2,2.3599949634794544,1,False
E3,R1_sql_structural,phase_a::q13_tenant_user_count,q13_tenant_user_count,increase_gac_work_mem,0.0199335867051989,3,0.027730560997742296,3,False
E3,R1_sql_structural,phase_a::q13_tenant_user_count,q13_tenant_user_count,regional_topk_candidates,2.5395235778545056,2,1.7450326799568339,2,False
E3,R1_sql_structural,phase_a::q13_tenant_user_count,q13_tenant_user_count,mitigate_remote_path_bundle,3.6081066042429137,1,2.1649117648055562,1,False
E3,R1_sql_structural,phase_a::q14_tenant_day_sum,q14_tenant_day_sum,increase_gac_work_mem,0.0747784364829226,3,0.01888790282206547,3,False
E3,R1_sql_structural,phase_a::q14_tenant_day_sum,q14_tenant_day_sum,regional_topk_candidates,0.282522007671407,2,2.272096112721148,2,False
E3,R1_sql_structural,phase_a::q14_tenant_day_sum,q14_tenant_day_sum,mitigate_remote_path_bundle,1.4103180648940743,1,2.615145222497751,1,False
E3,R1_sql_structural,phase_a::q15_tenant_day_count,q15_tenant_day_count,increase_gac_work_mem,0.0331347688191045,3,0.029865119755184646,3,False
E3,R1_sql_structural,phase_a::q15_tenant_day_count,q15_tenant_day_count,regional_topk_candidates,0.3224494839006142,2,2.2746583124628406,2,False
E3,R1_sql_structural,phase_a::q15_tenant_day_count,q15_tenant_day_count,mitigate_remote_path_bundle,2.6330387134710964,1,2.359595127648557,1,False
E4,R1_sql_structural,phase_b::q01_event_value_desc,q01_event_value_desc,increase_gac_work_mem,0.0050871702547306,3,-0.0637782406888254,3,False
E4,R1_sql_structural,phase_b::q01_event_value_desc,q01_event_value_desc,regional_topk_candidates,0.050263134279401,2,0.7301144140976404,2,False
E4,R1_sql_structural,phase_b::q01_event_value_desc,q01_event_value_desc,mitigate_remote_path_bundle,2.61958495164975,1,1.1545008761873716,1,True
E4,R1_sql_structural,phase_b::q02_event_value_asc,q02_event_value_asc,increase_gac_work_mem,0.2514080497517473,2,0.024732778681240485,3,False
E4,R1_sql_structural,phase_b::q02_event_value_asc,q02_event_value_asc,regional_topk_candidates,0.0971339516754162,3,0.6957371040579823,2,False
E4,R1_sql_structural,phase_b::q02_event_value_asc,q02_event_value_asc,mitigate_remote_path_bundle,1.1828792075777554,1,1.9571208077522368,1,True
E4,R1_sql_structural,phase_b::q03_event_recent,q03_event_recent,increase_gac_work_mem,-0.0255481676737388,3,-0.06862840095486829,3,False
E4,R1_sql_structural,phase_b::q03_event_recent,q03_event_recent,regional_topk_candidates,0.0179933009740082,2,0.026350372711243714,2,False
E4,R1_sql_structural,phase_b::q03_event_recent,q03_event_recent,mitigate_remote_path_bundle,2.010695604596186,1,3.284178898490011,1,True
E4,R1_sql_structural,phase_b::q04_event_oldest,q04_event_oldest,increase_gac_work_mem,0.0108804491713895,3,-0.0007241974876328614,3,False
E4,R1_sql_structural,phase_b::q04_event_oldest,q04_event_oldest,regional_topk_candidates,0.0658101607509763,2,0.038686336501331416,2,False
E4,R1_sql_structural,phase_b::q04_event_oldest,q04_event_oldest,mitigate_remote_path_bundle,3.379023063067436,1,2.0844739273390385,1,True
E4,R1_sql_structural,phase_b::q05_event_deviation,q05_event_deviation,increase_gac_work_mem,-0.1106436675575602,3,-0.07066723289777699,3,False
E4,R1_sql_structural,phase_b::q05_event_deviation,q05_event_deviation,regional_topk_candidates,1.3670348543295985,1,0.07129400055190502,2,False
E4,R1_sql_structural,phase_b::q05_event_deviation,q05_event_deviation,mitigate_remote_path_bundle,1.1787516423886113,2,1.9439092989219493,1,True
E4,R1_sql_structural,phase_b::q06_tenant_sum,q06_tenant_sum,increase_gac_work_mem,-0.0218800258090104,3,-0.009858472199621595,3,False
E4,R1_sql_structural,phase_b::q06_tenant_sum,q06_tenant_sum,regional_topk_candidates,2.757612090339984,1,2.9984863034201807,1,True
E4,R1_sql_structural,phase_b::q06_tenant_sum,q06_tenant_sum,mitigate_remote_path_bundle,2.5096532351881216,2,2.794361890731363,2,False
E4,R1_sql_structural,phase_b::q07_tenant_count,q07_tenant_count,increase_gac_work_mem,-0.0012585403597322,3,-0.01707052959213039,3,False
E4,R1_sql_structural,phase_b::q07_tenant_count,q07_tenant_count,regional_topk_candidates,5.494439567140436,1,2.344548165965763,2,False
E4,R1_sql_structural,phase_b::q07_tenant_count,q07_tenant_count,mitigate_remote_path_bundle,3.8747061126039393,2,2.381320151076782,1,True
E4,R1_sql_structural,phase_b::q08_tenant_avg,q08_tenant_avg,increase_gac_work_mem,0.0668586063619087,3,-0.019932764049072117,3,False
E4,R1_sql_structural,phase_b::q08_tenant_avg,q08_tenant_avg,regional_topk_candidates,4.170116424697052,1,2.644028662642117,2,False
E4,R1_sql_structural,phase_b::q08_tenant_avg,q08_tenant_avg,mitigate_remote_path_bundle,1.4491711942200467,2,3.0873769803195525,1,True
E4,R1_sql_structural,phase_b::q09_tenant_max,q09_tenant_max,increase_gac_work_mem,0.0236240074962033,3,-0.0027201624203148523,3,False
E4,R1_sql_structural,phase_b::q09_tenant_max,q09_tenant_max,regional_topk_candidates,0.6880457146166628,2,3.543755626178835,1,True
E4,R1_sql_structural,phase_b::q09_tenant_max,q09_tenant_max,mitigate_remote_path_bundle,2.0665821553065093,1,2.967266870633465,2,False
E4,R1_sql_structural,phase_b::q10_tenant_min,q10_tenant_min,increase_gac_work_mem,0.0386532265912167,3,-0.01371373855140956,3,False
E4,R1_sql_structural,phase_b::q10_tenant_min,q10_tenant_min,regional_topk_candidates,1.684271956992535,2,3.2842871428522127,1,True
E4,R1_sql_structural,phase_b::q10_tenant_min,q10_tenant_min,mitigate_remote_path_bundle,3.3952853297268715,1,2.602496526559656,2,False
E4,R1_sql_structural,phase_b::q11_tenant_high_count,q11_tenant_high_count,increase_gac_work_mem,-0.1511602460251853,3,-0.012659359745717741,3,False
E4,R1_sql_structural,phase_b::q11_tenant_high_count,q11_tenant_high_count,regional_topk_candidates,1.864686652991005,1,2.9630254563355183,1,False
E4,R1_sql_structural,phase_b::q11_tenant_high_count,q11_tenant_high_count,mitigate_remote_path_bundle,1.19549918534923,2,2.7665690595327703,2,False
E4,R1_sql_structural,phase_b::q12_tenant_user_sum,q12_tenant_user_sum,increase_gac_work_mem,0.0277535524994843,3,0.04261529732644387,3,False
E4,R1_sql_structural,phase_b::q12_tenant_user_sum,q12_tenant_user_sum,regional_topk_candidates,2.728095303497208,1,1.04817986351322,2,False
E4,R1_sql_structural,phase_b::q12_tenant_user_sum,q12_tenant_user_sum,mitigate_remote_path_bundle,2.6578515567381773,2,2.550487037476795,1,True
E4,R1_sql_structural,phase_b::q13_tenant_user_count,q13_tenant_user_count,increase_gac_work_mem,-0.0053372207908901,3,0.03871475844881341,3,False
E4,R1_sql_structural,phase_b::q13_tenant_user_count,q13_tenant_user_count,regional_topk_candidates,2.471278606573842,2,1.1108753136855398,2,False
E4,R1_sql_structural,phase_b::q13_tenant_user_count,q13_tenant_user_count,mitigate_remote_path_bundle,3.421214827898268,1,2.18564952175765,1,True
E4,R1_sql_structural,phase_b::q14_tenant_day_sum,q14_tenant_day_sum,increase_gac_work_mem,0.0861444071250895,3,0.02043328387793821,3,False
E4,R1_sql_structural,phase_b::q14_tenant_day_sum,q14_tenant_day_sum,regional_topk_candidates,0.3329501427780967,2,1.8632033258681315,2,False
E4,R1_sql_structural,phase_b::q14_tenant_day_sum,q14_tenant_day_sum,mitigate_remote_path_bundle,1.277746351727851,1,2.91824001032867,1,True
E4,R1_sql_structural,phase_b::q15_tenant_day_count,q15_tenant_day_count,increase_gac_work_mem,-0.0196191755087186,3,0.03431439859553725,3,False
E4,R1_sql_structural,phase_b::q15_tenant_day_count,q15_tenant_day_count,regional_topk_candidates,0.3434513077062288,2,1.849894270517962,2,False
E4,R1_sql_structural,phase_b::q15_tenant_day_count,q15_tenant_day_count,mitigate_remote_path_bundle,2.757155422446821,1,2.510669627059537,1,True
E1,R2_coordinator_physical,q01_event_value_desc::run-1,q01_event_value_desc,increase_gac_work_mem,0.0389910134517095,3,0.025874532177465853,3,False
E1,R2_coordinator_physical,q01_event_value_desc::run-1,q01_event_value_desc,regional_topk_candidates,0.148442525949881,2,0.31614652181384206,2,False
E1,R2_coordinator_physical,q01_event_value_desc::run-1,q01_event_value_desc,mitigate_remote_path_bundle,2.4389637619025195,1,2.038407744483822,1,True
E1,R2_coordinator_physical,q02_event_value_asc::run-1,q02_event_value_asc,increase_gac_work_mem,0.1150579244177509,3,0.04321511106713067,3,False
E1,R2_coordinator_physical,q02_event_value_asc::run-1,q02_event_value_asc,regional_topk_candidates,0.1636418321928228,2,0.17897505512104198,2,False
E1,R2_coordinator_physical,q02_event_value_asc::run-1,q02_event_value_asc,mitigate_remote_path_bundle,0.9620528956614378,1,1.2965151108503619,1,True
E1,R2_coordinator_physical,q03_event_recent::run-1,q03_event_recent,increase_gac_work_mem,0.0074479246782218,3,0.0327006574805971,3,False
E1,R2_coordinator_physical,q03_event_recent::run-1,q03_event_recent,regional_topk_candidates,0.0486212889871827,2,0.39691404555234283,2,False
E1,R2_coordinator_physical,q03_event_recent::run-1,q03_event_recent,mitigate_remote_path_bundle,2.074180777894477,1,1.9477341975853348,1,True
E1,R2_coordinator_physical,q04_event_oldest::run-1,q04_event_oldest,increase_gac_work_mem,0.0094718463899962,2,-0.019893558591135636,3,False
E1,R2_coordinator_physical,q04_event_oldest::run-1,q04_event_oldest,regional_topk_candidates,-0.0141705521924664,3,0.11846894301280517,2,False
E1,R2_coordinator_physical,q04_event_oldest::run-1,q04_event_oldest,mitigate_remote_path_bundle,3.308023136004272,1,2.290506017624876,1,True
E1,R2_coordinator_physical,q05_event_deviation::run-1,q05_event_deviation,increase_gac_work_mem,-0.2189988838292833,3,0.018560654028275402,3,False
E1,R2_coordinator_physical,q05_event_deviation::run-1,q05_event_deviation,regional_topk_candidates,1.6155677957074597,1,2.0666511409506882,1,True
E1,R2_coordinator_physical,q05_event_deviation::run-1,q05_event_deviation,mitigate_remote_path_bundle,1.2254340435854414,2,1.8912703959477486,2,False
E1,R2_coordinator_physical,q06_tenant_sum::run-1,q06_tenant_sum,increase_gac_work_mem,-0.0113274524048228,3,-0.021908032400874414,3,False
E1,R2_coordinator_physical,q06_tenant_sum::run-1,q06_tenant_sum,regional_topk_candidates,3.047649640005925,1,2.856569643601428,1,True
E1,R2_coordinator_physical,q06_tenant_sum::run-1,q06_tenant_sum,mitigate_remote_path_bundle,2.755693328342921,2,2.3754654134936195,2,False
E1,R2_coordinator_physical,q07_tenant_count::run-1,q07_tenant_count,increase_gac_work_mem,0.0095142040035063,3,-0.0017534406448822739,3,False
E1,R2_coordinator_physical,q07_tenant_count::run-1,q07_tenant_count,regional_topk_candidates,5.78740087138428,1,4.362446911521232,1,True
E1,R2_coordinator_physical,q07_tenant_count::run-1,q07_tenant_count,mitigate_remote_path_bundle,4.358137982011629,2,3.6831108320683357,2,False
E1,R2_coordinator_physical,q08_tenant_avg::run-1,q08_tenant_avg,increase_gac_work_mem,0.0206639435078385,3,0.0016813817355158525,3,False
E1,R2_coordinator_physical,q08_tenant_avg::run-1,q08_tenant_avg,regional_topk_candidates,4.495349709290721,1,4.6825945824362964,1,False
E1,R2_coordinator_physical,q08_tenant_avg::run-1,q08_tenant_avg,mitigate_remote_path_bundle,1.3965019409035595,2,3.396980123687654,2,False
E1,R2_coordinator_physical,q09_tenant_max::run-1,q09_tenant_max,increase_gac_work_mem,-0.0098099219860758,3,0.019842589158819608,3,False
E1,R2_coordinator_physical,q09_tenant_max::run-1,q09_tenant_max,regional_topk_candidates,0.6178171990686502,2,0.4280520670421111,2,False
E1,R2_coordinator_physical,q09_tenant_max::run-1,q09_tenant_max,mitigate_remote_path_bundle,1.993424827708021,1,2.062199663851313,1,True
E1,R2_coordinator_physical,q10_tenant_min::run-1,q10_tenant_min,increase_gac_work_mem,-0.0152279019519483,3,-0.04531532866803254,3,False
E1,R2_coordinator_physical,q10_tenant_min::run-1,q10_tenant_min,regional_topk_candidates,1.5949990223674917,2,1.8346099646151068,2,False
E1,R2_coordinator_physical,q10_tenant_min::run-1,q10_tenant_min,mitigate_remote_path_bundle,3.3317455284481,1,2.398953593198019,1,True
E1,R2_coordinator_physical,q11_tenant_high_count::run-1,q11_tenant_high_count,increase_gac_work_mem,0.0937873302573581,3,-0.04161511385336517,3,False
E1,R2_coordinator_physical,q11_tenant_high_count::run-1,q11_tenant_high_count,regional_topk_candidates,1.689951973975143,1,1.695502489548837,1,True
E1,R2_coordinator_physical,q11_tenant_high_count::run-1,q11_tenant_high_count,mitigate_remote_path_bundle,1.1890485176438446,2,1.6287855417840902,2,False
E1,R2_coordinator_physical,q12_tenant_user_sum::run-1,q12_tenant_user_sum,increase_gac_work_mem,0.0620501007483585,3,0.02679662606742685,3,False
E1,R2_coordinator_physical,q12_tenant_user_sum::run-1,q12_tenant_user_sum,regional_topk_candidates,2.722186807479819,1,3.929570484758998,1,True
E1,R2_coordinator_physical,q12_tenant_user_sum::run-1,q12_tenant_user_sum,mitigate_remote_path_bundle,2.60350925502538,2,1.600717210252996,2,False
E1,R2_coordinator_physical,q13_tenant_user_count::run-1,q13_tenant_user_count,increase_gac_work_mem,-0.0169087536433568,3,-0.005292863543668017,3,False
E1,R2_coordinator_physical,q13_tenant_user_count::run-1,q13_tenant_user_count,regional_topk_candidates,2.533280904815219,2,3.201422504734595,1,True
E1,R2_coordinator_physical,q13_tenant_user_count::run-1,q13_tenant_user_count,mitigate_remote_path_bundle,3.582620675817098,1,3.1398229171977237,2,False
E1,R2_coordinator_physical,q14_tenant_day_sum::run-1,q14_tenant_day_sum,increase_gac_work_mem,0.0635345663129016,3,0.02406148245994129,3,False
E1,R2_coordinator_physical,q14_tenant_day_sum::run-1,q14_tenant_day_sum,regional_topk_candidates,0.2853191710203477,2,3.146734734798655,1,True
E1,R2_coordinator_physical,q14_tenant_day_sum::run-1,q14_tenant_day_sum,mitigate_remote_path_bundle,1.233046283532483,1,1.8151055343098312,2,False
E1,R2_coordinator_physical,q15_tenant_day_count::run-1,q15_tenant_day_count,increase_gac_work_mem,-0.0003058943797565,3,0.013640405917114289,3,False
E1,R2_coordinator_physical,q15_tenant_day_count::run-1,q15_tenant_day_count,regional_topk_candidates,0.3143085514529989,2,4.699659254923142,1,True
E1,R2_coordinator_physical,q15_tenant_day_count::run-1,q15_tenant_day_count,mitigate_remote_path_bundle,2.638475844802685,1,3.182959335517724,2,False
E2,R2_coordinator_physical,q01_event_value_desc::run-1,q01_event_value_desc,increase_gac_work_mem,0.0389910134517095,3,0.025874532177465853,3,False
E2,R2_coordinator_physical,q01_event_value_desc::run-1,q01_event_value_desc,regional_topk_candidates,0.148442525949881,2,0.31614652181384206,2,False
E2,R2_coordinator_physical,q01_event_value_desc::run-1,q01_event_value_desc,mitigate_remote_path_bundle,2.4389637619025195,1,2.038407744483822,1,True
E2,R2_coordinator_physical,q02_event_value_asc::run-1,q02_event_value_asc,increase_gac_work_mem,0.1150579244177509,3,0.04321511106713067,3,False
E2,R2_coordinator_physical,q02_event_value_asc::run-1,q02_event_value_asc,regional_topk_candidates,0.1636418321928228,2,0.17897505512104198,2,False
E2,R2_coordinator_physical,q02_event_value_asc::run-1,q02_event_value_asc,mitigate_remote_path_bundle,0.9620528956614378,1,1.2965151108503619,1,True
E2,R2_coordinator_physical,q02_event_value_asc::run-2,q02_event_value_asc,increase_gac_work_mem,-0.0663499323728781,3,0.014940170068999678,2,False
E2,R2_coordinator_physical,q02_event_value_asc::run-2,q02_event_value_asc,regional_topk_candidates,0.0124944675739018,2,0.006913496461325396,3,False
E2,R2_coordinator_physical,q02_event_value_asc::run-2,q02_event_value_asc,mitigate_remote_path_bundle,0.8193133052714852,1,1.6181662235929037,1,True
E2,R2_coordinator_physical,q03_event_recent::run-1,q03_event_recent,increase_gac_work_mem,0.0074479246782218,3,0.0327006574805971,3,False
E2,R2_coordinator_physical,q03_event_recent::run-1,q03_event_recent,regional_topk_candidates,0.0486212889871827,2,0.39691404555234283,2,False
E2,R2_coordinator_physical,q03_event_recent::run-1,q03_event_recent,mitigate_remote_path_bundle,2.074180777894477,1,1.9477341975853348,1,True
E2,R2_coordinator_physical,q03_event_recent::run-2,q03_event_recent,increase_gac_work_mem,-0.1048447833628063,3,-0.008148296380744392,3,False
E2,R2_coordinator_physical,q03_event_recent::run-2,q03_event_recent,regional_topk_candidates,-0.0141682721267147,2,0.010223260314037533,2,False
E2,R2_coordinator_physical,q03_event_recent::run-2,q03_event_recent,mitigate_remote_path_bundle,1.9117449342238144,1,1.5230817690619989,1,True
E2,R2_coordinator_physical,q03_event_recent::run-3,q03_event_recent,increase_gac_work_mem,-0.0002791294905142,2,-0.008308056728556402,3,False
E2,R2_coordinator_physical,q03_event_recent::run-3,q03_event_recent,regional_topk_candidates,-0.0585418455250905,3,0.010141088080797923,2,False
E2,R2_coordinator_physical,q03_event_recent::run-3,q03_event_recent,mitigate_remote_path_bundle,1.9700639210944435,1,1.526233289483927,1,True
E2,R2_coordinator_physical,q04_event_oldest::run-1,q04_event_oldest,increase_gac_work_mem,0.0094718463899962,2,-0.019893558591135636,3,False
E2,R2_coordinator_physical,q04_event_oldest::run-1,q04_event_oldest,regional_topk_candidates,-0.0141705521924664,3,0.11846894301280517,2,False
E2,R2_coordinator_physical,q04_event_oldest::run-1,q04_event_oldest,mitigate_remote_path_bundle,3.308023136004272,1,2.290506017624876,1,True
E2,R2_coordinator_physical,q04_event_oldest::run-2,q04_event_oldest,increase_gac_work_mem,0.0105978840767133,3,-0.019348119203002962,3,False
E2,R2_coordinator_physical,q04_event_oldest::run-2,q04_event_oldest,regional_topk_candidates,0.0442818066513621,2,0.27042532993224927,2,False
E2,R2_coordinator_physical,q04_event_oldest::run-2,q04_event_oldest,mitigate_remote_path_bundle,3.3135646401821126,1,2.5946811985991265,1,True
E2,R2_coordinator_physical,q04_event_oldest::run-3,q04_event_oldest,increase_gac_work_mem,0.009230508233768,3,-0.019146583646866677,3,False
E2,R2_coordinator_physical,q04_event_oldest::run-3,q04_event_oldest,regional_topk_candidates,0.0366362612175297,2,0.2718933872660268,2,False
E2,R2_coordinator_physical,q04_event_oldest::run-3,q04_event_oldest,mitigate_remote_path_bundle,3.408545258460241,1,2.597943682379072,1,True
E2,R2_coordinator_physical,q04_event_oldest::run-4,q04_event_oldest,increase_gac_work_mem,0.0137676500397462,3,-0.01903765112846981,3,False
E2,R2_coordinator_physical,q04_event_oldest::run-4,q04_event_oldest,regional_topk_candidates,0.0523781778984862,2,0.27318973292718235,2,False
E2,R2_coordinator_physical,q04_event_oldest::run-4,q04_event_oldest,mitigate_remote_path_bundle,3.288965909245521,1,2.6001736068052237,1,True
E2,R2_coordinator_physical,q05_event_deviation::run-1,q05_event_deviation,increase_gac_work_mem,-0.2189988838292833,3,0.018560654028275402,3,False
E2,R2_coordinator_physical,q05_event_deviation::run-1,q05_event_deviation,regional_topk_candidates,1.6155677957074597,1,2.0666511409506882,1,True
E2,R2_coordinator_physical,q05_event_deviation::run-1,q05_event_deviation,mitigate_remote_path_bundle,1.2254340435854414,2,1.8912703959477486,2,False
E2,R2_coordinator_physical,q05_event_deviation::run-2,q05_event_deviation,increase_gac_work_mem,0.0183683695362655,3,0.010731509675151274,3,False
E2,R2_coordinator_physical,q05_event_deviation::run-2,q05_event_deviation,regional_topk_candidates,1.5287577109536976,1,0.3061923626312524,2,False
E2,R2_coordinator_physical,q05_event_deviation::run-2,q05_event_deviation,mitigate_remote_path_bundle,1.1897369988267434,2,3.4033466356287927,1,True
E2,R2_coordinator_physical,q05_event_deviation::run-3,q05_event_deviation,increase_gac_work_mem,-0.0316462744395453,3,0.01073135470138122,3,False
E2,R2_coordinator_physical,q05_event_deviation::run-3,q05_event_deviation,regional_topk_candidates,1.5227227683950888,1,0.3051687789182883,2,False
E2,R2_coordinator_physical,q05_event_deviation::run-3,q05_event_deviation,mitigate_remote_path_bundle,1.047395285262899,2,3.403072156214248,1,True
E2,R2_coordinator_physical,q05_event_deviation::run-4,q05_event_deviation,increase_gac_work_mem,0.0486061304280509,3,0.010730943612905445,3,False
E2,R2_coordinator_physical,q05_event_deviation::run-4,q05_event_deviation,regional_topk_candidates,1.6292173868977764,1,0.30434904342134345,2,False
E2,R2_coordinator_physical,q05_event_deviation::run-4,q05_event_deviation,mitigate_remote_path_bundle,1.1748579673493134,2,3.402849226182556,1,True
E2,R2_coordinator_physical,q05_event_deviation::run-5,q05_event_deviation,increase_gac_work_mem,0.1061461385855623,3,0.010731396496787554,3,False
E2,R2_coordinator_physical,q05_event_deviation::run-5,q05_event_deviation,regional_topk_candidates,1.7019159811692757,1,0.30657170093591374,2,False
E2,R2_coordinator_physical,q05_event_deviation::run-5,q05_event_deviation,mitigate_remote_path_bundle,1.1903135901596489,2,3.4034465899216384,1,True
E2,R2_coordinator_physical,q06_tenant_sum::run-1,q06_tenant_sum,increase_gac_work_mem,-0.0113274524048228,3,-0.021908032400874414,3,False
E2,R2_coordinator_physical,q06_tenant_sum::run-1,q06_tenant_sum,regional_topk_candidates,3.047649640005925,1,2.856569643601428,1,True
E2,R2_coordinator_physical,q06_tenant_sum::run-1,q06_tenant_sum,mitigate_remote_path_bundle,2.755693328342921,2,2.3754654134936195,2,False
E2,R2_coordinator_physical,q07_tenant_count::run-1,q07_tenant_count,increase_gac_work_mem,0.0095142040035063,3,-0.0017534406448822739,3,False
E2,R2_coordinator_physical,q07_tenant_count::run-1,q07_tenant_count,regional_topk_candidates,5.78740087138428,1,4.362446911521232,1,True
E2,R2_coordinator_physical,q07_tenant_count::run-1,q07_tenant_count,mitigate_remote_path_bundle,4.358137982011629,2,3.6831108320683357,2,False
E2,R2_coordinator_physical,q07_tenant_count::run-2,q07_tenant_count,increase_gac_work_mem,0.0058933650242485,3,0.012719293810014092,3,False
E2,R2_coordinator_physical,q07_tenant_count::run-2,q07_tenant_count,regional_topk_candidates,5.944838229402522,1,4.195662329890306,1,False
E2,R2_coordinator_physical,q07_tenant_count::run-2,q07_tenant_count,mitigate_remote_path_bundle,4.322867216809753,2,4.078143809649616,2,False
E2,R2_coordinator_physical,q08_tenant_avg::run-1,q08_tenant_avg,increase_gac_work_mem,0.0206639435078385,3,0.0016813817355158525,3,False
E2,R2_coordinator_physical,q08_tenant_avg::run-1,q08_tenant_avg,regional_topk_candidates,4.495349709290721,1,4.6825945824362964,1,False
E2,R2_coordinator_physical,q08_tenant_avg::run-1,q08_tenant_avg,mitigate_remote_path_bundle,1.3965019409035595,2,3.396980123687654,2,False
E2,R2_coordinator_physical,q08_tenant_avg::run-2,q08_tenant_avg,increase_gac_work_mem,0.0735851486077056,3,0.041797735524747165,3,False
E2,R2_coordinator_physical,q08_tenant_avg::run-2,q08_tenant_avg,regional_topk_candidates,4.607859831466466,1,3.288249182376901,1,False
E2,R2_coordinator_physical,q08_tenant_avg::run-2,q08_tenant_avg,mitigate_remote_path_bundle,1.1931412104635313,2,3.020448471388198,2,False
E2,R2_coordinator_physical,q08_tenant_avg::run-3,q08_tenant_avg,increase_gac_work_mem,0.0268770971362172,3,0.04175409497650841,3,False
E2,R2_coordinator_physical,q08_tenant_avg::run-3,q08_tenant_avg,regional_topk_candidates,4.231723759789755,1,3.286661090256489,1,False
E2,R2_coordinator_physical,q08_tenant_avg::run-3,q08_tenant_avg,mitigate_remote_path_bundle,1.4095299228143046,2,3.0202991904787306,2,False
E2,R2_coordinator_physical,q09_tenant_max::run-1,q09_tenant_max,increase_gac_work_mem,-0.0098099219860758,3,0.019842589158819608,3,False
E2,R2_coordinator_physical,q09_tenant_max::run-1,q09_tenant_max,regional_topk_candidates,0.6178171990686502,2,0.4280520670421111,2,False
E2,R2_coordinator_physical,q09_tenant_max::run-1,q09_tenant_max,mitigate_remote_path_bundle,1.993424827708021,1,2.062199663851313,1,True
E2,R2_coordinator_physical,q09_tenant_max::run-2,q09_tenant_max,increase_gac_work_mem,0.0118212301274772,3,0.008606677162957432,3,False
E2,R2_coordinator_physical,q09_tenant_max::run-2,q09_tenant_max,regional_topk_candidates,0.711494806856934,2,0.010797422434264932,2,False
E2,R2_coordinator_physical,q09_tenant_max::run-2,q09_tenant_max,mitigate_remote_path_bundle,2.0356382800169626,1,3.0714417658669677,1,True
E2,R2_coordinator_physical,q09_tenant_max::run-3,q09_tenant_max,increase_gac_work_mem,0.0235774955198211,3,0.008653588011730924,3,False
E2,R2_coordinator_physical,q09_tenant_max::run-3,q09_tenant_max,regional_topk_candidates,0.741129797923938,2,0.01109756665005815,2,False
E2,R2_coordinator_physical,q09_tenant_max::run-3,q09_tenant_max,mitigate_remote_path_bundle,1.8201093118769007,1,3.077605253114935,1,True
