episode_id,round_id,query_id,logical_query_hash,topology_id,mitigation_action,baseline_query_run_id,action_query_run_id,baseline_elapsed_seconds,action_elapsed_seconds,target_log2_gain,result_equal
phase_a::q05_event_deviation,phase_a,q05_event_deviation,a8f3388bb09e719bae97bfc84c4a0a624df5224b1ea226aecb1aec5b26ea4cfe,eu_us_apac_gac,increase_gac_work_mem,20260806T024159Z-n3-topology-memory-v1-phase_a_baseli--f55d0216b592--26-06-30-00-00-00-00__limit_k-50__include_apac-True,20260806T033904Z-n3-topology-memory-v1-phase_a_action--1b8d45636112--26-06-30-00-00-00-00__limit_k-50__include_apac-True,2.226886,2.178604,0.031623719943044006,True
phase_a::q05_event_deviation,phase_a,q05_event_deviation,a8f3388bb09e719bae97bfc84c4a0a624df5224b1ea226aecb1aec5b26ea4cfe,eu_us_apac_gac,regional_topk_candidates,20260806T024159Z-n3-topology-memory-v1-phase_a_baseli--f55d0216b592--26-06-30-00-00-00-00__limit_k-50__include_apac-True,20260806T034816Z-n3-topology-memory-v1-phase_a_action--8fd86a4618bf--26-06-30-00-00-00-00__limit_k-50__include_apac-True,2.226886,0.870813,1.3545928545751755,True
phase_a::q05_event_deviation,phase_a,q05_event_deviation,a8f3388bb09e719bae97bfc84c4a0a624df5224b1ea226aecb1aec5b26ea4cfe,eu_us_apac_gac,mitigate_remote_path_bundle,20260806T024159Z-n3-topology-memory-v1-phase_a_baseli--f55d0216b592--26-06-30-00-00-00-00__limit_k-50__include_apac-True,20260806T034437Z-n3-topology-memory-v1-phase_a_action--357b01225b80--26-06-30-00-00-00-00__limit_k-50__include_apac-True,2.226886,0.991268,1.16768064132812,True
phase_a::q06_tenant_sum,phase_a,q06_tenant_sum,f191e4e54c9891e70a6ea25f5072e629ad857314cdbc2ee05dca066eda638e00,eu_us_apac_gac,increase_gac_work_mem,20260806T023709Z-n3-topology-memory-v1-phase_a_baseli--8309a2fc47bf--6-06-29-00-00-00-00__limit_k-100__include_apac-True,20260806T032943Z-n3-topology-memory-v1-phase_a_action--b110596a160c--6-06-29-00-00-00-00__limit_k-100__include_apac-True,9.107748,9.259642,-0.023862042049581887,True
phase_a::q06_tenant_sum,phase_a,q06_tenant_sum,f191e4e54c9891e70a6ea25f5072e629ad857314cdbc2ee05dca066eda638e00,eu_us_apac_gac,regional_topk_candidates,20260806T023709Z-n3-topology-memory-v1-phase_a_baseli--8309a2fc47bf--6-06-29-00-00-00-00__limit_k-100__include_apac-True,20260806T033608Z-n3-topology-memory-v1-phase_a_action--2add712aaa7b--6-06-29-00-00-00-00__limit_k-100__include_apac-True,9.107748,1.288712,2.821164486706143,True
phase_a::q06_tenant_sum,phase_a,q06_tenant_sum,f191e4e54c9891e70a6ea25f5072e629ad857314cdbc2ee05dca066eda638e00,eu_us_apac_gac,mitigate_remote_path_bundle,20260806T023709Z-n3-topology-memory-v1-phase_a_baseli--8309a2fc47bf--6-06-29-00-00-00-00__limit_k-100__include_apac-True,20260806T033256Z-n3-topology-memory-v1-phase_a_action--ebe5ade947e6--6-06-29-00-00-00-00__limit_k-100__include_apac-True,9.107748,1.445647,2.6553790583534225,True
phase_a::q07_tenant_count,phase_a,q07_tenant_count,83407397bd0c3a1d071ff599cd0c692ae7fc61021485d5033bafeeb8a8a95e3b,eu_us_apac_gac,increase_gac_work_mem,20260806T024448Z-n3-topology-memory-v1-phase_a_baseli--1307fc2b22c1--6-06-24-00-00-00-00__limit_k-250__include_apac-True,20260806T035102Z-n3-topology-memory-v1-phase_a_action--436aafb23133--6-06-24-00-00-00-00__limit_k-250__include_apac-True,87.671284,87.368795,0.004986284479927125,True
phase_a::q07_tenant_count,phase_a,q07_tenant_count,83407397bd0c3a1d071ff599cd0c692ae7fc61021485d5033bafeeb8a8a95e3b,eu_us_apac_gac,regional_topk_candidates,20260806T024448Z-n3-topology-memory-v1-phase_a_baseli--1307fc2b22c1--6-06-24-00-00-00-00__limit_k-250__include_apac-True,20260806T035953Z-n3-topology-memory-v1-phase_a_action--6d3ab67b0d31--6-06-24-00-00-00-00__limit_k-250__include_apac-True,87.671284,2.023856,5.4369258281201915,True
phase_a::q07_tenant_count,phase_a,q07_tenant_count,83407397bd0c3a1d071ff599cd0c692ae7fc61021485d5033bafeeb8a8a95e3b,eu_us_apac_gac,mitigate_remote_path_bundle,20260806T024448Z-n3-topology-memory-v1-phase_a_baseli--1307fc2b22c1--6-06-24-00-00-00-00__limit_k-250__include_apac-True,20260806T035651Z-n3-topology-memory-v1-phase_a_action--f9b7516c31d2--6-06-24-00-00-00-00__limit_k-250__include_apac-True,87.671284,4.427465,4.307551569937777,True
phase_a::q08_tenant_avg,phase_a,q08_tenant_avg,eba1ec0d96424a03d44b3e9e306d4103e68db78ef6d132729c2f2492e48acda3,eu_us_apac_gac,increase_gac_work_mem,20260806T024021Z-n3-topology-memory-v1-phase_a_baseli--4abd78647132--6-06-17-00-00-00-00__limit_k-500__include_apac-True,20260806T033959Z-n3-topology-memory-v1-phase_a_action--e96deaa93ee6--6-06-17-00-00-00-00__limit_k-500__include_apac-True,23.579616,23.31252,0.016435260787801918,True
phase_a::q08_tenant_avg,phase_a,q08_tenant_avg,eba1ec0d96424a03d44b3e9e306d4103e68db78ef6d132729c2f2492e48acda3,eu_us_apac_gac,regional_topk_candidates,20260806T024021Z-n3-topology-memory-v1-phase_a_baseli--4abd78647132--6-06-17-00-00-00-00__limit_k-500__include_apac-True,20260806T034723Z-n3-topology-memory-v1-phase_a_action--a143a16a80c9--6-06-17-00-00-00-00__limit_k-500__include_apac-True,23.579616,1.248736,4.238999815175139,True
phase_a::q08_tenant_avg,phase_a,q08_tenant_avg,eba1ec0d96424a03d44b3e9e306d4103e68db78ef6d132729c2f2492e48acda3,eu_us_apac_gac,mitigate_remote_path_bundle,20260806T024021Z-n3-topology-memory-v1-phase_a_baseli--4abd78647132--6-06-17-00-00-00-00__limit_k-500__include_apac-True,20260806T034329Z-n3-topology-memory-v1-phase_a_action--21a7ed1aabb0--6-06-17-00-00-00-00__limit_k-500__include_apac-True,23.579616,8.433629,1.4833147606824726,True
phase_a::q09_tenant_max,phase_a,q09_tenant_max,ef321334db0dd2faca8d4552ceaaa10d5688a821afa59dc67ff503fe605d9dc1,eu_us_apac_gac,increase_gac_work_mem,20260806T025315Z-n3-topology-memory-v1-phase_a_baseli--121cbaec9383--26-06-30-00-00-00-00__limit_k-50__include_apac-True,20260806T040438Z-n3-topology-memory-v1-phase_a_action--b25a8702fc6b--26-06-30-00-00-00-00__limit_k-50__include_apac-True,1.611827,1.671464,-0.05241537713481371,True
phase_a::q09_tenant_max,phase_a,q09_tenant_max,ef321334db0dd2faca8d4552ceaaa10d5688a821afa59dc67ff503fe605d9dc1,eu_us_apac_gac,regional_topk_candidates,20260806T025315Z-n3-topology-memory-v1-phase_a_baseli--121cbaec9383--26-06-30-00-00-00-00__limit_k-50__include_apac-True,20260806T041328Z-n3-topology-memory-v1-phase_a_action--a9ebad31762c--26-06-30-00-00-00-00__limit_k-50__include_apac-True,1.611827,1.034273,0.6400798650273416,True
phase_a::q09_tenant_max,phase_a,q09_tenant_max,ef321334db0dd2faca8d4552ceaaa10d5688a821afa59dc67ff503fe605d9dc1,eu_us_apac_gac,mitigate_remote_path_bundle,20260806T025315Z-n3-topology-memory-v1-phase_a_baseli--121cbaec9383--26-06-30-00-00-00-00__limit_k-50__include_apac-True,20260806T040837Z-n3-topology-memory-v1-phase_a_action--84d0d73bca5c--26-06-30-00-00-00-00__limit_k-50__include_apac-True,1.611827,0.413208,1.9637568141967003,True
phase_a::q10_tenant_min,phase_a,q10_tenant_min,37e066a72cab0a47202826293a7bf9825e79d77309aa7ed90aedd0a77519f9d1,eu_us_apac_gac,increase_gac_work_mem,20260806T025859Z-n3-topology-memory-v1-phase_a_baseli--b182b66e9490--6-06-29-00-00-00-00__limit_k-100__include_apac-True,20260806T042528Z-n3-topology-memory-v1-phase_a_action--e13349042a71--6-06-29-00-00-00-00__limit_k-100__include_apac-True,5.283785,5.31479,-0.00844092481192223,True
phase_a::q10_tenant_min,phase_a,q10_tenant_min,37e066a72cab0a47202826293a7bf9825e79d77309aa7ed90aedd0a77519f9d1,eu_us_apac_gac,regional_topk_candidates,20260806T025859Z-n3-topology-memory-v1-phase_a_baseli--b182b66e9490--6-06-29-00-00-00-00__limit_k-100__include_apac-True,20260806T043144Z-n3-topology-memory-v1-phase_a_action--266106897317--6-06-29-00-00-00-00__limit_k-100__include_apac-True,5.283785,1.651314,1.6779572866487773,True
phase_a::q10_tenant_min,phase_a,q10_tenant_min,37e066a72cab0a47202826293a7bf9825e79d77309aa7ed90aedd0a77519f9d1,eu_us_apac_gac,mitigate_remote_path_bundle,20260806T025859Z-n3-topology-memory-v1-phase_a_baseli--b182b66e9490--6-06-29-00-00-00-00__limit_k-100__include_apac-True,20260806T042832Z-n3-topology-memory-v1-phase_a_action--691d52f96126--6-06-29-00-00-00-00__limit_k-100__include_apac-True,5.283785,0.492682,3.4228430944934805,True
phase_a::q11_tenant_high_count,phase_a,q11_tenant_high_count,f6a2bcb3cdb7e94d9201d86ef4756f171051d24059c1f12d1a53f37f851a6900,eu_us_apac_gac,increase_gac_work_mem,20260806T025601Z-n3-topology-memory-v1-phase_a_baseli--b1d606e577ac--6-06-24-00-00-00-00__limit_k-250__include_apac-True,20260806T041625Z-n3-topology-memory-v1-phase_a_action--54ac3f871fa0--6-06-24-00-00-00-00__limit_k-250__include_apac-True,2.200148,2.118296,0.05469637616988857,True
phase_a::q11_tenant_high_count,phase_a,q11_tenant_high_count,f6a2bcb3cdb7e94d9201d86ef4756f171051d24059c1f12d1a53f37f851a6900,eu_us_apac_gac,regional_topk_candidates,20260806T025601Z-n3-topology-memory-v1-phase_a_baseli--b1d606e577ac--6-06-24-00-00-00-00__limit_k-250__include_apac-True,20260806T042233Z-n3-topology-memory-v1-phase_a_action--a86e5e84d90e--6-06-24-00-00-00-00__limit_k-250__include_apac-True,2.200148,0.68153,1.6907515055512619,True
phase_a::q11_tenant_high_count,phase_a,q11_tenant_high_count,f6a2bcb3cdb7e94d9201d86ef4756f171051d24059c1f12d1a53f37f851a6900,eu_us_apac_gac,mitigate_remote_path_bundle,20260806T025601Z-n3-topology-memory-v1-phase_a_baseli--b1d606e577ac--6-06-24-00-00-00-00__limit_k-250__include_apac-True,20260806T041923Z-n3-topology-memory-v1-phase_a_action--a77d5d6b8803--6-06-24-00-00-00-00__limit_k-250__include_apac-True,2.200148,0.830717,1.405171591003476,True
phase_a::q12_tenant_user_sum,phase_a,q12_tenant_user_sum,7b773b722ee1cc712e6813a559a2b3b21afe2180ce60cb0023852f688a716727,eu_us_apac_gac,increase_gac_work_mem,20260806T025204Z-n3-topology-memory-v1-phase_a_baseli--7014e44c1b4a--6-06-17-00-00-00-00__limit_k-500__include_apac-True,20260806T040533Z-n3-topology-memory-v1-phase_a_action--e558b1169525--6-06-17-00-00-00-00__limit_k-500__include_apac-True,9.652253,9.597335,0.008231879166977592,True
phase_a::q12_tenant_user_sum,phase_a,q12_tenant_user_sum,7b773b722ee1cc712e6813a559a2b3b21afe2180ce60cb0023852f688a716727,eu_us_apac_gac,regional_topk_candidates,20260806T025204Z-n3-topology-memory-v1-phase_a_baseli--7014e44c1b4a--6-06-17-00-00-00-00__limit_k-500__include_apac-True,20260806T041234Z-n3-topology-memory-v1-phase_a_action--0f08443372e7--6-06-17-00-00-00-00__limit_k-500__include_apac-True,9.652253,1.457256,2.727611389541516,True
phase_a::q12_tenant_user_sum,phase_a,q12_tenant_user_sum,7b773b722ee1cc712e6813a559a2b3b21afe2180ce60cb0023852f688a716727,eu_us_apac_gac,mitigate_remote_path_bundle,20260806T025204Z-n3-topology-memory-v1-phase_a_baseli--7014e44c1b4a--6-06-17-00-00-00-00__limit_k-500__include_apac-True,20260806T040929Z-n3-topology-memory-v1-phase_a_action--497671431266--6-06-17-00-00-00-00__limit_k-500__include_apac-True,9.652253,1.690301,2.513585554241176,True
phase_a::q13_tenant_user_count,phase_a,q13_tenant_user_count,fe8af0f5c504108ac6421d36a6e983a58ef6d510abc211519170e7a01fca00e8,eu_us_apac_gac,increase_gac_work_mem,20260806T032237Z-n3-topology-memory-v1-phase_a_baseli--7f28ffc99239--26-06-30-00-00-00-00__limit_k-50__include_apac-True,20260806T052744Z-n3-topology-memory-v1-phase_a_action--e848baab4c33--26-06-30-00-00-00-00__limit_k-50__include_apac-True,11.10663,10.954226,0.019933586705198975,True
phase_a::q13_tenant_user_count,phase_a,q13_tenant_user_count,fe8af0f5c504108ac6421d36a6e983a58ef6d510abc211519170e7a01fca00e8,eu_us_apac_gac,regional_topk_candidates,20260806T032237Z-n3-topology-memory-v1-phase_a_baseli--7f28ffc99239--26-06-30-00-00-00-00__limit_k-50__include_apac-True,20260806T053412Z-n3-topology-memory-v1-phase_a_action--032c563f7fb5--26-06-30-00-00-00-00__limit_k-50__include_apac-True,11.10663,1.910335,2.5395235778545056,True
phase_a::q13_tenant_user_count,phase_a,q13_tenant_user_count,fe8af0f5c504108ac6421d36a6e983a58ef6d510abc211519170e7a01fca00e8,eu_us_apac_gac,mitigate_remote_path_bundle,20260806T032237Z-n3-topology-memory-v1-phase_a_baseli--7f28ffc99239--26-06-30-00-00-00-00__limit_k-50__include_apac-True,20260806T053059Z-n3-topology-memory-v1-phase_a_action--938d671e8890--26-06-30-00-00-00-00__limit_k-50__include_apac-True,11.10663,0.910823,3.6081066042429137,True
phase_a::q14_tenant_day_sum,phase_a,q14_tenant_day_sum,95e6d3a4098bc315c3f18c7a855c5f3722c8169985d79b396bc7785f95e58bca,eu_us_apac_gac,increase_gac_work_mem,20260806T031924Z-n3-topology-memory-v1-phase_a_baseli--0ca87a850b96--6-06-24-00-00-00-00__limit_k-100__include_apac-True,20260806T051823Z-n3-topology-memory-v1-phase_a_action--cfd58a9dc070--6-06-24-00-00-00-00__limit_k-100__include_apac-True,9.932596,9.43088,0.0747784364829226,True
phase_a::q14_tenant_day_sum,phase_a,q14_tenant_day_sum,95e6d3a4098bc315c3f18c7a855c5f3722c8169985d79b396bc7785f95e58bca,eu_us_apac_gac,regional_topk_candidates,20260806T031924Z-n3-topology-memory-v1-phase_a_baseli--0ca87a850b96--6-06-24-00-00-00-00__limit_k-100__include_apac-True,20260806T052434Z-n3-topology-memory-v1-phase_a_action--166f4c1a18c0--6-06-24-00-00-00-00__limit_k-100__include_apac-True,9.932596,8.166109,0.282522007671407,True
phase_a::q14_tenant_day_sum,phase_a,q14_tenant_day_sum,95e6d3a4098bc315c3f18c7a855c5f3722c8169985d79b396bc7785f95e58bca,eu_us_apac_gac,mitigate_remote_path_bundle,20260806T031924Z-n3-topology-memory-v1-phase_a_baseli--0ca87a850b96--6-06-24-00-00-00-00__limit_k-100__include_apac-True,20260806T052135Z-n3-topology-memory-v1-phase_a_action--b7cbea0e69d6--6-06-24-00-00-00-00__limit_k-100__include_apac-True,9.932596,3.736928,1.4103180648940743,True
phase_a::q15_tenant_day_count,phase_a,q15_tenant_day_count,a850557ed7afa89727e6c64f749a90fe373c4732fda20b63fef079e80ce4f337,eu_us_apac_gac,increase_gac_work_mem,20260806T031500Z-n3-topology-memory-v1-phase_a_baseli--61e5f43c5a46--6-06-17-00-00-00-00__limit_k-250__include_apac-True,20260806T050651Z-n3-topology-memory-v1-phase_a_action--2b1c8e66c1b4--6-06-17-00-00-00-00__limit_k-250__include_apac-True,44.516289,43.505523,0.03313476881910451,True
phase_a::q15_tenant_day_count,phase_a,q15_tenant_day_count,a850557ed7afa89727e6c64f749a90fe373c4732fda20b63fef079e80ce4f337,eu_us_apac_gac,regional_topk_candidates,20260806T031500Z-n3-topology-memory-v1-phase_a_baseli--61e5f43c5a46--6-06-17-00-00-00-00__limit_k-250__include_apac-True,20260806T051420Z-n3-topology-memory-v1-phase_a_action--df74878bf738--6-06-17-00-00-00-00__limit_k-250__include_apac-True,44.516289,35.600163,0.3224494839006142,True
phase_a::q15_tenant_day_count,phase_a,q15_tenant_day_count,a850557ed7afa89727e6c64f749a90fe373c4732fda20b63fef079e80ce4f337,eu_us_apac_gac,mitigate_remote_path_bundle,20260806T031500Z-n3-topology-memory-v1-phase_a_baseli--61e5f43c5a46--6-06-17-00-00-00-00__limit_k-250__include_apac-True,20260806T051113Z-n3-topology-memory-v1-phase_a_action--a99fe9624816--6-06-17-00-00-00-00__limit_k-250__include_apac-True,44.516289,7.176213,2.6330387134710964,True
phase_b::q01_event_value_desc,phase_b,q01_event_value_desc,310585c8ca908d0dd5275dde782b189ac7354c2d3a1f3f808e83ef3dafa4093e,eu_us_apac_gac,increase_gac_work_mem,20260806T061208Z-n3-topology-memory-v1-phase_b_baseli--948edd0e9d3c--26-06-30-00-00-00-00__limit_k-25__include_apac-True,20260806T075707Z-n3-topology-memory-v1-phase_b_action--bba78f8a242d--26-06-30-00-00-00-00__limit_k-25__include_apac-True,1.616217,1.610528,0.005087170254730643,True
phase_b::q01_event_value_desc,phase_b,q01_event_value_desc,310585c8ca908d0dd5275dde782b189ac7354c2d3a1f3f808e83ef3dafa4093e,eu_us_apac_gac,regional_topk_candidates,20260806T061208Z-n3-topology-memory-v1-phase_b_baseli--948edd0e9d3c--26-06-30-00-00-00-00__limit_k-25__include_apac-True,20260806T080335Z-n3-topology-memory-v1-phase_b_action--b20f8e30ae2d--26-06-30-00-00-00-00__limit_k-25__include_apac-True,1.616217,1.560878,0.050263134279401045,True
phase_b::q01_event_value_desc,phase_b,q01_event_value_desc,310585c8ca908d0dd5275dde782b189ac7354c2d3a1f3f808e83ef3dafa4093e,eu_us_apac_gac,mitigate_remote_path_bundle,20260806T061208Z-n3-topology-memory-v1-phase_b_baseli--948edd0e9d3c--26-06-30-00-00-00-00__limit_k-25__include_apac-True,20260806T075955Z-n3-topology-memory-v1-phase_b_action--8458ae613970--26-06-30-00-00-00-00__limit_k-25__include_apac-True,1.616217,0.262982,2.61958495164975,True
phase_b::q02_event_value_asc,phase_b,q02_event_value_asc,0a2cb0044b1e65e7356e0ddfd28a8c7c5f90a0c57a1c018cc567fd8ae053e58b,eu_us_apac_gac,increase_gac_work_mem,20260806T060913Z-n3-topology-memory-v1-phase_b_baseli--f6278529930f--6-06-29-00-00-00-00__limit_k-100__include_apac-True,20260806T074724Z-n3-topology-memory-v1-phase_b_action--d12a7412571e--6-06-29-00-00-00-00__limit_k-100__include_apac-True,0.550762,0.462682,0.2514080497517473,True
phase_b::q02_event_value_asc,phase_b,q02_event_value_asc,0a2cb0044b1e65e7356e0ddfd28a8c7c5f90a0c57a1c018cc567fd8ae053e58b,eu_us_apac_gac,regional_topk_candidates,20260806T060913Z-n3-topology-memory-v1-phase_b_baseli--f6278529930f--6-06-29-00-00-00-00__limit_k-100__include_apac-True,20260806T075316Z-n3-topology-memory-v1-phase_b_action--ce3efb792098--6-06-29-00-00-00-00__limit_k-100__include_apac-True,0.550762,0.514901,0.09713395167541626,True
phase_b::q02_event_value_asc,phase_b,q02_event_value_asc,0a2cb0044b1e65e7356e0ddfd28a8c7c5f90a0c57a1c018cc567fd8ae053e58b,eu_us_apac_gac,mitigate_remote_path_bundle,20260806T060913Z-n3-topology-memory-v1-phase_b_baseli--f6278529930f--6-06-29-00-00-00-00__limit_k-100__include_apac-True,20260806T075020Z-n3-topology-memory-v1-phase_b_action--abb9201a0136--6-06-29-00-00-00-00__limit_k-100__include_apac-True,0.550762,0.242595,1.1828792075777554,True
phase_b::q03_event_recent,phase_b,q03_event_recent,103816223390607dc69118af636dad298c818617bfce8e9037bf2d58b927b051,eu_us_apac_gac,increase_gac_work_mem,20260806T060617Z-n3-topology-memory-v1-phase_b_baseli--df6196734e95--6-06-24-00-00-00-00__limit_k-250__include_apac-True,20260806T073836Z-n3-topology-memory-v1-phase_b_action--41c19afd0591--6-06-24-00-00-00-00__limit_k-250__include_apac-True,1.22336,1.245217,-0.025548167673738832,True
phase_b::q03_event_recent,phase_b,q03_event_recent,103816223390607dc69118af636dad298c818617bfce8e9037bf2d58b927b051,eu_us_apac_gac,regional_topk_candidates,20260806T060617Z-n3-topology-memory-v1-phase_b_baseli--df6196734e95--6-06-24-00-00-00-00__limit_k-250__include_apac-True,20260806T074428Z-n3-topology-memory-v1-phase_b_action--e2e96521f64b--6-06-24-00-00-00-00__limit_k-250__include_apac-True,1.22336,1.208197,0.017993300974008274,True
phase_b::q03_event_recent,phase_b,q03_event_recent,103816223390607dc69118af636dad298c818617bfce8e9037bf2d58b927b051,eu_us_apac_gac,mitigate_remote_path_bundle,20260806T060617Z-n3-topology-memory-v1-phase_b_baseli--df6196734e95--6-06-24-00-00-00-00__limit_k-250__include_apac-True,20260806T074134Z-n3-topology-memory-v1-phase_b_action--695fd58ee40e--6-06-24-00-00-00-00__limit_k-250__include_apac-True,1.22336,0.303581,2.010695604596186,True
phase_b::q04_event_oldest,phase_b,q04_event_oldest,c3d91b2920a74ade62b28eb247eb3b65854d78456aaf4ddf84657b9c10719f34,eu_us_apac_gac,increase_gac_work_mem,20260806T061302Z-n3-topology-memory-v1-phase_b_baseli--2252d01eed99--6-06-17-00-00-00-00__limit_k-500__include_apac-True,20260806T075610Z-n3-topology-memory-v1-phase_b_action--0b86eb8cfa10--6-06-17-00-00-00-00__limit_k-500__include_apac-True,3.262045,3.237536,0.010880449171389573,True
phase_b::q04_event_oldest,phase_b,q04_event_oldest,c3d91b2920a74ade62b28eb247eb3b65854d78456aaf4ddf84657b9c10719f34,eu_us_apac_gac,regional_topk_candidates,20260806T061302Z-n3-topology-memory-v1-phase_b_baseli--2252d01eed99--6-06-17-00-00-00-00__limit_k-500__include_apac-True,20260806T080429Z-n3-topology-memory-v1-phase_b_action--db6652b16624--6-06-17-00-00-00-00__limit_k-500__include_apac-True,3.262045,3.116586,0.0658101607509763,True
phase_b::q04_event_oldest,phase_b,q04_event_oldest,c3d91b2920a74ade62b28eb247eb3b65854d78456aaf4ddf84657b9c10719f34,eu_us_apac_gac,mitigate_remote_path_bundle,20260806T061302Z-n3-topology-memory-v1-phase_b_baseli--2252d01eed99--6-06-17-00-00-00-00__limit_k-500__include_apac-True,20260806T080047Z-n3-topology-memory-v1-phase_b_action--18e27470d5f4--6-06-17-00-00-00-00__limit_k-500__include_apac-True,3.262045,0.313547,3.379023063067436,True
phase_b::q05_event_deviation,phase_b,q05_event_deviation,a8f3388bb09e719bae97bfc84c4a0a624df5224b1ea226aecb1aec5b26ea4cfe,eu_us_apac_gac,increase_gac_work_mem,20260806T054436Z-n3-topology-memory-v1-phase_b_baseli--782bccd60448--26-06-30-00-00-00-00__limit_k-50__include_apac-True,20260806T064146Z-n3-topology-memory-v1-phase_b_action--5c8b411d19c5--26-06-30-00-00-00-00__limit_k-50__include_apac-True,2.248756,2.428004,-0.11064366755756021,True
phase_b::q05_event_deviation,phase_b,q05_event_deviation,a8f3388bb09e719bae97bfc84c4a0a624df5224b1ea226aecb1aec5b26ea4cfe,eu_us_apac_gac,regional_topk_candidates,20260806T054436Z-n3-topology-memory-v1-phase_b_baseli--782bccd60448--26-06-30-00-00-00-00__limit_k-50__include_apac-True,20260806T065109Z-n3-topology-memory-v1-phase_b_action--eb3fdf1a402f--26-06-30-00-00-00-00__limit_k-50__include_apac-True,2.248756,0.871814,1.3670348543295983,True
phase_b::q05_event_deviation,phase_b,q05_event_deviation,a8f3388bb09e719bae97bfc84c4a0a624df5224b1ea226aecb1aec5b26ea4cfe,eu_us_apac_gac,mitigate_remote_path_bundle,20260806T054436Z-n3-topology-memory-v1-phase_b_baseli--782bccd60448--26-06-30-00-00-00-00__limit_k-50__include_apac-True,20260806T064723Z-n3-topology-memory-v1-phase_b_action--fb179ce2fed1--26-06-30-00-00-00-00__limit_k-50__include_apac-True,2.248756,0.993351,1.1787516423886113,True
phase_b::q06_tenant_sum,phase_b,q06_tenant_sum,f191e4e54c9891e70a6ea25f5072e629ad857314cdbc2ee05dca066eda638e00,eu_us_apac_gac,increase_gac_work_mem,20260806T053946Z-n3-topology-memory-v1-phase_b_baseli--c5e197e9816d--6-06-29-00-00-00-00__limit_k-100__include_apac-True,20260806T063241Z-n3-topology-memory-v1-phase_b_action--64b272a0dee5--6-06-29-00-00-00-00__limit_k-100__include_apac-True,9.125837,9.265295,-0.021880025809010478,True
phase_b::q06_tenant_sum,phase_b,q06_tenant_sum,f191e4e54c9891e70a6ea25f5072e629ad857314cdbc2ee05dca066eda638e00,eu_us_apac_gac,regional_topk_candidates,20260806T053946Z-n3-topology-memory-v1-phase_b_baseli--c5e197e9816d--6-06-29-00-00-00-00__limit_k-100__include_apac-True,20260806T063850Z-n3-topology-memory-v1-phase_b_action--30cfb2d28685--6-06-29-00-00-00-00__limit_k-100__include_apac-True,9.125837,1.349425,2.757612090339984,True
phase_b::q06_tenant_sum,phase_b,q06_tenant_sum,f191e4e54c9891e70a6ea25f5072e629ad857314cdbc2ee05dca066eda638e00,eu_us_apac_gac,mitigate_remote_path_bundle,20260806T053946Z-n3-topology-memory-v1-phase_b_baseli--c5e197e9816d--6-06-29-00-00-00-00__limit_k-100__include_apac-True,20260806T063554Z-n3-topology-memory-v1-phase_b_action--01284c1b6c3d--6-06-29-00-00-00-00__limit_k-100__include_apac-True,9.125837,1.602477,2.5096532351881216,True
phase_b::q07_tenant_count,phase_b,q07_tenant_count,83407397bd0c3a1d071ff599cd0c692ae7fc61021485d5033bafeeb8a8a95e3b,eu_us_apac_gac,increase_gac_work_mem,20260806T054725Z-n3-topology-memory-v1-phase_b_baseli--b5e4d24a55bf--6-06-24-00-00-00-00__limit_k-250__include_apac-True,20260806T065356Z-n3-topology-memory-v1-phase_b_action--30b68457c561--6-06-24-00-00-00-00__limit_k-250__include_apac-True,87.557002,87.633416,-0.0012585403597322835,True
phase_b::q07_tenant_count,phase_b,q07_tenant_count,83407397bd0c3a1d071ff599cd0c692ae7fc61021485d5033bafeeb8a8a95e3b,eu_us_apac_gac,regional_topk_candidates,20260806T054725Z-n3-topology-memory-v1-phase_b_baseli--b5e4d24a55bf--6-06-24-00-00-00-00__limit_k-250__include_apac-True,20260806T070255Z-n3-topology-memory-v1-phase_b_action--0981e7e4d788--6-06-24-00-00-00-00__limit_k-250__include_apac-True,87.557002,1.942226,5.494439567140436,True
phase_b::q07_tenant_count,phase_b,q07_tenant_count,83407397bd0c3a1d071ff599cd0c692ae7fc61021485d5033bafeeb8a8a95e3b,eu_us_apac_gac,mitigate_remote_path_bundle,20260806T054725Z-n3-topology-memory-v1-phase_b_baseli--b5e4d24a55bf--6-06-24-00-00-00-00__limit_k-250__include_apac-True,20260806T065947Z-n3-topology-memory-v1-phase_b_action--faf90b5dbb67--6-06-24-00-00-00-00__limit_k-250__include_apac-True,87.557002,5.968815,3.8747061126039393,True
phase_b::q08_tenant_avg,phase_b,q08_tenant_avg,eba1ec0d96424a03d44b3e9e306d4103e68db78ef6d132729c2f2492e48acda3,eu_us_apac_gac,increase_gac_work_mem,20260806T054258Z-n3-topology-memory-v1-phase_b_baseli--e86561193edf--6-06-17-00-00-00-00__limit_k-500__include_apac-True,20260806T064243Z-n3-topology-memory-v1-phase_b_action--99cc96b65dcf--6-06-17-00-00-00-00__limit_k-500__include_apac-True,23.644121,22.573387,0.06685860636190875,True
phase_b::q08_tenant_avg,phase_b,q08_tenant_avg,eba1ec0d96424a03d44b3e9e306d4103e68db78ef6d132729c2f2492e48acda3,eu_us_apac_gac,regional_topk_candidates,20260806T054258Z-n3-topology-memory-v1-phase_b_baseli--e86561193edf--6-06-17-00-00-00-00__limit_k-500__include_apac-True,20260806T065015Z-n3-topology-memory-v1-phase_b_action--852ccde7f0d2--6-06-17-00-00-00-00__limit_k-500__include_apac-True,23.644121,1.313388,4.170116424697052,True
