query_run_id,foreign_scan_time_to_root_ratio,remote_to_final_rows_ratio,regional_input_to_wan_rows_ratio,global_group_merge_ratio,spill_present,spill_bytes_to_wan_bytes_ratio,temp_blocks_per_final_row,hash_batch_excess,remote_region_rows_isf_normalized,worker_task_scan_rows_isf_normalized,worker_scan_rows_cv_normalized,task_count_to_shard_count_ratio,active_task_share,citus_repartition_observed_v2,worker_task_seq_scan_share,root_rows_estimate_error_log,foreign_scan_rows_estimate_error_log,aggregate_rows_estimate_error_log,remote_root_rows_estimate_error_log
20260626T133423Z-clean-run-eu-us-gac-v1__pilot-balanc--d904a25bfa9f--_etl_global_user_topk__lookback_days-7__limit_k-100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34646571047972613,0.25,0.34646571047972613,0.25
20260626T133439Z-clean-run-eu-us-gac-v1__pilot-balanc--0c040047b8e7--ent_filter_summary__lookback_days-30__min_value-100,0.22111612810699163,0.5470496395537616,0.22277801565215352,0.947517769969356,0.5,0.3184372700578515,0.45599683941007113,0.0,0.0,0.004592492542956528,0.017010830295709985,0.19293142095945223,0.19293142095945223,0.0,0.5,0.25,0.4753835557508508,0.25,0.3348077536927186
20260626T133457Z-clean-run-eu-us-gac-v1__pilot-balanc--347a3293d70c--ltiregion_top_tenants__lookback_days-30__limit_k-25,0.22057571027726425,0.5395157529519384,0.22277801565215352,0.9344686955965358,0.5,0.3054617762148651,0.43725461072236593,0.0,0.0,0.004618802153517007,0.007071067811865424,0.2649461597478896,0.19293142095945223,0.0,0.5,0.25,0.4729404217624732,0.434678032406454,0.3464651729614107
20260626T133521Z-clean-run-eu-us-gac-v1__pilot-balanc--c0b4acdc714b--_rollup__lookback_days-1__min_value-900__limit_k-50,0.22209001599219505,0.5227671222282492,0.22277801565215352,0.9054592162258968,0.0,0.0,0.0,0.0,0.007561141624794636,0.0038481527180242087,0.008129804875101357,0.2649461597478896,0.19293142095945223,0.0,0.5,0.25,0.38222048853397456,0.39809943378995993,0.08783332806498906
20260626T133539Z-clean-run-eu-us-gac-v1__pilot-balanc--efd8b2654f40--_etl_global_user_topk__lookback_days-1__limit_k-100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34646571047972613,0.25,0.34646571047972613,0.25
20260626T133554Z-clean-run-eu-us-gac-v1__pilot-balanc--a1527e56e5e6--c_fdw_global_user_join__lookback_days-3__limit_k-50,0.21631509889817196,0.5421652197243788,0.22277801565215352,0.9390577066593679,0.5,0.3913956899323561,0.45846644756695093,0.0,0.0,0.0060850885514588905,0.003849001794597467,0.2649461597478896,0.2649461597478896,0.0,0.5,0.25,0.4692488924905583,0.25,0.3464651729614107
20260626T133614Z-clean-run-eu-us-gac-v1__pilot-balanc--abdb7c48be92--rollup__lookback_days-30__min_value-100__limit_k-50,0.2174877681253631,0.5361464954942285,0.22277801565215352,0.9286329704960018,0.5,0.3464944274949382,0.4347299948121656,0.0,0.0005767798979572214,0.004504274621101701,0.0069604608500353615,0.2649461597478896,0.19293142095945223,0.0,0.5,0.25,0.476808218603151,0.47129014711986295,0.3348077536927186
20260626T133636Z-clean-run-eu-us-gac-v1__pilot-balanc--5376b8a74539--_fdw_global_user_join__lookback_days-30__limit_k-10,0.20101878573054813,0.5421652197243788,0.22277801565215352,0.9390577066593679,0.5,0.4149801206925382,0.4626960163193452,0.0,0.0,0.0060850885514588905,0.003849001794597467,0.2649461597478896,0.2649461597478896,0.0,0.5,0.25,0.4729365006586407,0.25,0.3464651729614107
20260626T133656Z-clean-run-eu-us-gac-v1__pilot-balanc--d2c7dd617faa--egion_tenant_tier_join__lookback_days-1__limit_k-50,0.22185286447929267,0.5443634106384603,0.22277801565215352,0.9428650850072934,0.5,0.3052071112950713,0.45088339701488656,0.0,0.0,0.004825614190241603,0.005979355349028155,0.2678897959435212,0.19624080872494817,0.0,0.5,0.07424267177962338,0.4356641778954582,0.03556954607718463,0.477122181908488
20260626T133718Z-clean-run-eu-us-gac-v1__pilot-balanc--98534a7d86d6--etl_user_segment_topk__lookback_days-1__limit_k-100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34646571047972613,0.25,0.34646571047972613,0.25
20260626T133734Z-clean-run-eu-us-gac-v1__pilot-balanc--3e0dbf23d7c5--eu_tenant_id-5__us_tenant_id-10100__lookback_days-1,0.22245075047409657,0.50884825662058,0.30593347330240334,0.8813510338096907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192738269154615,0.009791833335309523,0.0,0.0,0.25,0.34646571047972613,0.25,0.47033775845242265
20260626T133749Z-clean-run-eu-us-gac-v1__pilot-balanc--6a7dc641ddc0--vent_filter_summary__lookback_days-3__min_value-900,0.22258375561297625,0.5427617073689489,0.22277801565215352,0.9400908535658505,0.0,0.0,0.0,0.0,0.007561141624794636,0.0038481527180242087,0.008129804875101357,0.2649461597478896,0.19293142095945223,0.0,0.5,0.25,0.4291413153683159,0.25,0.08783332806498906
20260626T133805Z-clean-run-eu-us-gac-v1__pilot-balanc--5b2e2ba677b5--nt_rollup__lookback_days-3__min_value-0__limit_k-25,0.22202445815010102,0.5395157529519384,0.22277801565215352,0.9344686955965358,0.5,0.3054617762148651,0.43725461072236593,0.0,0.0,0.004618802153517007,0.007071067811865424,0.2649461597478896,0.19293142095945223,0.0,0.5,0.25,0.46588161572546083,0.45468096097939287,0.3464651729614107
20260626T133827Z-clean-run-eu-us-gac-v1__pilot-balanc--0bba7b6cea44--etl_user_segment_topk__lookback_days-14__limit_k-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34646571047972613,0.25,0.34646571047972613,0.25
20260626T133843Z-clean-run-eu-us-gac-v1__pilot-balanc--67ecd3fbee80--lti_dimension_rollup__lookback_days-30__limit_k-100,0.2082580313447428,0.5316999003243318,0.22277801565215352,0.9209312417410503,0.5,0.4097418674321194,0.4453959590443008,0.30108498595216127,0.0,0.006173907571276057,0.015344857652880366,0.2664331108086463,0.2664331108086463,0.0,0.5,0.45219922216444863,0.4736263217791459,0.453360258114445,0.477122181908488
20260626T133904Z-clean-run-eu-us-gac-v1__pilot-balanc--a3b103d640b1--_etl_user_segment_topk__lookback_days-3__limit_k-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34646571047972613,0.25,0.34646571047972613,0.25
20260626T133919Z-clean-run-eu-us-gac-v1__pilot-balanc--0515af81ee06--rollup__lookback_days-7__min_value-100__limit_k-100,0.2213092748357667,0.5326928566637615,0.22277801565215352,0.9226510925706402,0.5,0.30546632914570315,0.4123469696633629,0.0,0.0005767798979572214,0.004504274621101701,0.0069604608500353615,0.2649461597478896,0.19293142095945223,0.0,0.5,0.25,0.47058219200006535,0.4620730686512485,0.3348077536927186
20260626T133943Z-clean-run-eu-us-gac-v1__pilot-balanc--a39c619760fa--c_fdw_daily_rollup__lookback_days-14__min_value-500,0.221353675691073,0.5357999053479102,0.22277801565215352,0.9280326587531758,0.5,0.3184779786826012,0.4203647794740392,0.0,0.0,0.004722418376584045,0.016885086918147177,0.19293142095945223,0.19293142095945223,0.0,0.5,0.06855514951318495,0.4701979963408334,0.06855514951318495,0.2505116487217307
20260626T134004Z-clean-run-eu-us-gac-v1__pilot-balanc--c3129678d54f--__limit_k-250__payload_repeat-64__payload_width-512,0.2219769531585191,0.5227783410783589,0.22277801565215352,0.9054786478442892,0.5,0.29232572353111586,0.37650438618079685,0.0,0.0019923166615363128,0.004539842065604365,0.007012541654880754,0.2649461597478896,0.19293142095945223,0.0,0.5,0.25,0.46886719257827847,0.25,0.2494132380251841
20260626T134026Z-clean-run-eu-us-gac-v1__pilot-balanc--1cb05107a9f5--_tenant_tier_left_join__lookback_days-3__limit_k-50,0.22073769344651026,0.5421819590255512,0.22277801565215352,0.9390866999794818,0.5,0.3052071112950713,0.4450742828333718,0.0,0.0,0.004825614190241603,0.005979355349028155,0.2678897959435212,0.19624080872494817,0.0,0.5,0.10052505533616438,0.45569971619212035,0.04115436952959817,0.477122181908488
20260626T134052Z-clean-run-eu-us-gac-v1__pilot-balanc--24e9d78ef3d1--gion_user_value_topk__lookback_days-30__limit_k-100,0.2119377052165391,0.5332492492305295,0.22277801565215352,0.9236147927652361,0.5,0.3655647055873979,0.4355029303870214,0.0,0.0,0.004618802153517007,0.007071067811865424,0.2649461597478896,0.19293142095945223,0.0,0.5,0.25,0.4729399023566693,0.47658212183240983,0.3464651729614107
20260626T134116Z-clean-run-eu-us-gac-v1__pilot-balanc--dadca91101f4--u_tenant_id-1__us_tenant_id-10100__lookback_days-30,0.22228695981979416,0.50884825662058,0.30593347330240334,0.8813510338096907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192738269154615,0.009791833335309523,0.0,0.0,0.25,0.4596624366184734,0.25,0.47033775845242265
20260626T134132Z-clean-run-eu-us-gac-v1__pilot-balanc--e5bf00986b01--eu_tenant_id-5__us_tenant_id-10001__lookback_days-1,0.2224383553223874,0.50884825662058,0.30593347330240334,0.8813510338096907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192738269154615,0.009791833335309523,0.0,0.0,0.25,0.34646571047972613,0.25,0.47033775845242265
20260626T134148Z-clean-run-eu-us-gac-v1__pilot-balanc--a81fa8836418--_event_filter_summary__lookback_days-7__min_value-0,0.22224831433696898,0.5473051085948707,0.22277801565215352,0.9479602553283177,0.5,0.3184361702711856,0.4566126424293898,0.0,0.0,0.004618802153517007,0.017320508075688773,0.19293142095945223,0.19293142095945223,0.0,0.5,0.25,0.4688400467194447,0.25,0.3464651729614107
20260626T134210Z-clean-run-eu-us-gac-v1__pilot-balanc--36b289b39a35--egion_user_value_topk__lookback_days-30__limit_k-50,0.2122470258339112,0.5366210129334394,0.22277801565215352,0.9294548588097926,0.5,0.3655647055873979,0.4433239660811972,0.0,0.0,0.004618802153517007,0.007071067811865424,0.2649461597478896,0.19293142095945223,0.0,0.5,0.25,0.4729397370746275,0.4765821018485417,0.3464651729614107
20260626T134239Z-clean-run-eu-us-gac-v1__pilot-balanc--7516b2b63028--u_tenant_id-1__us_tenant_id-10005__lookback_days-30,0.2221205614791225,0.50884825662058,0.30593347330240334,0.8813510338096907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192738269154615,0.009791833335309523,0.0,0.0,0.25,0.4599207302501056,0.25,0.47033775845242265
20260626T134257Z-clean-run-eu-us-gac-v1__pilot-balanc--1c27514340be--ltiregion_top_tenants__lookback_days-30__limit_k-50,0.22056252452101022,0.5366210129334394,0.22277801565215352,0.9294548588097926,0.5,0.3054617762148651,0.4276035201922874,0.0,0.0,0.004618802153517007,0.007071067811865424,0.2649461597478896,0.19293142095945223,0.0,0.5,0.25,0.4729396190111313,0.434678032406454,0.3464651729614107
20260626T134322Z-clean-run-eu-us-gac-v1__pilot-balanc--f7a47f929828--ollup__lookback_days-30__min_value-100__limit_k-100,0.21772816504405937,0.5326928566637615,0.22277801565215352,0.9226510925706402,0.5,0.3464944274949382,0.4242636450809953,0.0,0.0005767798979572214,0.004504274621101701,0.0069604608500353615,0.2649461597478896,0.19293142095945223,0.0,0.5,0.25,0.47680769752895547,0.47128998079521534,0.3348077536927186
20260626T134344Z-clean-run-eu-us-gac-v1__pilot-balanc--194325225103--_fdw_global_user_join__lookback_days-14__limit_k-25,0.20967184056190902,0.5421652197243788,0.22277801565215352,0.9390577066593679,0.5,0.4046361239627543,0.4607223460150787,0.0,0.0,0.0060850885514588905,0.003849001794597467,0.2649461597478896,0.2649461597478896,0.0,0.5,0.25,0.4692488924905583,0.25,0.3464651729614107
20260626T134405Z-clean-run-eu-us-gac-v1__pilot-balanc--c656ba2668fd--c_etl_global_user_topk__lookback_days-7__limit_k-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34646571047972613,0.25,0.34646571047972613,0.25
20260626T134420Z-clean-run-eu-us-gac-v1__pilot-balanc--13cdfb156608--t__gac_fdw_top_tenants__lookback_days-3__limit_k-10,0.2220901951769003,0.5403623723863415,0.22277801565215352,0.9359350834715972,0.5,0.3054617762148651,0.4398519289799695,0.0,0.0,0.004618802153517007,0.017320508075688773,0.19293142095945223,0.19293142095945223,0.0,0.5,0.25,0.45543150469841276,0.41266931424472353,0.3464651729614107
20260626T134437Z-clean-run-eu-us-gac-v1__pilot-balanc--c8c62b86c566--vent_filter_summary__lookback_days-1__min_value-900,0.22267958759931483,0.5427617073689489,0.22277801565215352,0.9400908535658505,0.0,0.0,0.0,0.0,0.007561141624794636,0.0038481527180242087,0.008129804875101357,0.2649461597478896,0.19293142095945223,0.0,0.5,0.25,0.36736663698229566,0.25,0.08783332806498906
20260626T134453Z-clean-run-eu-us-gac-v1__pilot-balanc--ab14e68a3130--tl_user_segment_topk__lookback_days-30__limit_k-100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34646571047972613,0.25,0.34646571047972613,0.25
20260626T134510Z-clean-run-eu-us-gac-v1__pilot-balanc--745eccc1322a--c_etl_global_user_topk__lookback_days-7__limit_k-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34646571047972613,0.25,0.34646571047972613,0.25
20260626T134525Z-clean-run-eu-us-gac-v1__pilot-balanc--c39110049a20--ulti_dimension_rollup__lookback_days-7__limit_k-100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4115163101006339,0.25,0.4115163101006339,0.25
20260626T134540Z-clean-run-eu-us-gac-v1__pilot-balanc--d89084b95a6b--ac_fdw_user_value_topk__lookback_days-3__limit_k-50,0.22090627563410056,0.5332492492305295,0.22277801565215352,0.9236147927652361,0.5,0.2976441040383582,0.41865996449606524,0.0,0.0,0.004618802153517007,0.017320508075688773,0.19293142095945223,0.19293142095945223,0.0,0.5,0.25,0.4572407071740683,0.46504426766679674,0.3464651729614107
20260626T134558Z-clean-run-eu-us-gac-v1__pilot-balanc--cd6f29b330ba--fdw_user_segment_join__lookback_days-14__limit_k-10,0.21140637246827326,0.5421652197243788,0.22277801565215352,0.9390577066593679,0.5,0.4043319541501668,0.4605651142038802,0.0,0.0,0.0060850885514588905,0.017320508075688773,0.2649461597478896,0.2649461597478896,0.0,0.5,0.2348765971675047,0.46890729994258595,0.22129788240380255,0.3464651729614107
20260626T134619Z-clean-run-eu-us-gac-v1__pilot-balanc--3e734c762bbf--ollup__lookback_days-14__min_value-500__limit_k-100,0.21957479792055337,0.529271652580767,0.22277801565215352,0.9167253932758316,0.5,0.3055815169515816,0.39676595112265234,0.0,0.0019923166615363128,0.004539842065604365,0.007012541654880754,0.2649461597478896,0.19293142095945223,0.0,0.5,0.25,0.4711646682558207,0.46662338744682863,0.2494132380251841
20260626T134638Z-clean-run-eu-us-gac-v1__pilot-balanc--c5429672df5a--_fdw_global_user_join__lookback_days-30__limit_k-25,0.20387500571750075,0.5421652197243788,0.22277801565215352,0.9390577066593679,0.5,0.414976679942234,0.46269532325452495,0.0,0.0,0.0060850885514588905,0.003849001794597467,0.2649461597478896,0.2649461597478896,0.0,0.5,0.25,0.47293548421697573,0.25,0.3464651729614107
20260626T134658Z-clean-run-eu-us-gac-v1__pilot-balanc--38c9dc0a546b--egion_global_user_join__lookback_days-7__limit_k-10,0.21523608003048889,0.5440343674516931,0.22277801565215352,0.9422951654899282,0.5,0.4049412391875913,0.46341434450851754,0.0,0.0,0.00457031079232519,0.0064788354387169764,0.3230326202012677,0.2649461597478896,0.0,0.5,0.25,0.4692488924905583,0.25,0.3464651729614107
20260626T134726Z-clean-run-eu-us-gac-v1__pilot-balanc--64f5ac888a9b--egion_global_user_join__lookback_days-3__limit_k-10,0.21821093817583587,0.5440343674516931,0.22277801565215352,0.9422951654899282,0.5,0.40434747994704356,0.4633207865907738,0.0,0.0,0.00457031079232519,0.0064788354387169764,0.3230326202012677,0.2649461597478896,0.0,0.5,0.25,0.4692488924905583,0.25,0.3464651729614107
20260626T134752Z-clean-run-eu-us-gac-v1__pilot-balanc--115d4b9b1f6a--_tenant_point_rollup__tenant_id-1__lookback_days-14,0.2226469491421017,0.50884825662058,0.30593347330240334,0.8813510338096907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009791833335309523,0.009791833335309523,0.0,0.0,0.25,0.44967383501281616,0.25,0.47033775845242265
20260626T134808Z-clean-run-eu-us-gac-v1__pilot-balanc--5801b8776d59--_gac_etl_tenant_tier_daily_rollup__lookback_days-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3312001813089724,0.25,0.3312001813089724,0.25
20260626T134823Z-clean-run-eu-us-gac-v1__pilot-balanc--5eb992821773--t_rollup__lookback_days-14__min_value-0__limit_k-10,0.22049869970204525,0.5427669844366537,0.22277801565215352,0.9400999937152301,0.5,0.3054617762148651,0.4467292389553112,0.0,0.0,0.004618802153517007,0.007071067811865424,0.2649461597478896,0.19293142095945223,0.0,0.5,0.25,0.4743554067359634,0.4670165081305171,0.3464651729614107
20260626T134846Z-clean-run-eu-us-gac-v1__pilot-balanc--9075dd2a5162--_etl_global_user_topk__lookback_days-30__limit_k-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34646571047972613,0.25,0.34646571047972613,0.25
20260626T134902Z-clean-run-eu-us-gac-v1__pilot-balanc--3836e4a8eb28--multi_dimension_rollup__lookback_days-7__limit_k-10,0.2174082755168485,0.5418192548649289,0.22277801565215352,0.9384584779451673,0.5,0.30052218076835535,0.445354833993426,0.0,0.0,0.006173907571276057,0.015344857652880366,0.2664331108086463,0.2664331108086463,0.0,0.5,0.3759178371111931,0.46522575229170415,0.39278301858529785,0.477122181908488
20260626T134922Z-clean-run-eu-us-gac-v1__pilot-balanc--0ed5afe0dd3a--_rollup__lookback_days-3__min_value-100__limit_k-25,0.22195400739438007,0.5391063643651793,0.22277801565215352,0.9337596137642302,0.5,0.30546632914570315,0.4359632309570376,0.0,0.0005767798979572214,0.004504274621101701,0.0069604608500353615,0.2649461597478896,0.19293142095945223,0.0,0.5,0.25,0.4650964794699294,0.4545445380974794,0.3348077536927186
20260626T134944Z-clean-run-eu-us-gac-v1__pilot-balanc--599a0aef4833--enant_point_rollup__tenant_id-500__lookback_days-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
20260626T134958Z-clean-run-eu-us-gac-v1__pilot-balanc--ed0b6ea85705--ulti_dimension_rollup__lookback_days-30__limit_k-10,0.2076714305342797,0.5440443861745115,0.22277801565215352,0.9423125184268766,0.5,0.4228306096377688,0.46623583053799833,0.30108498595216127,0.0,0.004609404915109407,0.006313263704867827,0.3241278791018096,0.2664331108086463,0.0,0.5,0.317561835118694,0.47362867893959987,0.4654600612541454,0.477122181908488
20260626T135027Z-clean-run-eu-us-gac-v1__pilot-balanc--203d65f371cd--_gac_fdw_daily_rollup__lookback_days-1__min_value-0,0.22251737299869764,0.545505008543686,0.22277801565215352,0.9448423905809585,0.5,0.3184361702711856,0.4521246349088134,0.0,0.0,0.004618802153517007,0.017320508075688773,0.19293142095945223,0.19293142095945223,0.0,0.5,0.04044372541492608,0.4521841525359742,0.04044372541492608,0.3464651729614107
20260626T135045Z-clean-run-eu-us-gac-v1__pilot-balanc--fc918eceede5--__limit_k-100__payload_repeat-16__payload_width-512,0.22197674690328514,0.529271652580767,0.22277801565215352,0.9167253932758316,0.5,0.29232572353111586,0.40660421671350155,0.0,0.0019923166615363128,0.004539842065604365,0.007012541654880754,0.2649461597478896,0.19293142095945223,0.0,0.5,0.25,0.4688612404225042,0.25,0.2494132380251841
20260626T135104Z-clean-run-eu-us-gac-v1__pilot-balanc--a8e67f3815e4--ime-default__gac_etl_local_rollup__lookback_days-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
20260626T135119Z-clean-run-eu-us-gac-v1__pilot-balanc--911d2952185f--_tenant_point_rollup__tenant_id-10__lookback_days-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
20260626T135134Z-clean-run-eu-us-gac-v1__pilot-balanc--5c32a9c86f44--_tenant_id-10__us_tenant_id-11000__lookback_days-14,0.22239407743809575,0.50884825662058,0.30593347330240334,0.8813510338096907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192738269154615,0.009791833335309523,0.0,0.0,0.25,0.45191902899253844,0.25,0.47033775845242265
20260626T135150Z-clean-run-eu-us-gac-v1__pilot-balanc--ccb58b92bfe8--tenant_tier_left_join__lookback_days-30__limit_k-50,0.20646465278638138,0.5332754922390768,0.22277801565215352,0.9236602469893834,0.5,0.3950355395269482,0.44102863194720787,0.0,0.0,0.005062586315655295,0.014361946994766775,0.19624080872494817,0.19624080872494817,0.0,0.5,0.25,0.4729348694776683,0.06341856285739375,0.477122181908488
20260626T135209Z-clean-run-eu-us-gac-v1__pilot-balanc--d74291d9d037--c_fdw_user_value_topk__lookback_days-7__limit_k-100,0.2192806389495945,0.5292730902327215,0.22277801565215352,0.9167278833620605,0.5,0.2976441040383582,0.4023312256911848,0.0,0.0,0.004618802153517007,0.017320508075688773,0.19293142095945223,0.19293142095945223,0.0,0.5,0.25,0.46522405610437495,0.4699365702386796,0.3464651729614107
20260626T135227Z-clean-run-eu-us-gac-v1__pilot-balanc--eed8c07b2742--_tenant_tier_left_join__lookback_days-7__limit_k-25,0.2188349290595023,0.5396926917833281,0.22277801565215352,0.9347751626423345,0.5,0.3052071112950713,0.4377459132065847,0.0,0.0,0.004825614190241603,0.005979355349028155,0.2678897959435212,0.19624080872494817,0.0,0.5,0.24376102738188715,0.46409850952026255,0.04926474070819828,0.477122181908488
20260626T135250Z-clean-run-eu-us-gac-v1__pilot-balanc--d06b7f886b49--rollup__lookback_days-30__min_value-100__limit_k-25,0.21732453348320627,0.5391063643651793,0.22277801565215352,0.9337596137642302,0.5,0.3464944274949382,0.4427236656509698,0.0,0.0005767798979572214,0.004504274621101701,0.0069604608500353615,0.2649461597478896,0.19293142095945223,0.0,0.5,0.25,0.4768070026012965,0.4712896481240005,0.3348077536927186
20260626T135312Z-clean-run-eu-us-gac-v1__pilot-balanc--af2a1cdf5670--u_tenant_id-10__us_tenant_id-10001__lookback_days-1,0.22238636558198174,0.50884825662058,0.30593347330240334,0.8813510338096907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192738269154615,0.009791833335309523,0.0,0.0,0.25,0.34646571047972613,0.25,0.47033775845242265
20260626T135327Z-clean-run-eu-us-gac-v1__pilot-balanc--fa744f3010f5--_event_filter_summary__lookback_days-3__min_value-0,0.22253593631423138,0.5473051085948707,0.22277801565215352,0.9479602553283177,0.5,0.3184361702711856,0.4566126424293898,0.0,0.0,0.004618802153517007,0.017320508075688773,0.19293142095945223,0.19293142095945223,0.0,0.5,0.25,0.4625238516041378,0.25,0.3464651729614107
20260626T135345Z-clean-run-eu-us-gac-v1__pilot-balanc--ad71bebb372b--l_tenant_point_rollup__tenant_id-1__lookback_days-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
20260626T135401Z-clean-run-eu-us-gac-v1__pilot-balanc--14588a7ecf3d--__limit_k-250__payload_repeat-16__payload_width-512,0.22249974335965278,0.5227783410783589,0.22277801565215352,0.9054786478442892,0.5,0.29232572353111586,0.37650438618079685,0.0,0.0019923166615363128,0.004539842065604365,0.007012541654880754,0.2649461597478896,0.19293142095945223,0.0,0.5,0.25,0.4491657195812845,0.25,0.2494132380251841
20260626T135420Z-clean-run-eu-us-gac-v1__pilot-balanc--ec39191e4cdb--ulti_dimension_rollup__lookback_days-30__limit_k-50,0.2082008781828006,0.5383792831539791,0.22277801565215352,0.9325002721652027,0.5,0.42284653091983754,0.45932909910289904,0.30108498595216127,0.0,0.004609404915109407,0.006313263704867827,0.3241278791018096,0.2664331108086463,0.0,0.5,0.4257573282203766,0.4736281851991775,0.4654600612541454,0.477122181908488
20260626T135447Z-clean-run-eu-us-gac-v1__pilot-balanc--e8ad93dd97f0--enant_id-1000__us_tenant_id-10010__lookback_days-30,0.22224383674084666,0.50884825662058,0.30593347330240334,0.8813510338096907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192738269154615,0.009791833335309523,0.0,0.0,0.25,0.45976695150311675,0.25,0.47033775845242265
20260626T135503Z-clean-run-eu-us-gac-v1__pilot-balanc--57d9b387f2d8--event_filter_summary__lookback_days-30__min_value-0,0.2217599003555653,0.5489129802011782,0.22277801565215352,0.9507451706424898,0.5,0.3184361702711856,0.4603369916526079,0.0,0.0,0.004618802153517007,0.007071067811865424,0.2649461597478896,0.19293142095945223,0.0,0.5,0.25,0.4765447375828683,0.25,0.3464651729614107
20260626T135527Z-clean-run-eu-us-gac-v1__pilot-balanc--0366877ff331--nant_point_rollup__tenant_id-1000__lookback_days-14,0.22257069516817432,0.50884825662058,0.30593347330240334,0.8813510338096907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009791833335309523,0.009791833335309523,0.0,0.0,0.25,0.45070281594778916,0.25,0.47033775845242265
20260626T135542Z-clean-run-eu-us-gac-v1__pilot-balanc--622584ca687b--gion_global_user_join__lookback_days-30__limit_k-25,0.20480297005901799,0.5421652197243788,0.22277801565215352,0.9390577066593679,0.5,0.42507300649087704,0.4648516329751043,0.0,0.0,0.00457031079232519,0.0064788354387169764,0.3230326202012677,0.2649461597478896,0.0,0.5,0.25,0.4729381074380041,0.25,0.3464651729614107
20260626T135612Z-clean-run-eu-us-gac-v1__pilot-balanc--76792ce6bb74--tenant_point_rollup__tenant_id-500__lookback_days-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
20260626T135627Z-clean-run-eu-us-gac-v1__pilot-balanc--4328f740c78d--egion_tenant_tier_join__lookback_days-1__limit_k-25,0.22187461856838803,0.5443634106384603,0.22277801565215352,0.9428650850072934,0.5,0.3052071112950713,0.45088339701488656,0.0,0.0,0.004825614190241603,0.005979355349028155,0.2678897959435212,0.19624080872494817,0.0,0.5,0.10364041369344928,0.43526236505980265,0.03556954607718463,0.477122181908488
20260626T135650Z-clean-run-eu-us-gac-v1__pilot-balanc--1da28013d1ed--_tenant_id-10__us_tenant_id-10001__lookback_days-30,0.2223419094328638,0.50884825662058,0.30593347330240334,0.8813510338096907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192738269154615,0.009791833335309523,0.0,0.0,0.25,0.4599207302501056,0.25,0.47033775845242265
20260626T135704Z-clean-run-eu-us-gac-v1__pilot-balanc--1e58ba1d9a8a--egion_tenant_tier_join__lookback_days-7__limit_k-50,0.21766268823804008,0.5396926917833281,0.22277801565215352,0.9347751626423345,0.5,0.3052071112950713,0.4377459132065847,0.0,0.0,0.004825614190241603,0.005979355349028155,0.2678897959435212,0.19624080872494817,0.0,0.5,0.1514251036748812,0.46409564614279286,0.04926474070819828,0.477122181908488
