pair_id,pressure_axis,intervention_role,mitigation_action,target_scope_canonical,target_scope_source,target_scope_status,stressed_template_id,mitigated_template_id,logical_question_id,dataset_profile_id,dataset_size_class,stressed_condition_id,mitigated_condition_id,stressed_execution_count,mitigated_execution_count,changed_fields,stressed_config_json,mitigated_config_json,target_metric,repeat_count,complete_repeat_count,elapsed_ratio_median,elapsed_ratio_min,elapsed_ratio_max,target_log2_gain_median,target_log2_gain_std,positive_repeat_share,result_equivalence_status,same_row_count,exact_multiset_hash,policy_id,action_display_name,action_kind,policy_display_name,policy_intended_use,expected_changed_fields,expected_no_change,gain_pair_status,strict_gain_eligible,review_gain_eligible,change_contract_status,original_result_equivalence_status,correctness_recovery_status,correctness_recovery_applied
pair-167b038e4f0769f2c4800f9a,remote_path,positive_case,mitigate_remote_path_bundle,global_query,inferred_from_gac_execution,ok,gac_fdw_multiregion_top_tenants_raw_finalize,gac_fdw_multiregion_top_tenants_raw_finalize,top_tenants,raw-small-balanced-v1,small,cond-8699b63e5362c23ad434,cond-0911bf5e16a4119c28fc,3,3,configured_bandwidth_mbit|configured_jitter_ms|configured_latency_ms|configured_loss_percent|fetch_size|network_profile_id|runtime_config_id,"{""configured_bandwidth_mbit"":[""20""],""configured_jitter_ms"":[""5""],""configured_latency_ms"":[""30""],""configured_loss_percent"":[""0.5""],""dataset_profile_id"":[""raw-small-balanced-v1""],""dataset_size_class"":[""small""],""execution_strategy"":[""multiregion_union""],""fetch_size"":[""500""],""network_profile_id"":[""pressure_remote_raw_stressed""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_remote_raw_stressed""],""template_id"":[""gac_fdw_multiregion_top_tenants_raw_finalize""]}","{""configured_bandwidth_mbit"":[""0""],""configured_jitter_ms"":[""0""],""configured_latency_ms"":[""0""],""configured_loss_percent"":[""0""],""dataset_profile_id"":[""raw-small-balanced-v1""],""dataset_size_class"":[""small""],""execution_strategy"":[""multiregion_union""],""fetch_size"":[""10000""],""network_profile_id"":[""pressure_remote_mitigated""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_remote_mitigated""],""template_id"":[""gac_fdw_multiregion_top_tenants_raw_finalize""]}",execution_time_seconds,3,3,15.518777053446998,13.894796031118366,16.334679338762687,3.9559429663013055,0.1222772386269223,1.0,exact_multiset,True,True,remote_transport_bundle,Poboljšaj remote putanju kao zajednički paket,bundled_action,Zajedničko poboljšanje udaljene putanje,limited_gain_candidate,fetch_size|configured_latency_ms|configured_bandwidth_mbit,False,strict_eligible,True,True,ok_expected_change,exact_multiset,,False
pair-1b5d80fb57ed1585e68f9300,remote_path,negative_control,mitigate_remote_path_bundle,global_query,inferred_from_gac_execution,ok,gac_etl_top_tenants,gac_etl_top_tenants,top_tenants,raw-large-balanced-v1,large,cond-f99195930a982384140d,cond-23cdbefeac7e9518235f,3,3,configured_bandwidth_mbit|configured_jitter_ms|configured_latency_ms|configured_loss_percent|fetch_size|network_profile_id|runtime_config_id,"{""configured_bandwidth_mbit"":[""20""],""configured_jitter_ms"":[""5""],""configured_latency_ms"":[""30""],""configured_loss_percent"":[""0.5""],""dataset_profile_id"":[""raw-large-balanced-v1""],""dataset_size_class"":[""large""],""execution_strategy"":[""etl_materialized""],""fetch_size"":[""500""],""network_profile_id"":[""pressure_remote_raw_stressed""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_remote_raw_stressed""],""template_id"":[""gac_etl_top_tenants""]}","{""configured_bandwidth_mbit"":[""0""],""configured_jitter_ms"":[""0""],""configured_latency_ms"":[""0""],""configured_loss_percent"":[""0""],""dataset_profile_id"":[""raw-large-balanced-v1""],""dataset_size_class"":[""large""],""execution_strategy"":[""etl_materialized""],""fetch_size"":[""10000""],""network_profile_id"":[""pressure_remote_mitigated""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_remote_mitigated""],""template_id"":[""gac_etl_top_tenants""]}",execution_time_seconds,3,3,1.0004106214070627,0.9480035452128265,1.0498168673545112,0.0005922798745748,0.0753160131799843,0.6666666666666666,exact_multiset,True,True,remote_transport_bundle,Poboljšaj remote putanju kao zajednički paket,bundled_action,Zajedničko poboljšanje udaljene putanje,limited_gain_candidate,fetch_size|configured_latency_ms|configured_bandwidth_mbit,False,strict_eligible,True,True,ok_expected_change,exact_multiset,,False
pair-1bc45e1ceed1832fbf79f71f,remote_path,negative_control,mitigate_remote_path_bundle,global_query,inferred_from_gac_execution,ok,gac_etl_top_tenants,gac_etl_top_tenants,top_tenants,raw-small-balanced-v1,small,cond-5841f9f84b7c538d8b80,cond-94ae20f168d8af4076fe,3,3,configured_bandwidth_mbit|configured_jitter_ms|configured_latency_ms|configured_loss_percent|fetch_size|network_profile_id|runtime_config_id,"{""configured_bandwidth_mbit"":[""20""],""configured_jitter_ms"":[""5""],""configured_latency_ms"":[""30""],""configured_loss_percent"":[""0.5""],""dataset_profile_id"":[""raw-small-balanced-v1""],""dataset_size_class"":[""small""],""execution_strategy"":[""etl_materialized""],""fetch_size"":[""500""],""network_profile_id"":[""pressure_remote_raw_stressed""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_remote_raw_stressed""],""template_id"":[""gac_etl_top_tenants""]}","{""configured_bandwidth_mbit"":[""0""],""configured_jitter_ms"":[""0""],""configured_latency_ms"":[""0""],""configured_loss_percent"":[""0""],""dataset_profile_id"":[""raw-small-balanced-v1""],""dataset_size_class"":[""small""],""execution_strategy"":[""etl_materialized""],""fetch_size"":[""10000""],""network_profile_id"":[""pressure_remote_mitigated""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_remote_mitigated""],""template_id"":[""gac_etl_top_tenants""]}",execution_time_seconds,3,3,0.8923706579913947,0.8923706579913947,0.9639207363491662,-0.164285017730957,0.0557427555744786,0.0,exact_multiset,True,True,remote_transport_bundle,Poboljšaj remote putanju kao zajednički paket,bundled_action,Zajedničko poboljšanje udaljene putanje,limited_gain_candidate,fetch_size|configured_latency_ms|configured_bandwidth_mbit,False,strict_eligible,True,True,ok_expected_change,exact_multiset,,False
pair-28593056bb5131a9a90d5ec1,remote_path,positive_case,mitigate_remote_path_bundle,global_query,inferred_from_gac_execution,ok,gac_fdw_multiregion_top_tenants_raw_finalize,gac_fdw_multiregion_top_tenants_raw_finalize,top_tenants,pilot-balanced-v1,medium,cond-885c88fe261ac89d5cc7,cond-a84ae2a1d93903b9b10d,3,3,configured_bandwidth_mbit|configured_jitter_ms|configured_latency_ms|configured_loss_percent|fetch_size|network_profile_id|runtime_config_id,"{""configured_bandwidth_mbit"":[""20""],""configured_jitter_ms"":[""5""],""configured_latency_ms"":[""30""],""configured_loss_percent"":[""0.5""],""dataset_profile_id"":[""pilot-balanced-v1""],""dataset_size_class"":[""medium""],""execution_strategy"":[""multiregion_union""],""fetch_size"":[""500""],""network_profile_id"":[""pressure_remote_raw_stressed""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_remote_raw_stressed""],""template_id"":[""gac_fdw_multiregion_top_tenants_raw_finalize""]}","{""configured_bandwidth_mbit"":[""0""],""configured_jitter_ms"":[""0""],""configured_latency_ms"":[""0""],""configured_loss_percent"":[""0""],""dataset_profile_id"":[""pilot-balanced-v1""],""dataset_size_class"":[""medium""],""execution_strategy"":[""multiregion_union""],""fetch_size"":[""10000""],""network_profile_id"":[""pressure_remote_mitigated""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_remote_mitigated""],""template_id"":[""gac_fdw_multiregion_top_tenants_raw_finalize""]}",execution_time_seconds,3,3,33.53106992495651,32.00863222953773,36.23799236317467,5.067426612937105,0.0896026969690026,1.0,exact_multiset,True,True,remote_transport_bundle,Poboljšaj remote putanju kao zajednički paket,bundled_action,Zajedničko poboljšanje udaljene putanje,limited_gain_candidate,fetch_size|configured_latency_ms|configured_bandwidth_mbit,False,strict_eligible,True,True,ok_expected_change,exact_multiset,,False
pair-293bae51ea5ca75f1f158b7e,remote_path,positive_case,mitigate_remote_path_bundle,global_query,inferred_from_gac_execution,ok,gac_fdw_multiregion_raw_region_rollup,gac_fdw_multiregion_raw_region_rollup,event_full_scan_summary,raw-large-balanced-v1,large,cond-2a2570a58ca1325ac0e8,cond-62a4978d742a28291294,3,3,configured_bandwidth_mbit|configured_jitter_ms|configured_latency_ms|configured_loss_percent|fetch_size|network_profile_id|runtime_config_id,"{""configured_bandwidth_mbit"":[""20""],""configured_jitter_ms"":[""5""],""configured_latency_ms"":[""30""],""configured_loss_percent"":[""0.5""],""dataset_profile_id"":[""raw-large-balanced-v1""],""dataset_size_class"":[""large""],""execution_strategy"":[""multiregion_union""],""fetch_size"":[""500""],""network_profile_id"":[""pressure_remote_raw_stressed""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_remote_raw_stressed""],""template_id"":[""gac_fdw_multiregion_raw_region_rollup""]}","{""configured_bandwidth_mbit"":[""0""],""configured_jitter_ms"":[""0""],""configured_latency_ms"":[""0""],""configured_loss_percent"":[""0""],""dataset_profile_id"":[""raw-large-balanced-v1""],""dataset_size_class"":[""large""],""execution_strategy"":[""multiregion_union""],""fetch_size"":[""10000""],""network_profile_id"":[""pressure_remote_mitigated""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_remote_mitigated""],""template_id"":[""gac_fdw_multiregion_raw_region_rollup""]}",execution_time_seconds,3,3,46.87225406485027,45.1996383775497,49.87013985129752,5.550662269904603,0.0720303519263464,1.0,recovery_tolerance_equivalent,True,False,remote_transport_bundle,Poboljšaj remote putanju kao zajednički paket,bundled_action,Zajedničko poboljšanje udaljene putanje,limited_gain_candidate,fetch_size|configured_latency_ms|configured_bandwidth_mbit,False,strict_eligible,True,True,ok_expected_change,same_row_count_hash_diff_review,tolerance_equivalent,True
pair-2b5aa4b8f1538ca3f12bf40b,remote_path,negative_control,mitigate_remote_path_bundle,global_query,inferred_from_gac_execution,ok,gac_etl_top_tenants,gac_etl_top_tenants,top_tenants,pilot-balanced-v1,medium,cond-23984422148c9af87cc9,cond-a187507adfd455d940cf,3,3,configured_bandwidth_mbit|configured_jitter_ms|configured_latency_ms|configured_loss_percent|fetch_size|network_profile_id|runtime_config_id,"{""configured_bandwidth_mbit"":[""20""],""configured_jitter_ms"":[""5""],""configured_latency_ms"":[""30""],""configured_loss_percent"":[""0.5""],""dataset_profile_id"":[""pilot-balanced-v1""],""dataset_size_class"":[""medium""],""execution_strategy"":[""etl_materialized""],""fetch_size"":[""500""],""network_profile_id"":[""pressure_remote_raw_stressed""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_remote_raw_stressed""],""template_id"":[""gac_etl_top_tenants""]}","{""configured_bandwidth_mbit"":[""0""],""configured_jitter_ms"":[""0""],""configured_latency_ms"":[""0""],""configured_loss_percent"":[""0""],""dataset_profile_id"":[""pilot-balanced-v1""],""dataset_size_class"":[""medium""],""execution_strategy"":[""etl_materialized""],""fetch_size"":[""10000""],""network_profile_id"":[""pressure_remote_mitigated""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_remote_mitigated""],""template_id"":[""gac_etl_top_tenants""]}",execution_time_seconds,3,3,0.9115733909682244,0.8244492895271032,1.0349984397129073,-0.1335692822614093,0.175126932537025,0.3333333333333333,exact_multiset,True,True,remote_transport_bundle,Poboljšaj remote putanju kao zajednički paket,bundled_action,Zajedničko poboljšanje udaljene putanje,limited_gain_candidate,fetch_size|configured_latency_ms|configured_bandwidth_mbit,False,strict_eligible,True,True,ok_expected_change,exact_multiset,,False
pair-377c7f258e7f4056c185c7fb,remote_path,calibration,mitigate_remote_path_bundle,global_query,inferred_from_gac_execution,ok,gac_fdw_multiregion_event_filter_summary,gac_fdw_multiregion_event_filter_summary,event_filter_summary,pilot-balanced-v1,medium,cond-e4a4498cf5e977a308f0,cond-b90aae74555507f0d239,3,3,configured_bandwidth_mbit|configured_jitter_ms|configured_latency_ms|configured_loss_percent|fetch_size|network_profile_id|runtime_config_id,"{""configured_bandwidth_mbit"":[""20""],""configured_jitter_ms"":[""5""],""configured_latency_ms"":[""30""],""configured_loss_percent"":[""0.5""],""dataset_profile_id"":[""pilot-balanced-v1""],""dataset_size_class"":[""medium""],""execution_strategy"":[""multiregion_union""],""fetch_size"":[""500""],""network_profile_id"":[""pressure_remote_raw_stressed""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_remote_raw_stressed""],""template_id"":[""gac_fdw_multiregion_event_filter_summary""]}","{""configured_bandwidth_mbit"":[""0""],""configured_jitter_ms"":[""0""],""configured_latency_ms"":[""0""],""configured_loss_percent"":[""0""],""dataset_profile_id"":[""pilot-balanced-v1""],""dataset_size_class"":[""medium""],""execution_strategy"":[""multiregion_union""],""fetch_size"":[""10000""],""network_profile_id"":[""pressure_remote_mitigated""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_remote_mitigated""],""template_id"":[""gac_fdw_multiregion_event_filter_summary""]}",execution_time_seconds,3,3,9.971342214261725,9.675583001491269,10.755110265308407,3.317787714806649,0.0835612598910268,1.0,recovery_exact_snapshot,True,False,remote_transport_bundle,Poboljšaj remote putanju kao zajednički paket,bundled_action,Zajedničko poboljšanje udaljene putanje,limited_gain_candidate,fetch_size|configured_latency_ms|configured_bandwidth_mbit,False,strict_eligible,True,True,ok_expected_change,same_row_count_hash_diff_review,exact_snapshot,True
pair-48004c85db8c01df709602ae,remote_path,positive_case,mitigate_remote_path_bundle,global_query,inferred_from_gac_execution,ok,gac_fdw_multiregion_global_user_join,gac_fdw_multiregion_global_user_join,global_user_topk,raw-small-balanced-v1,small,cond-1d475ca1dd6d6ef8cc6d,cond-b83f4fa498acc65a6ee7,3,3,configured_bandwidth_mbit|configured_jitter_ms|configured_latency_ms|configured_loss_percent|fetch_size|network_profile_id|runtime_config_id,"{""configured_bandwidth_mbit"":[""20""],""configured_jitter_ms"":[""5""],""configured_latency_ms"":[""30""],""configured_loss_percent"":[""0.5""],""dataset_profile_id"":[""raw-small-balanced-v1""],""dataset_size_class"":[""small""],""execution_strategy"":[""multiregion_union""],""fetch_size"":[""500""],""network_profile_id"":[""pressure_remote_raw_stressed""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_remote_raw_stressed""],""template_id"":[""gac_fdw_multiregion_global_user_join""]}","{""configured_bandwidth_mbit"":[""0""],""configured_jitter_ms"":[""0""],""configured_latency_ms"":[""0""],""configured_loss_percent"":[""0""],""dataset_profile_id"":[""raw-small-balanced-v1""],""dataset_size_class"":[""small""],""execution_strategy"":[""multiregion_union""],""fetch_size"":[""10000""],""network_profile_id"":[""pressure_remote_mitigated""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_remote_mitigated""],""template_id"":[""gac_fdw_multiregion_global_user_join""]}",execution_time_seconds,3,3,16.44927987014592,16.19622839735282,17.753608095717826,4.039952520762137,0.0742527041465138,1.0,recovery_tolerance_equivalent,True,False,remote_transport_bundle,Poboljšaj remote putanju kao zajednički paket,bundled_action,Zajedničko poboljšanje udaljene putanje,limited_gain_candidate,fetch_size|configured_latency_ms|configured_bandwidth_mbit,False,strict_eligible,True,True,ok_expected_change,same_row_count_hash_diff_review,tolerance_equivalent,True
pair-4ad40154797754cc94eaa2b0,remote_path,positive_case,mitigate_remote_path_bundle,global_query,inferred_from_gac_execution,ok,gac_fdw_multiregion_raw_region_rollup,gac_fdw_multiregion_raw_region_rollup,event_full_scan_summary,pilot-balanced-v1,medium,cond-7ca4944bfa34bbcab99d,cond-b6a54463ffa5038cb195,3,3,configured_bandwidth_mbit|configured_jitter_ms|configured_latency_ms|configured_loss_percent|fetch_size|network_profile_id|runtime_config_id,"{""configured_bandwidth_mbit"":[""20""],""configured_jitter_ms"":[""5""],""configured_latency_ms"":[""30""],""configured_loss_percent"":[""0.5""],""dataset_profile_id"":[""pilot-balanced-v1""],""dataset_size_class"":[""medium""],""execution_strategy"":[""multiregion_union""],""fetch_size"":[""500""],""network_profile_id"":[""pressure_remote_raw_stressed""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_remote_raw_stressed""],""template_id"":[""gac_fdw_multiregion_raw_region_rollup""]}","{""configured_bandwidth_mbit"":[""0""],""configured_jitter_ms"":[""0""],""configured_latency_ms"":[""0""],""configured_loss_percent"":[""0""],""dataset_profile_id"":[""pilot-balanced-v1""],""dataset_size_class"":[""medium""],""execution_strategy"":[""multiregion_union""],""fetch_size"":[""10000""],""network_profile_id"":[""pressure_remote_mitigated""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_remote_mitigated""],""template_id"":[""gac_fdw_multiregion_raw_region_rollup""]}",execution_time_seconds,3,3,40.3996939613712,39.81981659054342,46.594664996633256,5.336272459099967,0.1197078552921157,1.0,recovery_tolerance_equivalent,True,False,remote_transport_bundle,Poboljšaj remote putanju kao zajednički paket,bundled_action,Zajedničko poboljšanje udaljene putanje,limited_gain_candidate,fetch_size|configured_latency_ms|configured_bandwidth_mbit,False,strict_eligible,True,True,ok_expected_change,same_row_count_hash_diff_review,tolerance_equivalent,True
pair-4fd5155d998d5279e2d43fa2,remote_path,calibration,mitigate_remote_path_bundle,global_query,inferred_from_gac_execution,ok,gac_fdw_multiregion_event_filter_summary,gac_fdw_multiregion_event_filter_summary,event_filter_summary,raw-small-balanced-v1,small,cond-2b0a0c303f677775aa0c,cond-35b8188a089217615b6a,3,3,configured_bandwidth_mbit|configured_jitter_ms|configured_latency_ms|configured_loss_percent|fetch_size|network_profile_id|runtime_config_id,"{""configured_bandwidth_mbit"":[""20""],""configured_jitter_ms"":[""5""],""configured_latency_ms"":[""30""],""configured_loss_percent"":[""0.5""],""dataset_profile_id"":[""raw-small-balanced-v1""],""dataset_size_class"":[""small""],""execution_strategy"":[""multiregion_union""],""fetch_size"":[""500""],""network_profile_id"":[""pressure_remote_raw_stressed""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_remote_raw_stressed""],""template_id"":[""gac_fdw_multiregion_event_filter_summary""]}","{""configured_bandwidth_mbit"":[""0""],""configured_jitter_ms"":[""0""],""configured_latency_ms"":[""0""],""configured_loss_percent"":[""0""],""dataset_profile_id"":[""raw-small-balanced-v1""],""dataset_size_class"":[""small""],""execution_strategy"":[""multiregion_union""],""fetch_size"":[""10000""],""network_profile_id"":[""pressure_remote_mitigated""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_remote_mitigated""],""template_id"":[""gac_fdw_multiregion_event_filter_summary""]}",execution_time_seconds,3,3,14.641075600306362,14.484480689591509,16.08075468514952,3.8719496393718016,0.0829651173625908,1.0,recovery_tolerance_equivalent,True,False,remote_transport_bundle,Poboljšaj remote putanju kao zajednički paket,bundled_action,Zajedničko poboljšanje udaljene putanje,limited_gain_candidate,fetch_size|configured_latency_ms|configured_bandwidth_mbit,False,strict_eligible,True,True,ok_expected_change,same_row_count_hash_diff_review,tolerance_equivalent,True
pair-5332e6166d3e722023b99817,remote_path,negative_control,mitigate_remote_path_bundle,global_query,inferred_from_gac_execution,ok,gac_etl_top_tenants,gac_etl_top_tenants,top_tenants,pilot-balanced-v1,medium,cond-ec2e9b5b989e808e7244,cond-20fbfa2fca585f79169c,3,3,configured_bandwidth_mbit|configured_jitter_ms|configured_latency_ms|configured_loss_percent|fetch_size|network_profile_id|runtime_config_id,"{""configured_bandwidth_mbit"":[""20""],""configured_jitter_ms"":[""5""],""configured_latency_ms"":[""30""],""configured_loss_percent"":[""0.5""],""dataset_profile_id"":[""pilot-balanced-v1""],""dataset_size_class"":[""medium""],""execution_strategy"":[""etl_materialized""],""fetch_size"":[""500""],""network_profile_id"":[""pressure_remote_raw_stressed""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_remote_raw_stressed""],""template_id"":[""gac_etl_top_tenants""]}","{""configured_bandwidth_mbit"":[""0""],""configured_jitter_ms"":[""0""],""configured_latency_ms"":[""0""],""configured_loss_percent"":[""0""],""dataset_profile_id"":[""pilot-balanced-v1""],""dataset_size_class"":[""medium""],""execution_strategy"":[""etl_materialized""],""fetch_size"":[""10000""],""network_profile_id"":[""pressure_remote_mitigated""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_remote_mitigated""],""template_id"":[""gac_etl_top_tenants""]}",execution_time_seconds,3,3,0.9943798493708615,0.9336503674713873,1.0426838563557568,-0.0081310337215057,0.0839393728285063,0.6666666666666666,exact_multiset,True,True,remote_transport_bundle,Poboljšaj remote putanju kao zajednički paket,bundled_action,Zajedničko poboljšanje udaljene putanje,limited_gain_candidate,fetch_size|configured_latency_ms|configured_bandwidth_mbit,False,strict_eligible,True,True,ok_expected_change,exact_multiset,,False
pair-543a59047b573127a26cf720,remote_path,negative_control,mitigate_remote_path_bundle,global_query,inferred_from_gac_execution,ok,gac_etl_top_tenants,gac_etl_top_tenants,top_tenants,raw-large-balanced-v1,large,cond-2014eb7d094ff8b6110c,cond-910e8a925053792fa82b,3,3,configured_bandwidth_mbit|configured_jitter_ms|configured_latency_ms|configured_loss_percent|fetch_size|network_profile_id|runtime_config_id,"{""configured_bandwidth_mbit"":[""20""],""configured_jitter_ms"":[""5""],""configured_latency_ms"":[""30""],""configured_loss_percent"":[""0.5""],""dataset_profile_id"":[""raw-large-balanced-v1""],""dataset_size_class"":[""large""],""execution_strategy"":[""etl_materialized""],""fetch_size"":[""500""],""network_profile_id"":[""pressure_remote_raw_stressed""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_remote_raw_stressed""],""template_id"":[""gac_etl_top_tenants""]}","{""configured_bandwidth_mbit"":[""0""],""configured_jitter_ms"":[""0""],""configured_latency_ms"":[""0""],""configured_loss_percent"":[""0""],""dataset_profile_id"":[""raw-large-balanced-v1""],""dataset_size_class"":[""large""],""execution_strategy"":[""etl_materialized""],""fetch_size"":[""10000""],""network_profile_id"":[""pressure_remote_mitigated""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_remote_mitigated""],""template_id"":[""gac_etl_top_tenants""]}",execution_time_seconds,3,3,0.9807852234429028,0.916509826235392,1.0117843597616036,-0.0279908514074384,0.0766351828554712,0.3333333333333333,exact_multiset,True,True,remote_transport_bundle,Poboljšaj remote putanju kao zajednički paket,bundled_action,Zajedničko poboljšanje udaljene putanje,limited_gain_candidate,fetch_size|configured_latency_ms|configured_bandwidth_mbit,False,strict_eligible,True,True,ok_expected_change,exact_multiset,,False
pair-54841009767aea4e17b0ffca,remote_path,positive_case,mitigate_remote_path_bundle,global_query,inferred_from_gac_execution,ok,gac_fdw_multiregion_global_user_join,gac_fdw_multiregion_global_user_join,global_user_topk,raw-large-balanced-v1,large,cond-d7355db669b61597a990,cond-7ac33b302b9831343c22,3,3,configured_bandwidth_mbit|configured_jitter_ms|configured_latency_ms|configured_loss_percent|fetch_size|network_profile_id|runtime_config_id,"{""configured_bandwidth_mbit"":[""20""],""configured_jitter_ms"":[""5""],""configured_latency_ms"":[""30""],""configured_loss_percent"":[""0.5""],""dataset_profile_id"":[""raw-large-balanced-v1""],""dataset_size_class"":[""large""],""execution_strategy"":[""multiregion_union""],""fetch_size"":[""500""],""network_profile_id"":[""pressure_remote_raw_stressed""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_remote_raw_stressed""],""template_id"":[""gac_fdw_multiregion_global_user_join""]}","{""configured_bandwidth_mbit"":[""0""],""configured_jitter_ms"":[""0""],""configured_latency_ms"":[""0""],""configured_loss_percent"":[""0""],""dataset_profile_id"":[""raw-large-balanced-v1""],""dataset_size_class"":[""large""],""execution_strategy"":[""multiregion_union""],""fetch_size"":[""10000""],""network_profile_id"":[""pressure_remote_mitigated""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_remote_mitigated""],""template_id"":[""gac_fdw_multiregion_global_user_join""]}",execution_time_seconds,3,3,36.11674176409377,34.32920290307417,36.89230020662885,5.174595842279516,0.0533762405488611,1.0,recovery_tolerance_equivalent,True,False,remote_transport_bundle,Poboljšaj remote putanju kao zajednički paket,bundled_action,Zajedničko poboljšanje udaljene putanje,limited_gain_candidate,fetch_size|configured_latency_ms|configured_bandwidth_mbit,False,strict_eligible,True,True,ok_expected_change,same_row_count_hash_diff_review,tolerance_equivalent,True
pair-5700ec77b7931a2b4f9a653b,remote_path,positive_case,mitigate_remote_path_bundle,global_query,inferred_from_gac_execution,ok,gac_fdw_multiregion_top_tenants_raw_finalize,gac_fdw_multiregion_top_tenants_raw_finalize,top_tenants,raw-large-balanced-v1,large,cond-884377c1165e030dacb5,cond-24f8fcc0e9a67a55add0,3,3,configured_bandwidth_mbit|configured_jitter_ms|configured_latency_ms|configured_loss_percent|fetch_size|network_profile_id|runtime_config_id,"{""configured_bandwidth_mbit"":[""20""],""configured_jitter_ms"":[""5""],""configured_latency_ms"":[""30""],""configured_loss_percent"":[""0.5""],""dataset_profile_id"":[""raw-large-balanced-v1""],""dataset_size_class"":[""large""],""execution_strategy"":[""multiregion_union""],""fetch_size"":[""500""],""network_profile_id"":[""pressure_remote_raw_stressed""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_remote_raw_stressed""],""template_id"":[""gac_fdw_multiregion_top_tenants_raw_finalize""]}","{""configured_bandwidth_mbit"":[""0""],""configured_jitter_ms"":[""0""],""configured_latency_ms"":[""0""],""configured_loss_percent"":[""0""],""dataset_profile_id"":[""raw-large-balanced-v1""],""dataset_size_class"":[""large""],""execution_strategy"":[""multiregion_union""],""fetch_size"":[""10000""],""network_profile_id"":[""pressure_remote_mitigated""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""pressure_remote_mitigated""],""template_id"":[""gac_fdw_multiregion_top_tenants_raw_finalize""]}",execution_time_seconds,3,3,38.34392299057888,38.15010818170579,38.61268050890879,5.260926042470397,0.008706323800976,1.0,exact_multiset,True,True,remote_transport_bundle,Poboljšaj remote putanju kao zajednički paket,bundled_action,Zajedničko poboljšanje udaljene putanje,limited_gain_candidate,fetch_size|configured_latency_ms|configured_bandwidth_mbit,False,strict_eligible,True,True,ok_expected_change,exact_multiset,,False
