query_run_id,main_root_actual_total_time_ms,main_root_actual_rows,main_root_plan_rows,main_total_cost,has_foreign_scan,has_custom_scan,has_join,has_sort,has_hash,has_aggregate,has_limit,has_materialize,join_node_count,hash_join_count,merge_join_count,nested_loop_count,remote_path_share,fdw_remote_sql_count,fdw_remote_plan_count,remote_region_actual_rows_sum,remote_region_actual_rows_cv,remote_region_actual_rows_max_share,remote_region_actual_rows_min_max_ratio,remote_region_actual_rows_active_share,remote_region_zero_row_count,remote_region_nonzero_count,remote_region_tuple_bytes_sum,remote_region_tuple_bytes_cv,remote_region_tuple_bytes_max_share,remote_region_tuple_bytes_min_max_ratio,remote_region_tuple_bytes_active_share,remote_region_task_count_sum,remote_region_task_count_cv,remote_region_task_count_max_share,remote_region_task_count_min_max_ratio,remote_region_task_count_active_share,remote_region_plan_fingerprint_count,remote_region_dominant_plan_fingerprint_share,remote_plan_node_count_sum,remote_plan_max_depth,remote_has_custom_scan,remote_has_sort,remote_has_hash_join,remote_actual_rows_sum,global_fanin_ratio,remote_to_final_rows_ratio,finalize_share,drf_bytes_proxy,wan_output_rows,wan_output_bytes_proxy,regional_reduction_input_rows_proxy,regional_reduction_input_bytes_proxy,drf_rows_proxy,wan_output_to_final_rows_ratio,global_group_count_proxy,global_group_density,global_group_merge_ratio,task_count_to_shard_count_ratio,task_count_to_configured_region_shard_slots_ratio,task_count_to_observed_region_shard_slots_ratio,active_task_share,tasks_per_worker_ratio,temp_bytes_to_wan_bytes_ratio,temp_blocks_per_wan_row,temp_blocks_per_final_row,temp_blocks_per_regional_input_row,spill_per_wan_mb,root_rows_estimate_error_log,rows_estimate_error_max_abs_log,rows_estimate_error_mean_abs_log,foreign_scan_rows_estimate_error_log,aggregate_rows_estimate_error_log,join_rows_estimate_error_log,sort_rows_estimate_error_log,remote_root_rows_estimate_error_log,temp_blocks_sum,spill_flag,external_sort_count,sort_space_used_max,hash_batches_max,memory_pressure_score_v1,task_count,citus_map_merge_job_count,citus_repartition_query,worker_task_plan_count,worker_task_actual_rows_sum,worker_task_actual_rows_cv,worker_task_actual_rows_max_share,worker_task_scan_actual_rows_sum,worker_task_scan_actual_rows_cv,worker_task_scan_actual_rows_max_share,remote_region_rows_isf,remote_region_bytes_isf,worker_task_scan_rows_isf,worker_task_root_rows_isf,worker_task_within_region_scan_rows_isf_max,worker_task_index_scan_share,worker_task_seq_scan_share,worker_task_bitmap_scan_share,worker_task_node_count_sum,worker_task_plan_max_depth_max,worker_task_plan_max_depth_mean,worker_task_join_node_count,worker_task_aggregate_node_count,worker_task_sort_node_count,worker_task_blocking_node_count,worker_task_scan_node_count,worker_task_materialization_node_count,worker_task_parallel_node_count,worker_task_bitmap_node_count,worker_task_index_access_node_count,worker_task_sequential_access_node_count,worker_task_spill_capable_node_count,worker_task_plan_fingerprint_count,worker_task_plan_fingerprint_dominant_share,worker_task_region_task_count_cv,worker_task_region_rows_cv,worker_task_region_rows_max_share,worker_task_region_scan_rows_cv,worker_task_region_scan_rows_max_share,worker_task_within_region_rows_cv_max,worker_task_within_region_rows_cv_mean,worker_task_within_region_rows_max_share_max,worker_task_within_region_scan_rows_cv_max,worker_task_within_region_scan_rows_cv_mean,worker_task_within_region_scan_rows_max_share_max,worker_task_within_region_plan_fingerprint_count_max,worker_task_within_region_plan_fingerprint_count_mean,main_node_type_count_Aggregate,main_node_type_count_Append,main_node_type_count_CTEScan,main_node_type_count_ForeignScan,main_node_type_count_Sort,main_node_type_count_Limit,main_node_type_count_SubqueryScan,worker_node_count_seq_scan,worker_node_count_index_scan,worker_node_count_index_only_scan,worker_node_count_bitmap_heap_scan,worker_node_count_bitmap_index_scan,worker_node_count_hash_join,worker_node_count_merge_join,worker_node_count_nested_loop,worker_node_count_sort,worker_node_count_incremental_sort,worker_node_count_hash_aggregate,worker_node_count_group_aggregate,worker_node_count_aggregate,worker_node_count_materialize,worker_node_count_memoize,worker_node_count_other
20260725T114541Z-confirmatory-skew-v1-state-c__C-conf--ffe4b17dee3b--p_tenants_raw_finalize__lookback_days-7__limit_k-50,2601.707,50.0,50.0,1062.82,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9646209200344236,2.0,2.0,400000.0,0.0,0.5,1.0,1.0,0.0,2.0,9601024.0,0.0,0.5,1.0,1.0,64.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,400000.0,1797.38,8000.0,0.03537907996557638,1.0,400000.0,9601024.0,400000.0,9601024.0,1.0,8000.0,50.0,0.000125,8000.0,2.0,1.0,1.0,1.0,16.0,5.914675767918089,0.01733,138.64,0.01733,757.0784982935154,0.0,4.36951447249969,2.8034985360673295,4.36951447249969,2.2980974265246576,,2.2980974265246576,0.693142180597445,6932.0,1.0,0.0,158.0,1.0,8.84404789894249,64.0,,0,64.0,400000.0,0.8363480490800467,0.0573225,400000.0,0.8363480490800467,0.0573225,1.0,1.0,3.66864,3.66864,3.66864,0.0,1.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,64.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.8428770064487464,0.83632236359978,0.114645,0.8428770064487464,0.83632236359978,0.114645,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260725T114557Z-confirmatory-skew-v1-state-c__C-conf--dfea1533ac18--eu_tenant_id-1__us_tenant_id-10001__lookback_days-7,160.23,2.0,6.0,306.09,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9674842414029834,2.0,2.0,20000.0,0.0,0.5,1.0,1.0,0.0,2.0,479232.0,0.0,0.5,1.0,1.0,2.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,20000.0,2242.0,10000.0,0.032515758597016664,1.0,20000.0,479232.0,20000.0,479232.0,1.0,10000.0,2.0,0.0001,10000.0,0.0625,0.03125,0.03125,0.03125,0.5,0.0,0.0,0.0,0.0,0.0,-0.8472978603872037,6.462583625437583,5.482258033030924,6.336383155348113,-0.8472978603872037,,6.462583625437583,9.210440366976515,0.0,0.0,0.0,368.0,1.0,0.0,2.0,,0,2.0,20000.0,0.0,0.5,20000.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260725T114611Z-confirmatory-skew-v1-state-c__C-conf--ffe4b17dee3b--p_tenants_raw_finalize__lookback_days-7__limit_k-50,2659.439,50.0,50.0,1062.82,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9655589017082176,2.0,2.0,400000.0,0.0,0.5,1.0,1.0,0.0,2.0,9601024.0,0.0,0.5,1.0,1.0,64.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,400000.0,1797.28,8000.0,0.03444109829178244,1.0,400000.0,9601024.0,400000.0,9601024.0,1.0,8000.0,50.0,0.000125,8000.0,2.0,1.0,1.0,1.0,16.0,5.914675767918089,0.01733,138.64,0.01733,757.0784982935154,0.0,4.3694478524670215,2.8034762859690696,4.3694478524670215,2.2980974265246576,,2.2980974265246576,0.693142180597445,6932.0,1.0,0.0,158.0,1.0,8.84404789894249,64.0,,0,64.0,400000.0,0.8363480490800467,0.0573225,400000.0,0.8363480490800467,0.0573225,1.0,1.0,3.66864,3.66864,3.66864,0.0,1.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,64.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.8428770064487464,0.83632236359978,0.114645,0.8428770064487464,0.83632236359978,0.114645,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260725T114629Z-confirmatory-skew-v1-state-c__C-conf--ffe4b17dee3b--p_tenants_raw_finalize__lookback_days-7__limit_k-50,2554.177,50.0,50.0,1062.82,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9692977424822162,2.0,2.0,400000.0,0.0,0.5,1.0,1.0,0.0,2.0,9601024.0,0.0,0.5,1.0,1.0,64.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,400000.0,1797.24,8000.0,0.03070225751778374,1.0,400000.0,9601024.0,400000.0,9601024.0,1.0,8000.0,50.0,0.000125,8000.0,2.0,1.0,1.0,1.0,16.0,5.914675767918089,0.01733,138.64,0.01733,757.0784982935154,0.0,4.369425644803155,2.8034673836565416,4.369425644803155,2.2980974265246576,,2.2980974265246576,0.693142180597445,6932.0,1.0,0.0,158.0,1.0,8.84404789894249,64.0,,0,64.0,400000.0,0.8363480490800467,0.0573225,400000.0,0.8363480490800467,0.0573225,1.0,1.0,3.66864,3.66864,3.66864,0.0,1.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,64.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.8428770064487464,0.83632236359978,0.114645,0.8428770064487464,0.83632236359978,0.114645,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260725T114645Z-confirmatory-skew-v1-state-c__C-conf--dfea1533ac18--eu_tenant_id-1__us_tenant_id-10001__lookback_days-7,145.714,2.0,6.0,306.09,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.978203878831135,2.0,2.0,20000.0,0.0,0.5,1.0,1.0,0.0,2.0,479232.0,0.0,0.5,1.0,1.0,2.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,20000.0,2242.0,10000.0,0.02179612116886495,1.0,20000.0,479232.0,20000.0,479232.0,1.0,10000.0,2.0,0.0001,10000.0,0.0625,0.03125,0.03125,0.03125,0.5,0.0,0.0,0.0,0.0,0.0,-0.8472978603872037,6.462583625437583,5.482258033030924,6.336383155348113,-0.8472978603872037,,6.462583625437583,9.210440366976515,0.0,0.0,0.0,368.0,1.0,0.0,2.0,,0,2.0,20000.0,0.0,0.5,20000.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260725T114659Z-confirmatory-skew-v1-state-c__C-conf--8dcf7977c538--ultiregion_top_tenants__lookback_days-7__limit_k-50,2377.771,50.0,50.0,1049.08,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9894821662809411,2.0,2.0,400000.0,0.0,0.5,1.0,1.0,0.0,2.0,9601024.0,0.0,0.5,1.0,1.0,64.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,400000.0,1797.18,8000.0,0.010517833719058928,1.0,400000.0,9601024.0,400000.0,9601024.0,1.0,8000.0,50.0,0.000125,8000.0,2.0,1.0,1.0,1.0,16.0,3.167235494880546,0.00928,74.24,0.00928,405.4061433447099,0.0,4.369381227995829,2.0202464084633593,4.369381227995829,2.2980974265246576,,1.637822990965287,0.693142180597445,3712.0,1.0,0.0,158.0,1.0,8.21959545417708,64.0,,0,64.0,400000.0,0.8363480490800467,0.0573225,400000.0,0.8363480490800467,0.0573225,1.0,1.0,3.66864,3.66864,3.66864,0.0,1.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,64.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.8428770064487464,0.83632236359978,0.114645,0.8428770064487464,0.83632236359978,0.114645,1.0,1.0,3.0,1.0,0.0,2.0,2.0,1.0,2.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260725T114716Z-confirmatory-skew-v1-state-c__C-conf--8dcf7977c538--ultiregion_top_tenants__lookback_days-7__limit_k-50,2280.058,50.0,50.0,1049.08,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9896125449440321,2.0,2.0,400000.0,0.0,0.5,1.0,1.0,0.0,2.0,9601024.0,0.0,0.5,1.0,1.0,64.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,400000.0,1797.16,8000.0,0.010387455055967961,1.0,400000.0,9601024.0,400000.0,9601024.0,1.0,8000.0,50.0,0.000125,8000.0,2.0,1.0,1.0,1.0,16.0,3.167235494880546,0.00928,74.24,0.00928,405.4061433447099,0.0,4.3693590188523235,2.0202443894503133,4.369359018852324,2.2980974265246576,,1.637822990965287,0.693142180597445,3712.0,1.0,0.0,158.0,1.0,8.21959545417708,64.0,,0,64.0,400000.0,0.8363480490800467,0.0573225,400000.0,0.8363480490800467,0.0573225,1.0,1.0,3.66864,3.66864,3.66864,0.0,1.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,64.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.8428770064487464,0.83632236359978,0.114645,0.8428770064487464,0.83632236359978,0.114645,1.0,1.0,3.0,1.0,0.0,2.0,2.0,1.0,2.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260725T114732Z-confirmatory-skew-v1-state-c__C-conf--e08b476aca95--eu_tenant_id-1__us_tenant_id-10001__lookback_days-7,143.75,2.0,2.0,305.8,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9961391304347825,2.0,2.0,20000.0,0.0,0.5,1.0,1.0,0.0,2.0,479232.0,0.0,0.5,1.0,1.0,2.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,20000.0,2242.0,10000.0,0.0038608695652174387,1.0,20000.0,479232.0,20000.0,479232.0,1.0,10000.0,2.0,0.0001,10000.0,0.0625,0.03125,0.03125,0.03125,0.5,0.0,0.0,0.0,0.0,0.0,0.0,6.336383155348113,2.1097499102475985,6.336383155348113,0.0,,0.0,9.210440366976515,0.0,0.0,0.0,25.0,1.0,0.0,2.0,,0,2.0,20000.0,0.0,0.5,20000.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260725T114746Z-confirmatory-skew-v1-state-c__C-conf--dfea1533ac18--eu_tenant_id-1__us_tenant_id-10001__lookback_days-7,160.079,2.0,6.0,306.09,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9806470555163387,2.0,2.0,20000.0,0.0,0.5,1.0,1.0,0.0,2.0,479232.0,0.0,0.5,1.0,1.0,2.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,20000.0,2242.0,10000.0,0.019352944483661275,1.0,20000.0,479232.0,20000.0,479232.0,1.0,10000.0,2.0,0.0001,10000.0,0.0625,0.03125,0.03125,0.03125,0.5,0.0,0.0,0.0,0.0,0.0,-0.8472978603872037,6.462583625437583,5.482258033030924,6.336383155348113,-0.8472978603872037,,6.462583625437583,9.210440366976515,0.0,0.0,0.0,368.0,1.0,0.0,2.0,,0,2.0,20000.0,0.0,0.5,20000.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260725T114800Z-confirmatory-skew-v1-state-c__C-conf--e08b476aca95--eu_tenant_id-1__us_tenant_id-10001__lookback_days-7,150.46,2.0,2.0,305.8,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9964508839558686,2.0,2.0,20000.0,0.0,0.5,1.0,1.0,0.0,2.0,479232.0,0.0,0.5,1.0,1.0,2.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,20000.0,2242.0,10000.0,0.0035491160441314647,1.0,20000.0,479232.0,20000.0,479232.0,1.0,10000.0,2.0,0.0001,10000.0,0.0625,0.03125,0.03125,0.03125,0.5,0.0,0.0,0.0,0.0,0.0,0.0,6.336383155348113,2.1097499102475985,6.336383155348113,0.0,,0.0,9.210440366976515,0.0,0.0,0.0,25.0,1.0,0.0,2.0,,0,2.0,20000.0,0.0,0.5,20000.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260725T114938Z-confirmatory-skew-v1-state-d__D-conf--64364e429dca--p_tenants_raw_finalize__lookback_days-7__limit_k-50,2498.849,50.0,50.0,1062.82,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9671204622608247,2.0,2.0,400000.0,0.8,0.9,0.1111111111111111,1.0,0.0,2.0,9601024.0,0.7999146757679181,0.899957337883959,0.11116378288694,1.0,64.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,400000.0,1796.82,8000.0,0.03287953773917532,1.0,400000.0,9601024.0,400000.0,9601024.0,1.0,8000.0,50.0,0.000125,8000.0,2.0,1.0,1.0,1.0,16.0,5.597269624573379,0.0164,131.2,0.0164,716.4505119453925,0.0,4.9541701383493875,2.701728907388834,4.954170138349388,2.2980974265246576,,2.2980974265246576,1.2809266232859835,6560.0,1.0,0.0,158.0,1.0,8.788898309344878,64.0,,0,64.0,400000.0,0.812797637791843,0.0335,400000.0,0.812797637791843,0.0335,1.8,1.799914675767918,2.144,2.144,1.92,0.0,1.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,64.0,0.0,1.0,1.0,0.0,0.8,0.9,0.8,0.9,0.413763217311544,0.2584256686768529,0.06,0.413763217311544,0.2584256686768529,0.06,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260725T114955Z-confirmatory-skew-v1-state-d__D-conf--2f228c08ecc5--ultiregion_top_tenants__lookback_days-7__limit_k-50,3523.309,50.0,50.0,1049.08,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9888159114060106,2.0,2.0,400000.0,0.8,0.9,0.1111111111111111,1.0,0.0,2.0,9601024.0,0.7999146757679181,0.899957337883959,0.11116378288694,1.0,64.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,400000.0,1796.7,8000.0,0.0111840885939894,1.0,400000.0,9601024.0,400000.0,9601024.0,1.0,8000.0,50.0,0.000125,8000.0,2.0,1.0,1.0,1.0,16.0,2.849829351535836,0.00835,66.8,0.00835,364.77815699658703,0.0,4.954133011704209,1.742661465735929,4.954133011704209,2.2980974265246576,,1.637822990965287,1.2809266232859835,3340.0,1.0,0.0,158.0,1.0,8.114025442356757,64.0,,0,64.0,400000.0,0.812797637791843,0.0335,400000.0,0.812797637791843,0.0335,1.8,1.799914675767918,2.144,2.144,1.92,0.0,1.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,64.0,0.0,1.0,1.0,0.0,0.8,0.9,0.8,0.9,0.413763217311544,0.2584256686768529,0.06,0.413763217311544,0.2584256686768529,0.06,1.0,1.0,3.0,1.0,0.0,2.0,2.0,1.0,2.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260725T115013Z-confirmatory-skew-v1-state-d__D-conf--650f99449b22--eu_tenant_id-1__us_tenant_id-10001__lookback_days-7,44.0,2.0,6.0,306.09,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9968636363636364,2.0,2.0,400.0,0.0,0.5,1.0,1.0,0.0,2.0,9600.0,0.0,0.5,1.0,1.0,2.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,400.0,39.0,200.0,0.003136363636363594,1.5,400.0,9600.0,600.0,14400.0,1.5,200.0,2.0,0.005,200.0,0.0625,0.03125,0.03125,0.03125,0.5,0.0,0.0,0.0,0.0,0.0,-0.8472978603872037,2.423537703411708,2.119573379453389,2.374905754573672,-0.8472978603872037,,2.423537703411708,5.303304908059076,0.0,0.0,0.0,28.0,1.0,0.0,2.0,,0,2.0,400.0,0.0,0.5,600.0,0.3333333333333333,0.6666666666666666,1.0,1.0,1.3333333333333333,1.0,1.0,0.0,0.3333333333333333,0.6666666666666666,3.0,1.0,0.5,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.5,0.0,0.0,0.5,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260725T115027Z-confirmatory-skew-v1-state-d__D-conf--061a7a7e4919--eu_tenant_id-1__us_tenant_id-10001__lookback_days-7,45.24,2.0,2.0,305.8,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9982758620689655,2.0,2.0,400.0,0.0,0.5,1.0,1.0,0.0,2.0,9600.0,0.0,0.5,1.0,1.0,2.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,400.0,39.0,200.0,0.001724137931034548,1.5,400.0,9600.0,600.0,14400.0,1.5,200.0,2.0,0.005,200.0,0.0625,0.03125,0.03125,0.03125,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.3749057545736716,0.766588217683001,2.374905754573672,0.0,,0.0,5.303304908059076,0.0,0.0,0.0,25.0,1.0,0.0,2.0,,0,2.0,400.0,0.0,0.5,600.0,0.3333333333333333,0.6666666666666666,1.0,1.0,1.3333333333333333,1.0,1.0,0.0,0.3333333333333333,0.6666666666666666,3.0,1.0,0.5,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.5,0.0,0.0,0.5,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260725T115041Z-confirmatory-skew-v1-state-d__D-conf--64364e429dca--p_tenants_raw_finalize__lookback_days-7__limit_k-50,2888.784,50.0,50.0,1062.82,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9640440406759383,2.0,2.0,400000.0,0.8,0.9,0.1111111111111111,1.0,0.0,2.0,9601024.0,0.7999146757679181,0.899957337883959,0.11116378288694,1.0,64.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,400000.0,1796.58,8000.0,0.03595595932406166,1.0,400000.0,9601024.0,400000.0,9601024.0,1.0,8000.0,50.0,0.000125,8000.0,2.0,1.0,1.0,1.0,16.0,5.597269624573379,0.0164,131.2,0.0164,716.4505119453925,0.0,4.9540711308989955,2.7016480190205767,4.954071130898996,2.2980974265246576,,2.2980974265246576,1.2809266232859835,6560.0,1.0,0.0,158.0,1.0,8.788898309344878,64.0,,0,64.0,400000.0,0.812797637791843,0.0335,400000.0,0.812797637791843,0.0335,1.8,1.799914675767918,2.144,2.144,1.92,0.0,1.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,64.0,0.0,1.0,1.0,0.0,0.8,0.9,0.8,0.9,0.413763217311544,0.2584256686768529,0.06,0.413763217311544,0.2584256686768529,0.06,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
